# --- Read time in mikroseconds ---
# MPI_Comm_size: 4
# configfile: mein-adios-fork/examples/heatTransfer/heat_bp3_sync.xml
# inputOutput: /home/urz/kduwe/ht-output/heat-bp3-4nodes.bp
# analysisOutput: /home/urz/kduwe/ht-output/heat-bp3-analysis-output.bp
# N 	 M 	 nx 	 ny 	 steps 	 iterations
5553	172	5437	 5527	 5816	 5434
5474	189	5351	 5398	 5775	 5374
5517	191	5348	 5595	 5794	 5331
5455	202	5362	 5550	 5705	 5205
5438	179	5354	 5550	 5633	 5217
5398	151	5480	 5431	 5493	 5191
5541	215	5607	 5531	 5786	 5243
5455	160	5651	 5490	 5429	 5252
5511	189	5701	 5653	 5451	 5240
5426	199	5680	 5506	 5388	 5130
5401	204	5702	 5361	 5394	 5148
5197	413	5689	 5403	 4579	 5118
5362	527	5747	 5222	 4563	 5916
5255	443	5830	 5344	 4594	 5253
4999	508	5786	 4555	 4574	 5084
5182	367	5784	 4927	 4905	 5115
5003	504	5767	 4586	 4539	 5123
4973	502	5732	 4543	 4496	 5121
4958	542	5787	 4468	 4486	 5092
4902	437	5511	 4448	 4545	 5106
4941	507	5693	 4497	 4471	 5105
4912	478	5584	 4452	 4475	 5138
4910	479	5565	 4443	 4467	 5166
4838	459	5598	 4499	 4477	 4780
4768	509	5640	 4459	 4570	 4404
4700	518	5579	 4441	 4482	 4301
4717	498	5563	 4486	 4522	 4298
4715	495	5550	 4448	 4549	 4316
4720	496	5569	 4423	 4496	 4394
4774	490	5600	 4426	 4655	 4417
4824	444	5555	 4413	 4549	 4780
4838	479	5619	 4455	 4845	 4433
4769	474	5580	 4533	 4563	 4401
4894	402	5508	 4946	 4715	 4407
4552	192	4863	 4467	 4466	 4414
4417	44	4462	 4447	 4346	 4413
4471	156	4711	 4433	 4350	 4392
4471	95	4613	 4500	 4369	 4402
4416	108	4593	 4298	 4380	 4393
4426	81	4560	 4394	 4342	 4408
4439	80	4576	 4411	 4366	 4403
4451	126	4668	 4391	 4350	 4395
4299	283	4581	 4389	 3850	 4379
4304	263	4578	 4385	 3877	 4377
4258	271	4585	 4230	 3868	 4352
4180	301	4562	 3897	 3882	 4380
4183	345	4653	 3850	 3863	 4367
4190	329	4596	 3864	 3875	 4426
4208	313	4589	 3899	 3915	 4431
4194	332	4626	 3873	 3876	 4402
4196	339	4629	 3872	 3856	 4427
4293	413	4683	 3902	 3870	 4719
4198	322	4626	 3896	 3884	 4387
4184	325	4618	 3883	 3864	 4372
4183	296	4563	 3909	 3897	 4365
4151	297	4578	 3863	 3905	 4260
4167	308	4636	 3895	 3886	 4251
4291	278	4644	 3894	 4218	 4409
4180	317	4614	 3884	 3868	 4354
4183	325	4633	 3870	 3884	 4346
4155	301	4599	 3875	 3890	 4257
4158	322	4623	 3859	 3888	 4265
4184	293	4617	 3882	 3949	 4288
4177	296	4611	 3884	 3935	 4279
4157	297	4598	 3877	 3893	 4260
4169	294	4600	 3883	 3912	 4281
4135	289	4559	 3840	 3896	 4245
4150	307	4595	 3846	 3894	 4266
4184	290	4584	 3843	 3983	 4326
4200	344	4690	 3861	 3920	 4332
4160	309	4573	 3826	 3899	 4342
4138	301	4549	 3838	 3892	 4276
4100	375	4586	 3636	 3872	 4308
4181	439	4574	 3722	 3770	 4659
4087	435	4629	 3699	 3639	 4384
3938	361	4549	 3710	 3636	 3857
3980	355	4575	 3758	 3668	 3919
3902	330	4460	 3656	 3655	 3837
3925	378	4556	 3655	 3663	 3829
3937	371	4558	 3700	 3645	 3847
3910	371	4535	 3626	 3673	 3808
3954	359	4554	 3645	 3712	 3905
3903	371	4532	 3631	 3630	 3819
3920	365	4539	 3628	 3713	 3801
3940	368	4554	 3671	 3690	 3848
3951	359	4549	 3775	 3647	 3836
3804	180	4066	 3686	 3645	 3822
3830	153	4064	 3689	 3721	 3847
3848	200	4066	 3658	 3671	 4000
3871	230	4087	 3641	 3667	 4092
3903	251	4245	 3678	 3656	 4034
3855	206	4077	 3694	 3638	 4014
3823	196	4072	 3636	 3651	 3935
3809	191	4083	 3640	 3653	 3862
3837	168	4081	 3645	 3797	 3827
3852	200	4166	 3700	 3700	 3844
3909	249	4090	 3673	 3669	 4206
3867	149	4084	 3829	 3710	 3847
3835	175	4098	 3706	 3713	 3826
Total runtime = 0.531838s

# File Size:
-rw-r--r--. 1 kduwe iks 94K Aug 18 06:51 /home/urz/kduwe/ht-output/heat-bp3-4nodes.bp
total 26G
drwxr-xr-x. 2 kduwe iks    5 Aug 18 06:51 .
drwxr-xr-x. 4 kduwe iks    4 Aug 18 06:51 ..
-rw-r--r--. 1 kduwe iks 6.4G Aug 18 06:51 heat-bp3-4nodes.bp.0
-rw-r--r--. 1 kduwe iks 6.4G Aug 18 06:51 heat-bp3-4nodes.bp.1
-rw-r--r--. 1 kduwe iks 6.4G Aug 18 06:51 heat-bp3-4nodes.bp.2
-rw-r--r--. 1 kduwe iks 6.4G Aug 18 06:51 heat-bp3-4nodes.bp.3
-rw-r--r--. 1 kduwe iks 1.4K Aug 18 06:51 profiling.json
# --- Read time in mikroseconds ---
# MPI_Comm_size: 12
# configfile: mein-adios-fork/examples/heatTransfer/heat_bp3_sync.xml
# inputOutput: /home/urz/kduwe/ht-output/heat-bp3-4nodes.bp
# analysisOutput: /home/urz/kduwe/ht-output/heat-bp3-analysis-output.bp
# N 	 M 	 nx 	 ny 	 steps 	 iterations
4 	 3 	 1024 	 1024 	 100 	 10

# Mean 	 Sdev 	 Rank 0
3951	777	4779	 4760	 3082	 3187	 3138	 4340	 3028	 4357	 4365	 3019	 4141	 5222
2499	683	3281	 2040	 1853	 3113	 3009	 1618	 2991	 3000	 1632	 3025	 3004	 1428
2527	764	3272	 3259	 1508	 3058	 1915	 2012	 3044	 3012	 1545	 3675	 2583	 1441
2515	617	3225	 3194	 1468	 3136	 1630	 3165	 1914	 1912	 2935	 2522	 2532	 2551
2489	606	3205	 3210	 1491	 1900	 3127	 2071	 2937	 1481	 2938	 2428	 2509	 2576
2455	636	3200	 3133	 1448	 3136	 1557	 3217	 2896	 1855	 1826	 2302	 2419	 2473
2522	782	3936	 2678	 1469	 3077	 1909	 2013	 3533	 2490	 1375	 2915	 3044	 1831
2521	782	3926	 2675	 1427	 3062	 1500	 3103	 3542	 2466	 1360	 2281	 2424	 2489
2416	725	3822	 2619	 1418	 2984	 1877	 1966	 2474	 3574	 1389	 2180	 2271	 2422
2401	744	3836	 2627	 1422	 1876	 3078	 1949	 3587	 2520	 1386	 2081	 2138	 2315
2360	519	3133	 3136	 1439	 2505	 2582	 2629	 2877	 1851	 1847	 2012	 2062	 2254
2369	691	3794	 2560	 1399	 2240	 2339	 2408	 3553	 2466	 1352	 2042	 2071	 2214
2372	692	3825	 2617	 1417	 2165	 2301	 2360	 3548	 2496	 1384	 2061	 2074	 2225
2387	756	3904	 2693	 1425	 2200	 2359	 2412	 3610	 2515	 1390	 1655	 2697	 1788
2349	755	3883	 2662	 1436	 2101	 2177	 2228	 3636	 2534	 1402	 2665	 1697	 1767
2443	838	3793	 2631	 1444	 3608	 2664	 1584	 3547	 2468	 1377	 2715	 1727	 1763
2304	749	3787	 2591	 1405	 1700	 2977	 1907	 2454	 3513	 1367	 1970	 1970	 2008
2266	673	3759	 2583	 1399	 2921	 3039	 1765	 2488	 1629	 1675	 1958	 1994	 1988
2156	649	3771	 2566	 1428	 1634	 2942	 1804	 2489	 1637	 1664	 1969	 1979	 1996
2151	656	3826	 2618	 1432	 1672	 2880	 1799	 2442	 1605	 1649	 1941	 1968	 1983
2187	455	3130	 3086	 1431	 2165	 2143	 1937	 2134	 2097	 2175	 1969	 1995	 1988
2111	682	3703	 2557	 1444	 2349	 1431	 1596	 2105	 1217	 2990	 1974	 1991	 1977
2075	473	2913	 1729	 2171	 2938	 2078	 1346	 2486	 1677	 1617	 2020	 1971	 1959
2140	700	2569	 1382	 3686	 1652	 2349	 1685	 2935	 2124	 1197	 2711	 1700	 1691
2160	746	3521	 1367	 2450	 2381	 1422	 1587	 1625	 2459	 1577	 2540	 3521	 1471
2028	588	3526	 1371	 2454	 2344	 1369	 1547	 2499	 1650	 1652	 1982	 1949	 1999
3436	1400	4724	 3543	 5784	 4288	 3312	 1271	 4152	 3232	 1244	 4638	 3619	 1436
2062	614	2551	 1375	 3617	 1960	 1676	 1849	 2476	 1594	 1672	 1666	 2632	 1682
2012	615	2564	 1374	 3564	 2308	 1267	 1467	 2465	 1637	 1682	 1946	 1923	 1951
1880	413	2549	 1386	 1290	 2313	 1280	 1469	 2146	 2150	 2199	 1939	 1909	 1941
1866	482	2563	 1376	 1254	 2418	 1459	 1553	 2505	 1709	 1714	 2598	 1612	 1634
1893	370	2575	 1383	 1273	 1848	 2021	 2011	 1659	 2495	 1656	 1938	 1919	 1946
2024	484	2533	 1365	 1274	 2984	 2329	 1406	 2205	 2204	 2237	 1931	 1900	 1924
1850	405	2547	 1377	 1262	 2409	 1716	 1738	 2506	 1689	 1714	 1843	 1837	 1567
1991	547	3440	 2282	 1235	 1718	 1865	 1875	 2166	 2128	 2155	 2169	 1414	 1445
1951	579	3554	 2373	 1264	 1692	 1837	 1855	 1592	 1652	 2501	 1715	 1695	 1684
1837	552	2565	 1381	 1269	 1614	 1808	 1823	 3093	 2213	 1219	 2184	 1421	 1456
1990	624	3436	 1373	 2327	 1658	 1812	 1833	 2106	 3023	 1229	 1701	 1683	 1699
1799	434	2515	 1358	 1270	 2364	 1661	 1682	 2451	 1630	 1640	 2169	 1419	 1439
1848	513	2535	 1364	 1268	 2366	 1677	 1666	 2069	 1185	 2951	 1716	 1684	 1699
1813	579	2539	 1370	 1268	 1297	 2357	 1523	 3001	 2155	 1194	 2190	 1422	 1445
1982	658	3455	 1362	 2306	 1678	 1835	 1822	 2104	 3014	 1174	 2188	 1406	 1440
1810	489	2525	 1367	 1253	 1669	 1814	 1807	 2938	 2081	 1162	 1702	 1697	 1715
1762	420	2538	 1367	 1265	 1298	 2268	 1480	 2462	 1643	 1676	 1814	 1665	 1679
2116	836	3894	 2317	 1244	 2891	 2190	 1326	 3005	 1209	 2147	 2580	 1289	 1311
3187	1489	5043	 3583	 1260	 5055	 4301	 1252	 4229	 3401	 1204	 4393	 3404	 1120
1806	554	2580	 1299	 1267	 2859	 2156	 1317	 2106	 2081	 2112	 1212	 1342	 1351
2001	721	3800	 1312	 2393	 1375	 2281	 1495	 2273	 1668	 1608	 1115	 2716	 1979
1701	507	2112	 1095	 1071	 1383	 2268	 1487	 2239	 1614	 1637	 998	 1885	 2625
1676	514	1742	 1000	 1007	 1521	 2380	 1577	 2157	 1599	 1579	 1003	 1881	 2668
1743	634	1768	 998	 1004	 2279	 1587	 1598	 2820	 2069	 1124	 989	 1880	 2808
1762	623	1765	 1000	 1008	 2249	 1536	 1557	 2897	 2133	 1175	 1108	 1989	 2727
1825	673	1750	 996	 1013	 2873	 2155	 1551	 2804	 2141	 1176	 990	 2596	 1863
1784	702	1754	 1003	 999	 1966	 1234	 3053	 2734	 2067	 1130	 993	 2607	 1876
1725	446	2486	 1742	 1006	 1982	 1222	 2012	 2014	 1577	 1574	 996	 2038	 2059
1795	577	2493	 1751	 1003	 1964	 1208	 2743	 2017	 1454	 1449	 1004	 2605	 1859
1838	689	2477	 1741	 1013	 2728	 1975	 1020	 974	 3107	 1889	 1024	 2047	 2065
1748	628	2494	 1731	 993	 2719	 1961	 1018	 995	 1912	 2758	 1851	 1267	 1285
1685	582	2455	 1724	 992	 2697	 1952	 1011	 890	 1670	 2368	 1851	 1308	 1312
1625	769	1757	 1008	 991	 3010	 2116	 1008	 921	 3285	 1704	 1050	 1317	 1335
1530	592	1761	 1006	 1012	 1952	 2748	 1015	 881	 2367	 1576	 1045	 1107	 1896
1507	569	1755	 997	 1016	 2664	 1902	 980	 873	 2288	 1516	 1031	 1145	 1922
1405	482	1755	 1006	 1004	 1650	 2298	 867	 875	 2266	 1510	 1044	 1266	 1325
1449	503	1762	 996	 1020	 2318	 1700	 877	 873	 2248	 1517	 1034	 1878	 1166
1307	431	1762	 1003	 1016	 1644	 2305	 877	 878	 892	 1524	 1058	 1189	 1544
1463	590	2484	 1742	 1000	 2302	 1682	 868	 858	 862	 1481	 1025	 1010	 2245
1552	623	2487	 1737	 1003	 2264	 1651	 872	 870	 872	 1495	 1748	 987	 2640
1511	553	1756	 993	 1001	 1834	 1840	 873	 1462	 855	 2079	 1762	 1003	 2681
1496	539	1759	 992	 1004	 1759	 1766	 871	 2077	 852	 1472	 1757	 998	 2645
1506	543	1731	 956	 978	 1792	 1801	 878	 2068	 850	 1470	 1839	 1066	 2644
1391	471	1750	 991	 1004	 2221	 1633	 872	 1478	 862	 2100	 1032	 1012	 1745
1401	481	1750	 1007	 1000	 1632	 2300	 872	 2098	 874	 1499	 1018	 1021	 1746
1327	471	1743	 975	 997	 1630	 2273	 868	 2057	 847	 1465	 1034	 1021	 1019
1393	480	1766	 991	 1009	 1624	 2289	 887	 2067	 849	 1468	 1761	 1004	 1009
1517	547	1759	 1012	 994	 2271	 1669	 877	 1485	 861	 2112	 2462	 1717	 987
1513	547	1746	 1003	 999	 2274	 1657	 878	 2084	 848	 1472	 1749	 2457	 998
1637	577	2457	 1733	 1004	 2278	 1662	 878	 2097	 867	 1484	 1740	 2455	 989
1514	541	2474	 1736	 999	 2255	 1655	 881	 1463	 858	 2082	 1021	 1737	 1012
1631	577	2421	 1704	 967	 2292	 1683	 882	 2088	 864	 1491	 1743	 2453	 990
1638	582	2476	 1735	 1004	 1626	 2296	 879	 2089	 870	 1492	 1747	 2459	 993
1512	547	1754	 979	 1007	 2276	 1663	 881	 2068	 847	 1466	 1752	 2463	 992
1478	506	1758	 996	 1011	 1737	 1746	 877	 1455	 850	 2077	 1754	 2475	 1000
1387	468	1753	 997	 1001	 2238	 1627	 871	 2069	 872	 1474	 1015	 1731	 996
1542	561	1809	 1058	 1005	 2377	 1768	 874	 2072	 862	 1470	 1733	 2488	 992
1496	543	1748	 988	 995	 1597	 2270	 867	 2069	 845	 1463	 1717	 2427	 977
1637	587	2590	 1725	 989	 2232	 1632	 877	 2080	 1477	 880	 1737	 2438	 989
1462	556	2102	 1123	 1103	 1628	 2314	 880	 1482	 877	 887	 1737	 2439	 983
1406	535	1745	 1008	 1008	 2279	 1671	 880	 1467	 861	 867	 1709	 2412	 973
1417	572	1736	 984	 990	 1592	 2247	 875	 1453	 847	 868	 2623	 1811	 984
1501	545	1729	 983	 989	 1627	 2293	 870	 2067	 854	 1464	 2442	 1712	 985
1491	540	1728	 987	 977	 2230	 1631	 864	 2051	 849	 1450	 2439	 1716	 981
1492	543	1717	 966	 970	 2249	 1649	 878	 2053	 846	 1447	 2440	 1714	 984
1501	543	1742	 981	 1002	 2306	 1621	 875	 2059	 850	 1462	 2430	 1702	 983
1614	572	2460	 1719	 983	 2219	 1635	 871	 1451	 850	 2057	 2433	 1706	 985
1495	539	1714	 981	 977	 2234	 1643	 872	 2088	 857	 1472	 1706	 2424	 980
1537	566	1720	 984	 980	 1577	 2245	 870	 2380	 944	 1619	 2446	 1704	 985
1489	536	1713	 978	 977	 2221	 1641	 877	 2050	 844	 1451	 1712	 2429	 983
1492	536	1719	 971	 990	 2204	 1614	 870	 2056	 846	 1442	 1738	 2452	 1005
1387	496	1775	 999	 991	 2345	 1574	 832	 2052	 841	 1448	 1002	 1799	 992
1500	526	1723	 968	 983	 2219	 1687	 963	 1444	 851	 2040	 1717	 2423	 982
1569	564	2417	 955	 1679	 2083	 1532	 820	 2004	 832	 1396	 2432	 1705	 979
Total runtime = 0.337513s

# File Size:
-rw-r--r--. 1 kduwe iks 281K Aug 18 06:51 /home/urz/kduwe/ht-output/heat-bp3-4nodes.bp
total 19G
drwxr-xr-x. 2 kduwe iks    5 Aug 18 06:51 .
drwxr-xr-x. 4 kduwe iks    4 Aug 18 06:51 ..
-rw-r--r--. 1 kduwe iks 4.8G Aug 18 06:51 heat-bp3-4nodes.bp.0
-rw-r--r--. 1 kduwe iks 4.8G Aug 18 06:51 heat-bp3-4nodes.bp.1
-rw-r--r--. 1 kduwe iks 4.8G Aug 18 06:51 heat-bp3-4nodes.bp.2
-rw-r--r--. 1 kduwe iks 4.8G Aug 18 06:51 heat-bp3-4nodes.bp.3
-rw-r--r--. 1 kduwe iks 3.2K Aug 18 06:51 profiling.json
# --- Read time in mikroseconds ---
# MPI_Comm_size: 12
# configfile: mein-adios-fork/examples/heatTransfer/heat_bp3_sync.xml
# inputOutput: /home/urz/kduwe/ht-output/heat-bp3-4nodes.bp
# analysisOutput: /home/urz/kduwe/ht-output/heat-bp3-analysis-output.bp
# N 	 M 	 nx 	 ny 	 steps 	 iterations
4 	 3 	 2048 	 2048 	 100 	 10

# Mean 	 Sdev 	 Rank 0
4856527	8385727	16917	 10458	 16900	 17335	 17469	 11028	 19433597	 19272199	 19436845	 17383	 10915	 17289
17322	13902	6206	 15006	 10798	 5932	 14674	 10247	 44496	 44501	 31885	 6653	 11023	 6447
19192	16501	13994	 9856	 5545	 9864	 14216	 5550	 43618	 50122	 47862	 9964	 14025	 5688
14827	11892	9979	 5549	 5533	 5793	 5914	 10593	 34393	 32979	 37223	 14274	 10140	 5559
18316	16140	13774	 5349	 9479	 5547	 9693	 13740	 45653	 54942	 33698	 13360	 9204	 5364
17031	19982	13679	 5331	 9355	 8079	 4675	 4612	 72468	 29486	 40672	 5399	 5280	 5346
16270	13710	10269	 6346	 14178	 8347	 4963	 4937	 42302	 30242	 44052	 13713	 5972	 9929
17345	19482	9452	 5379	 5385	 11095	 4483	 7808	 40575	 34986	 69306	 5222	 5237	 9219
15215	14011	9716	 5710	 5759	 11336	 5175	 8158	 43226	 37239	 36926	 5694	 8755	 4887
20470	26339	9499	 5298	 5351	 10648	 4451	 7521	 53237	 46799	 89045	 4622	 4544	 4634
17895	22668	9794	 5750	 5733	 8265	 11305	 5233	 82483	 47713	 20813	 4817	 7992	 4843
14008	16239	9272	 5263	 5287	 4507	 4466	 4448	 55907	 31571	 33654	 4577	 4564	 4589
14145	16301	8077	 5074	 5067	 4829	 4783	 4775	 34564	 32119	 55729	 4957	 4873	 4896
16569	18106	10592	 4345	 7576	 4415	 4380	 4383	 58389	 40924	 41348	 7464	 4353	 10665
17460	22313	11404	 5174	 8283	 4801	 4824	 4778	 52868	 27370	 75667	 4791	 4741	 4820
17731	24862	7569	 4351	 4402	 4334	 7065	 3884	 83406	 57161	 26913	 4607	 4502	 4585
16516	18142	11569	 5149	 8251	 4360	 4371	 4369	 40728	 54231	 47146	 4967	 8125	 4926
13720	11484	10572	 4335	 7460	 9563	 6827	 3921	 35147	 29517	 34735	 10618	 7510	 4440
12440	11504	7861	 4346	 4478	 9501	 6826	 4071	 27054	 36215	 32408	 4506	 7583	 4432
16306	19459	7942	 4718	 4758	 7098	 4441	 4378	 38043	 70264	 30942	 10705	 7708	 4685
17106	19556	7638	 4403	 4393	 6689	 4000	 3964	 53588	 51214	 47479	 7326	 10341	 4247
18203	19655	8233	 4825	 4837	 9736	 4578	 7048	 51069	 57111	 47544	 10884	 4734	 7843
17663	21661	10787	 4367	 7482	 3923	 3905	 6543	 43253	 73180	 42300	 7505	 4321	 4397
16335	16867	11646	 5197	 8292	 4427	 4439	 4427	 38588	 41737	 53778	 10888	 7820	 4785
15773	17623	10786	 4334	 7525	 3958	 3884	 3745	 31316	 60213	 41002	 10652	 7489	 4378
17255	21185	11492	 5253	 8265	 6715	 4248	 4181	 75294	 47935	 22884	 9741	 6806	 4256
19354	16606	19044	 12762	 15838	 6211	 16627	 3714	 42300	 55774	 40382	 3960	 11706	 3936
17271	19292	4888	 4920	 4897	 9323	 6868	 4446	 53376	 52317	 45554	 6750	 4122	 9798
15373	18379	7663	 4396	 4389	 8664	 6205	 3739	 62215	 40259	 33333	 4199	 4860	 4561
16610	21704	7708	 4362	 4454	 4186	 4228	 4232	 37750	 73293	 44033	 4549	 5136	 5396
14237	18661	6650	 3923	 3948	 6424	 3908	 3705	 65703	 23557	 39104	 4210	 4755	 4967
15671	16617	7497	 4306	 4337	 9206	 6767	 4514	 30790	 49125	 49829	 9816	 4323	 7550
14700	17044	6658	 3901	 3943	 6194	 3705	 3716	 57509	 34972	 35455	 9323	 6742	 4290
15864	20053	7140	 4364	 4374	 4251	 4207	 4234	 48779	 30684	 65415	 7839	 4358	 4730
15751	19566	9067	 3849	 6478	 3772	 3803	 3791	 40778	 66150	 35486	 7552	 3980	 4317
15835	19923	10005	 4662	 7599	 4243	 4232	 4223	 73442	 20358	 39401	 10439	 4248	 7176
17596	22117	9606	 4133	 7012	 3760	 3779	 3758	 36499	 76561	 44986	 10089	 3905	 7075
17268	18771	7260	 10002	 4443	 4504	 6768	 9133	 57711	 29367	 55725	 7579	 4190	 10544
13521	14790	9866	 4041	 6842	 3593	 3605	 5984	 32066	 54375	 21211	 10083	 3842	 6744
17698	22664	7139	 4497	 9948	 4466	 6809	 4417	 81570	 24612	 47267	 10031	 4266	 7360
15379	18552	9254	 3998	 6616	 3586	 6268	 3730	 36788	 64070	 34818	 7326	 3964	 4140
18678	24961	9980	 4665	 7247	 4292	 6780	 4293	 88802	 24996	 52332	 9549	 6849	 4361
14270	16163	4030	 6915	 4075	 6534	 3964	 4039	 33754	 33558	 54939	 6488	 3860	 9092
19892	25265	4427	 4428	 4440	 6608	 4239	 9075	 71736	 41164	 72199	 6846	 4187	 9366
31025	43704	9333	 3905	 6605	 5976	 3683	 8335	 84148	 101836	 128889	 6561	 3815	 9221
22199	18343	18644	 12940	 15617	 4031	 17260	 6354	 60036	 23642	 63233	 14904	 12428	 17304
19903	26082	3964	 6916	 4033	 3609	 6169	 8556	 59147	 43646	 84798	 8375	 3625	 5999
15008	16743	4538	 7479	 4466	 3919	 6828	 9185	 60402	 34305	 29282	 8957	 4059	 6683
12667	13052	7027	 3997	 4017	 5997	 3657	 8224	 27374	 26936	 46645	 8392	 3638	 6101
15747	18389	10132	 4793	 7177	 6328	 4187	 8521	 64003	 33594	 38114	 4051	 4041	 4026
