
# --- Write time in mikroseconds ---
# configfile: mein-adios-fork/examples/heatTransfer/heat_bp3_sync.xml
# outputfile: /home/urz/kduwe/ht-output/heat-bp3-4nodes.bp
# MPI_Comm_size: 4
# N 	 M 	 nx 	 ny 	 steps 	 iterations
# --- Write time in mikroseconds ---
# configfile: mein-adios-fork/examples/heatTransfer/heat_bp3_sync.xml
# outputfile: /home/urz/kduwe/ht-output/heat-bp3-4nodes.bp
# MPI_Comm_size: 4
# N 	 M 	 nx 	 ny 	 steps 	 iterations
2 	 2 	 2048 	 2048 	 100 	 10

# Mean 	 Sdev 	 Rank 0
47175	 1960	 50557	 46247	 46135	 45761
39267	 1488	 41843	 38504	 38375	 38346
37962	 1389	 40326	 36999	 37284	 37242
39599	 1293	 41781	 38725	 39144	 38749
40001	 1043	 41715	 38946	 39750	 39594
39492	 1686	 42318	 39128	 38268	 38257
38327	 1344	 40642	 37310	 37676	 37680
38921	 1843	 42066	 37352	 38188	 38078
39211	 1083	 41048	 38489	 38427	 38881
46941	 1466	 49440	 46353	 45952	 46021
39327	 1310	 41546	 38137	 38842	 38783
39327	 2007	 42672	 37499	 38949	 38190
38521	 1168	 40529	 37948	 37813	 37795
39091	 1141	 41024	 38229	 38584	 38529
39341	 2701	 44002	 37585	 37927	 37852
46801	 7935	 58842	 36545	 45751	 46067
47567	 14267	 72135	 36915	 40966	 40253
188120	 248683	 618815	 41861	 49868	 41939
153232	 115202	 269895	 266965	 38041	 38030
39575	 1519	 42084	 38043	 39323	 38850
39446	 1928	 42530	 37225	 39189	 38840
46116	 12097	 67038	 38225	 39976	 39228
40111	 2051	 43557	 38356	 39597	 38937
39494	 2825	 44273	 37009	 38612	 38084
39121	 1654	 41870	 37565	 38634	 38418
38844	 1243	 40995	 38081	 38072	 38228
38396	 2866	 43305	 36462	 37352	 36468
38328	 2172	 41960	 36532	 38006	 36815
38841	 1516	 41435	 37701	 37970	 38259
41448	 6679	 52998	 37346	 37353	 38098
38572	 1836	 41691	 37375	 37974	 37251
75380	 60384	 179968	 40329	 40593	 40631
385751	 1135	 387534	 384848	 385345	 385278
54816	 26341	 100439	 39406	 39762	 39660
39511	 819	 40775	 38630	 39364	 39278
39723	 1050	 41517	 38948	 39017	 39410
38458	 994	 40127	 37810	 37910	 37988
42741	 7676	 56032	 38181	 38122	 38629
39199	 1089	 41035	 38557	 38379	 38827
38855	 2459	 43089	 37174	 37457	 37702
37901	 1823	 41014	 37181	 36730	 36682
39157	 4304	 46601	 36277	 36876	 36874
38632	 908	 40102	 37721	 38369	 38338
42241	 10642	 60664	 35612	 36322	 36368
37109	 1702	 40030	 36116	 36095	 36198
37184	 1484	 39704	 36537	 36580	 35916
36914	 1491	 39464	 35998	 36057	 36140
38069	 2293	 41991	 36263	 37080	 36944
37323	 1203	 39359	 36284	 36844	 36806
37115	 1218	 39126	 35978	 36695	 36664
36667	 1782	 39743	 35593	 35878	 35454
36920	 1789	 40011	 36029	 35683	 35957
36781	 1610	 39552	 35735	 36054	 35784
36930	 1178	 38946	 36069	 36422	 36284
36831	 2013	 40260	 36175	 35602	 35289
36782	 1135	 38690	 35825	 36285	 36330
36889	 1732	 39881	 35921	 35841	 35914
36898	 1838	 40055	 36078	 35788	 35673
38499	 2873	 43401	 36141	 37062	 37394
36828	 1736	 39719	 35144	 36250	 36201
36535	 2178	 40120	 34278	 36073	 35670
95903	 88049	 248045	 35268	 50296	 50003
841428	 465098	 1113414	 35862	 1108682	 1107754
37698	 2034	 40822	 35243	 37764	 36966
38059	 2004	 41126	 35585	 38036	 37492
42782	 10748	 61325	 35271	 37951	 36582
90435	 92594	 250807	 35794	 37974	 37167
75983	 66799	 191655	 35103	 39016	 38161
70443	 59267	 173086	 34919	 37321	 36449
37416	 2077	 40559	 34737	 37408	 36960
38625	 2109	 42261	 37445	 37291	 37505
38342	 1126	 40241	 37762	 37822	 37546
37086	 1127	 38991	 36443	 36578	 36335
36727	 1162	 38726	 35970	 36284	 35928
37477	 1166	 39443	 36993	 36520	 36954
37409	 1244	 39461	 36107	 36971	 37097
36627	 1837	 39778	 35418	 35750	 35565
36538	 1154	 38522	 35672	 36078	 35880
35917	 1452	 38338	 34586	 35384	 35363
36002	 1570	 38680	 34743	 35413	 35173
37040	 1469	 39574	 36170	 36243	 36174
36985	 1415	 39347	 35661	 36487	 36447
36446	 1571	 39132	 35371	 35671	 35613
36679	 1857	 39895	 35554	 35657	 35610
36370	 1273	 38548	 35381	 35940	 35611
36567	 1291	 38748	 35589	 36052	 35882
37900	 1027	 39666	 37354	 37116	 37464
36024	 1205	 38065	 35101	 35683	 35248
35435	 1258	 37561	 34482	 34786	 34914
36112	 2150	 39780	 34389	 35005	 35276
35842	 1635	 38638	 34712	 35336	 34682
37002	 1180	 39040	 36167	 36402	 36399
36541	 967	 38124	 35697	 36044	 36302
36601	 1470	 39079	 35440	 36144	 35744
36894	 4501	 44679	 34179	 34382	 34339
36034	 1576	 38602	 34419	 35824	 35293
36915	 2291	 40883	 35510	 35575	 35692
35979	 1164	 37959	 35237	 35205	 35517
36139	 1151	 38105	 35395	 35521	 35537
41837	 1579	 44556	 40768	 40992	 41033
Total runtime = 11.7359s
# File Size:
-rw-r--r--. 1 kduwe iks 94K Aug 18 06:51 /home/urz/kduwe/ht-output/heat-bp3-4nodes.bp
total 26G
drwxr-xr-x. 2 kduwe iks    5 Aug 18 06:51 .
drwxr-xr-x. 4 kduwe iks    3 Aug 18 06:51 ..
-rw-r--r--. 1 kduwe iks 6.4G Aug 18 06:51 heat-bp3-4nodes.bp.0
-rw-r--r--. 1 kduwe iks 6.4G Aug 18 06:51 heat-bp3-4nodes.bp.1
-rw-r--r--. 1 kduwe iks 6.4G Aug 18 06:51 heat-bp3-4nodes.bp.2
-rw-r--r--. 1 kduwe iks 6.4G Aug 18 06:51 heat-bp3-4nodes.bp.3
-rw-r--r--. 1 kduwe iks 1.4K Aug 18 06:51 profiling.json

# --- Write time in mikroseconds ---
# configfile: mein-adios-fork/examples/heatTransfer/heat_bp3_sync.xml
# outputfile: /home/urz/kduwe/ht-output/heat-bp3-4nodes.bp
# MPI_Comm_size: 12
# N 	 M 	 nx 	 ny 	 steps 	 iterations
4 	 3 	 1024 	 1024 	 100 	 10

# Mean 	 Sdev 	 Rank 0
22370	 3092	 27008	 18824	 23805	 23785	 24199	 16766	 23916	 22694	 24248	 24085	 22446	 16674
19550	 3136	 24131	 15980	 21496	 21490	 21635	 13858	 21364	 19382	 20908	 21000	 19511	 13853
19901	 2827	 23782	 16525	 21309	 21554	 21219	 14632	 21113	 20568	 21463	 21412	 20614	 14629
19751	 3189	 24646	 16103	 21080	 21096	 21522	 14002	 21431	 19695	 21870	 21835	 19747	 13990
19774	 3159	 24055	 16120	 21601	 21578	 21935	 13929	 21743	 19689	 21439	 21418	 19770	 14015
19675	 3051	 24653	 16268	 20563	 20677	 21244	 14114	 21153	 19916	 21675	 21651	 19959	 14235
22330	 4529	 28115	 16208	 23718	 23732	 25170	 14055	 24979	 23628	 25303	 25192	 23716	 14151
19506	 3136	 24864	 16172	 19515	 19755	 21851	 13932	 21583	 19751	 21444	 21306	 19855	 14054
21912	 3067	 27435	 18803	 22373	 22205	 23342	 16293	 23339	 22252	 23982	 23959	 22344	 16617
21726	 2912	 26454	 18598	 22468	 22467	 23386	 16350	 23168	 22091	 23582	 23495	 22186	 16474
19078	 2756	 23338	 16116	 19706	 19711	 21054	 13924	 20823	 19654	 20444	 20381	 19747	 14045
18742	 2560	 22704	 16090	 19763	 19647	 20038	 13822	 19849	 19728	 19866	 19670	 19739	 13998
18914	 2756	 23648	 16014	 19895	 19900	 20819	 13853	 20291	 19574	 19728	 19740	 19569	 13947
19224	 2644	 23266	 16394	 20526	 20549	 20576	 14194	 20308	 20099	 20192	 20104	 20187	 14297
18443	 2508	 22439	 16679	 19860	 20064	 20123	 14504	 20133	 16168	 20230	 20204	 16215	 14702
18747	 2555	 22341	 16037	 20106	 20141	 20000	 13839	 19732	 19537	 20015	 19707	 19612	 13906
18807	 2531	 22503	 16127	 19990	 20010	 19699	 13969	 19663	 19697	 20157	 20115	 19735	 14025
18825	 2697	 23184	 16658	 20281	 20292	 20176	 14444	 20156	 15423	 20260	 20256	 20253	 14527
18852	 2608	 22970	 16154	 20389	 20394	 19745	 13908	 19641	 19670	 19779	 19787	 19778	 14012
18779	 2909	 23496	 16243	 20953	 20956	 19953	 14092	 19920	 15395	 20156	 20137	 19954	 14101
18645	 3010	 24681	 16299	 18745	 20020	 20135	 14167	 20089	 14984	 20167	 20174	 20110	 14180
18609	 2746	 23169	 16350	 18366	 20115	 20311	 14221	 20208	 15444	 20311	 20293	 20263	 14262
18743	 2896	 24139	 16466	 18237	 20184	 20356	 14335	 20391	 15318	 20457	 20362	 20318	 14362
18616	 2716	 22844	 16438	 18303	 20178	 20392	 14322	 20292	 15241	 20388	 20357	 20303	 14342
19046	 2558	 22901	 16348	 18520	 20175	 20390	 14251	 20202	 20238	 20411	 20385	 20356	 14378
21152	 4414	 26921	 16355	 23170	 23563	 23677	 14221	 23617	 15584	 24454	 24425	 23642	 14195
18636	 3330	 23541	 16927	 18503	 20495	 20588	 10937	 20522	 15567	 20585	 20596	 20597	 14781
18682	 2638	 22808	 16386	 18787	 20170	 20323	 14405	 20244	 15609	 20344	 20344	 20308	 14461
18954	 2975	 25545	 16195	 18558	 19742	 19885	 14004	 19836	 19919	 19922	 19932	 19884	 14037
18355	 2631	 22589	 16240	 18674	 19764	 19930	 13981	 19846	 15400	 19933	 19938	 19899	 14076
18933	 3265	 26551	 16349	 19134	 20029	 20109	 14171	 20143	 15750	 20227	 20232	 20191	 14310
18279	 2607	 22446	 16228	 18411	 19747	 19845	 13970	 19755	 15293	 19895	 19877	 19839	 14049
18665	 2479	 22497	 16249	 18648	 19829	 19905	 13994	 19713	 19724	 19840	 19824	 19792	 13973
17992	 3342	 23081	 16711	 19095	 20139	 20206	 14324	 20197	 15507	 20357	 20314	 15241	 10733
17844	 3273	 22908	 16526	 18459	 20065	 20118	 14218	 20035	 15426	 20151	 20132	 15305	 10790
18406	 2754	 23139	 16156	 18427	 19680	 20418	 13887	 20398	 19743	 19763	 19750	 15534	 13984
18204	 3395	 23214	 16942	 18819	 20558	 20620	 14650	 20542	 15647	 20662	 20640	 15372	 10792
18142	 4091	 23916	 17108	 18750	 21062	 21120	 10845	 21054	 15379	 21150	 21113	 15391	 10827
18180	 3340	 23135	 16710	 19716	 20347	 20422	 14499	 20353	 15689	 20414	 20430	 15590	 10865
18380	 2871	 23554	 16590	 19608	 20190	 20273	 14246	 20179	 15598	 20282	 20259	 15564	 14221
18144	 3363	 23269	 16758	 18992	 20414	 20455	 14471	 20376	 15719	 20496	 20477	 15514	 10788
18820	 2672	 23128	 16740	 18962	 20374	 20387	 14436	 20339	 20411	 20446	 20419	 15682	 14526
18336	 3819	 26144	 16711	 18979	 20432	 20452	 14421	 20368	 15247	 20477	 20451	 15499	 10852
18306	 3251	 25226	 20313	 19521	 19505	 18700	 12266	 18640	 18108	 18437	 18441	 18130	 12390
18361	 2783	 23063	 16574	 19302	 20286	 20299	 14259	 20221	 15814	 20365	 20342	 15463	 14346
18282	 2838	 23366	 16540	 18551	 20238	 20298	 14255	 20224	 15574	 20335	 20315	 15338	 14352
18720	 2797	 23634	 16573	 18374	 20285	 20344	 14327	 20257	 20346	 20401	 20357	 15363	 14379
17998	 2515	 22397	 15600	 18686	 18675	 19625	 13342	 19529	 18639	 18694	 18708	 18680	 13409
17903	 2410	 22129	 15634	 18400	 18767	 18857	 13399	 18774	 18814	 18889	 18879	 18851	 13452
17820	 2366	 21524	 15511	 18526	 18686	 18758	 13250	 18784	 18814	 18884	 18867	 18848	 13399
18072	 2437	 22071	 16213	 18474	 19398	 19479	 13965	 19435	 19443	 19480	 19441	 15443	 14029
18573	 3211	 26231	 15748	 20060	 20071	 18987	 13479	 18928	 18924	 18983	 18989	 18977	 13501
18189	 2501	 22286	 15737	 19713	 19727	 18932	 13501	 18994	 19041	 18959	 18932	 18931	 13520
17599	 2403	 21362	 15307	 18659	 18537	 18364	 12938	 18474	 18406	 18901	 18727	 18441	 13072
18208	 2627	 22683	 15639	 18517	 18730	 19097	 13399	 18969	 18982	 20078	 20135	 18844	 13433
18104	 2543	 22321	 16249	 18607	 19450	 19549	 13798	 19470	 19460	 19578	 19543	 15418	 13807
18348	 2933	 25303	 15855	 18924	 18959	 18986	 13567	 18924	 18981	 19027	 19015	 19016	 13628
17892	 2387	 21705	 15601	 18544	 18608	 18998	 13379	 18862	 18695	 19170	 19068	 18721	 13360
18184	 2394	 21942	 15848	 18745	 19104	 19263	 13631	 19167	 19149	 19289	 19264	 19187	 13620
17490	 2559	 21887	 16108	 18537	 19056	 19206	 13576	 19148	 14942	 19268	 19223	 15372	 13565
17628	 2343	 21239	 15446	 18465	 18412	 18552	 13065	 18593	 18572	 18715	 18691	 18615	 13177
17526	 3218	 23119	 16302	 17758	 19482	 19658	 10751	 19563	 15004	 19710	 19651	 15252	 14070
17433	 2325	 20566	 15593	 17616	 18830	 18948	 13456	 18895	 14892	 19008	 18988	 18929	 13482
17699	 2403	 21579	 15373	 18123	 18500	 18636	 13149	 18777	 18771	 19048	 18673	 18592	 13168
17849	 2278	 21076	 15659	 18520	 18776	 18901	 13414	 18827	 18838	 18945	 18938	 18870	 13426
18042	 2341	 21632	 15794	 17941	 19034	 19186	 13600	 19096	 19077	 19234	 19184	 19127	 13599
17742	 2482	 21640	 15837	 18281	 19080	 19196	 13579	 19117	 14945	 19240	 19217	 19180	 13598
18207	 2437	 22608	 15982	 18023	 18952	 19124	 13691	 19198	 19206	 19369	 19291	 19227	 13824
17826	 2579	 22262	 15327	 18483	 18564	 18513	 13080	 18436	 18427	 19622	 19586	 18502	 13117
17913	 2304	 21417	 15710	 17891	 18884	 19051	 13536	 18950	 18958	 19038	 19011	 18980	 13538
18025	 2417	 22140	 15707	 18179	 18925	 19106	 13555	 19009	 18991	 19120	 19061	 19013	 13499
17830	 2317	 21580	 15584	 17889	 18721	 18877	 13456	 18826	 18832	 18909	 18889	 18896	 13506
17819	 2535	 22366	 15918	 17724	 19107	 19240	 13714	 19168	 15023	 19277	 19257	 19245	 13797
18716	 3489	 25076	 15828	 17811	 19302	 19458	 13684	 19422	 15255	 22816	 22668	 19525	 13749
17535	 2328	 21176	 15345	 18469	 18539	 18609	 13132	 18520	 18285	 18426	 18455	 18437	 13037
17319	 3549	 23289	 16265	 17743	 19489	 19586	 10782	 19479	 15498	 19578	 19543	 15629	 10954
18046	 2408	 22232	 15767	 18327	 18976	 19113	 13614	 18955	 18948	 19065	 19053	 18979	 13529
18089	 2300	 21576	 15917	 18862	 18942	 19043	 13636	 19036	 19059	 19222	 19042	 19043	 13700
17834	 2459	 21472	 15324	 18706	 18882	 18999	 13150	 18816	 18816	 18940	 18921	 18873	 13115
17302	 2284	 20808	 15127	 17917	 18117	 18269	 12939	 18185	 18173	 18558	 18391	 18221	 12928
17612	 2569	 21954	 15145	 17943	 18144	 18309	 12955	 18230	 18157	 19690	 19682	 18206	 12935
17560	 2397	 21310	 15243	 18435	 18576	 18635	 13008	 18561	 18266	 18720	 18679	 18301	 12997
17884	 2293	 21435	 15580	 17856	 18788	 18972	 13576	 18900	 18887	 19053	 19063	 18937	 13563
17615	 2466	 21931	 15259	 17916	 18330	 18438	 13055	 18349	 18397	 19168	 19014	 18434	 13091
17483	 2427	 21729	 15232	 18055	 18188	 18529	 12892	 18316	 18306	 18583	 18608	 18345	 13014
17468	 3645	 23256	 16490	 18095	 19831	 19922	 11062	 19826	 15003	 19949	 19922	 15401	 10868
18064	 2354	 22072	 15849	 18369	 18951	 19032	 13648	 18978	 18991	 19094	 19076	 19032	 13686
17787	 2338	 21652	 15598	 17779	 18739	 18821	 13367	 18788	 18773	 18869	 18831	 18806	 13422
17530	 2617	 22329	 16033	 17925	 19200	 19305	 13563	 19221	 15069	 19336	 19314	 15468	 13597
17569	 2402	 21652	 15307	 18105	 18475	 18537	 13047	 18462	 18483	 18581	 18572	 18531	 13083
17857	 2334	 21536	 15610	 18701	 18807	 18831	 13403	 18748	 18762	 18859	 18817	 18800	 13417
17674	 2464	 22210	 15368	 18673	 18563	 18421	 13077	 18457	 18464	 18565	 18554	 18521	 13219
17574	 2737	 23661	 15182	 17924	 18262	 18366	 12941	 18270	 18263	 18392	 18367	 18315	 12954
18087	 3081	 25781	 15523	 18602	 18663	 18675	 13321	 18592	 18582	 18696	 18673	 18624	 13321
17652	 2328	 21509	 15465	 18107	 18476	 18722	 13279	 18542	 18530	 18750	 18660	 18557	 13229
17432	 2360	 21352	 15124	 17766	 18396	 18535	 13011	 18458	 18285	 18419	 18507	 18305	 13036
17694	 2390	 21641	 15420	 18072	 18596	 18693	 13162	 18592	 18615	 18773	 18772	 18778	 13218
17838	 3159	 22708	 16205	 17698	 19603	 19673	 10690	 19498	 14991	 19628	 19711	 19666	 13986
19759	 2525	 24402	 17878	 19930	 20966	 21133	 15653	 21031	 17077	 21175	 21135	 21064	 15664
20016	 2547	 24771	 17606	 20344	 20703	 20827	 15376	 20949	 20731	 21345	 21341	 20777	 15426
Total runtime = 3.67926s
# File Size:
-rw-r--r--. 1 kduwe iks 281K Aug 18 06:51 /home/urz/kduwe/ht-output/heat-bp3-4nodes.bp
total 19G
drwxr-xr-x. 2 kduwe iks    5 Aug 18 06:51 .
drwxr-xr-x. 4 kduwe iks    3 Aug 18 06:51 ..
-rw-r--r--. 1 kduwe iks 4.8G Aug 18 06:51 heat-bp3-4nodes.bp.0
-rw-r--r--. 1 kduwe iks 4.8G Aug 18 06:51 heat-bp3-4nodes.bp.1
-rw-r--r--. 1 kduwe iks 4.8G Aug 18 06:51 heat-bp3-4nodes.bp.2
-rw-r--r--. 1 kduwe iks 4.8G Aug 18 06:51 heat-bp3-4nodes.bp.3
-rw-r--r--. 1 kduwe iks 3.2K Aug 18 06:51 profiling.json

# --- Write time in mikroseconds ---
# configfile: mein-adios-fork/examples/heatTransfer/heat_bp3_sync.xml
# outputfile: /home/urz/kduwe/ht-output/heat-bp3-4nodes.bp
# MPI_Comm_size: 12
# N 	 M 	 nx 	 ny 	 steps 	 iterations
4 	 3 	 2048 	 2048 	 100 	 10

# Mean 	 Sdev 	 Rank 0
84358	 10905	 95475	 78310	 91913	 92812	 92883	 66814	 93593	 71894	 93133	 92559	 75901	 67014
74613	 9365	 83546	 63573	 80665	 80031	 78197	 56281	 78765	 78614	 80432	 80157	 78455	 56644
73753	 15932	 89029	 71808	 80851	 85527	 85708	 43755	 86196	 62966	 86044	 85821	 63705	 43635
73689	 15855	 88320	 71850	 79650	 85702	 85819	 43309	 86162	 60269	 85941	 85935	 67105	 44217
72934	 10270	 84909	 66565	 75736	 81451	 81184	 57205	 81939	 59621	 81800	 81456	 65009	 58336
71561	 12187	 83270	 64750	 74730	 79341	 79264	 42012	 79447	 59447	 79901	 79635	 79249	 57691
83062	 23137	 105507	 71979	 91484	 102556	 102466	 42614	 102690	 60879	 102617	 102332	 66241	 45381
72572	 15691	 88265	 69991	 74355	 85149	 85132	 41808	 85251	 61812	 85123	 84580	 65144	 44262
76419	 14478	 89959	 72592	 80658	 87912	 87780	 49098	 87962	 66919	 88056	 87797	 69313	 48984
81258	 13417	 93134	 74924	 82554	 90697	 90777	 50720	 90871	 68803	 90543	 90016	 90153	 61912
73399	 16474	 89104	 71595	 74644	 86694	 86998	 41568	 86959	 60813	 86617	 86046	 66433	 43321
73153	 14363	 86335	 68778	 72963	 83163	 83178	 41546	 83125	 59328	 83475	 82931	 82345	 50672
70811	 10053	 83724	 60514	 74394	 74649	 76558	 53791	 76002	 73260	 77314	 76971	 73422	 49133
70582	 11707	 81669	 63808	 72118	 78505	 78190	 41425	 77649	 62245	 78846	 78761	 77390	 56380
69615	 12340	 82464	 62870	 72857	 77167	 76995	 41810	 76455	 59619	 78935	 78837	 76585	 50787
68757	 12003	 79904	 62060	 71258	 76641	 76729	 40999	 76324	 60149	 77272	 77262	 75889	 50602
71152	 9030	 80335	 63202	 77007	 77010	 76762	 56202	 76802	 59104	 77302	 77141	 76795	 56164
70399	 8731	 79187	 62985	 73813	 76274	 76273	 55450	 76336	 59359	 76179	 76419	 76669	 55850
70146	 8285	 77489	 60838	 73485	 74450	 74695	 53731	 74880	 74505	 74491	 74648	 74602	 53941
68477	 13373	 81168	 64093	 75601	 78402	 78749	 42221	 78446	 60622	 78196	 78409	 62453	 43370
67886	 11385	 80077	 62298	 72362	 76647	 76710	 41961	 76880	 58587	 76569	 76552	 60688	 55308
70454	 10094	 82329	 64997	 74026	 78488	 78767	 53934	 78787	 60714	 78525	 78754	 61716	 54417
71356	 15766	 87008	 71162	 71734	 84120	 84154	 41089	 84171	 59621	 84197	 83941	 61526	 43549
69780	 9362	 82201	 61602	 72478	 74970	 75156	 54186	 75391	 58095	 76734	 76611	 75310	 54636
69116	 8796	 79257	 61311	 71340	 74278	 74495	 53884	 74439	 59722	 76063	 76039	 74584	 53984
75004	 19420	 93366	 62896	 87354	 90538	 90636	 41947	 91013	 58715	 90574	 90470	 60769	 41777
66216	 12875	 79222	 62509	 73194	 75516	 75767	 42443	 75838	 57800	 75658	 75742	 59789	 41117
69110	 8849	 78645	 61447	 71571	 75165	 75247	 53751	 75207	 59095	 75148	 75041	 75045	 53958
66338	 13161	 82838	 62129	 71769	 75688	 75842	 42093	 75699	 58522	 75662	 75497	 58838	 41479
69103	 9094	 78457	 61740	 75704	 75643	 74321	 52716	 74504	 59324	 74534	 74611	 74531	 53153
67857	 8189	 76128	 59198	 72364	 72056	 70991	 51623	 71188	 70971	 73672	 73291	 70932	 51880
67402	 10227	 76507	 59943	 70467	 72122	 72181	 40933	 72203	 72069	 74058	 73629	 71899	 52819
68493	 7897	 74869	 59988	 72108	 72803	 73167	 52839	 72785	 72606	 72774	 72619	 72646	 52712
68757	 8381	 76791	 60564	 72529	 72841	 72811	 51624	 73182	 72950	 73073	 73196	 73316	 52209
