# --- Read time in mikroseconds ---
# MPI_Comm_size: 2
# configfile: mein-adios-fork/examples/heatTransfer/heat_bp3_sync.xml
# inputOutput: /home/urz/kduwe/ht-output/heat-bp3-2nodes.bp
# analysisOutput: /home/urz/kduwe/ht-output/heat-bp3-analysis-output.bp
# N 	 M 	 nx 	 ny 	 steps 	 iterations
2 	 1 	 1024 	 1024 	 100 	 10

# Mean 	 Sdev 	 Rank 0
1333	583	2489	 1651	 875	 1069	 1100	 815
1352	485	1887	 1047	 885	 2026	 1498	 769
1571	632	2551	 1686	 867	 1490	 2074	 763
1555	613	2504	 1650	 863	 2062	 1476	 776
1485	572	2350	 1557	 825	 1400	 2003	 775
1505	580	2375	 1572	 820	 1487	 2002	 778
1551	504	1990	 2033	 818	 968	 1483	 2016
1515	599	2423	 1578	 824	 1461	 2042	 766
1311	470	1833	 1012	 836	 1496	 1937	 754
1437	556	2431	 1615	 825	 1529	 1461	 761
1086	379	1915	 1051	 858	 984	 915	 793
1426	551	2415	 1584	 829	 1510	 1466	 754
1474	563	2371	 1565	 828	 1446	 1874	 762
Total runtime = 0.287684s

# File Size:
-rw-r--r--. 1 kduwe iks 141K Aug 18 20:25 /home/urz/kduwe/ht-output/heat-bp3-2nodes.bp
total 9.5G
drwxr-xr-x. 2 kduwe iks    3 Aug 18 20:25 .
drwxr-xr-x. 6 kduwe iks    7 Aug 18 20:25 ..
-rw-r--r--. 1 kduwe iks 4.8G Aug 18 20:25 heat-bp3-2nodes.bp.0
-rw-r--r--. 1 kduwe iks 4.8G Aug 18 20:25 heat-bp3-2nodes.bp.1
-rw-r--r--. 1 kduwe iks 1.7K Aug 18 20:25 profiling.json
# --- Read time in mikroseconds ---
# MPI_Comm_size: 6
# configfile: mein-adios-fork/examples/heatTransfer/heat_bp3_sync.xml
# inputOutput: /home/urz/kduwe/ht-output/heat-bp3-2nodes.bp
# analysisOutput: /home/urz/kduwe/ht-output/heat-bp3-analysis-output.bp
# N 	 M 	 nx 	 ny 	 steps 	 iterations
3 	 2 	 2048 	 2048 	 100 	 10

# Mean 	 Sdev 	 Rank 0
15412	3022	17242	 10968	 17229	 17778	 17905	 11354
10129	2056	7922	 11443	 6625	 11691	 11605	 11489
9049	1765	11492	 7633	 7884	 11584	 7960	 7744
9990	186	9853	 9953	 9830	 9996	 10219	 10094
8756	1240	9431	 9406	 9210	 6914	 7246	 10329
8478	1532	10969	 7553	 7327	 7425	 10273	 7324
8925	1508	10016	 10028	 9899	 6831	 10021	 6755
9189	276	9420	 9195	 8902	 9474	 8806	 9341
8763	1182	10844	 7422	 7343	 9166	 8778	 9026
9540	272	9826	 9779	 9724	 9497	 9282	 9134
9317	102	9364	 9297	 9200	 9476	 9284	 9282
8155	1651	9697	 6128	 5593	 9425	 9238	 8852
8174	1304	6404	 8128	 6494	 9553	 9371	 9098
7803	1339	6019	 7657	 6097	 9290	 9134	 8621
8379	1898	7688	 10170	 4484	 9503	 9371	 9062
7340	2172	7779	 4056	 4704	 9422	 9363	 8720
7311	2145	7657	 4090	 4682	 9345	 9196	 8897
7356	2190	7757	 4036	 4695	 9362	 9255	 9036
7599	2307	9303	 3992	 4722	 9375	 9251	 8953
7216	1691	9284	 6540	 3936	 7280	 8197	 8059
5643	1358	6697	 3939	 3930	 7633	 5974	 5689
7155	2950	7200	 3922	 13326	 6866	 5818	 5798
6863	2129	7692	 3922	 10818	 7086	 5855	 5809
6770	2255	11099	 3741	 7531	 6711	 5772	 5769
6143	2495	10079	 3682	 7171	 3583	 8196	 4149
5641	2313	9892	 3723	 6987	 3526	 3678	 6045
12637	4614	18710	 12378	 15800	 3800	 11433	 13706
5574	1760	7559	 3834	 4719	 3454	 8088	 5794
6382	2324	9972	 3675	 7137	 5837	 3517	 8154
6412	2339	10088	 3720	 7204	 5852	 3528	 8083
6248	2299	10004	 3713	 7097	 5564	 3439	 7676
5548	2374	9948	 3728	 7087	 5617	 3472	 3440
6296	2294	9866	 3677	 7061	 5665	 3478	 8033
4820	1525	7714	 3802	 4644	 5789	 3481	 3494
6265	2283	9895	 3680	 7034	 5737	 3422	 7825
5198	2485	9932	 3661	 7101	 3501	 3503	 3492
5447	2338	9925	 3783	 7192	 3920	 3941	 3924
5518	2325	9817	 3636	 7003	 3491	 3498	 5664
5110	2359	9621	 3574	 6884	 3523	 3521	 3541
5023	2288	9435	 3571	 6680	 3489	 3485	 3478
5476	2296	9668	 3593	 6943	 5764	 3438	 3455
6277	2271	9755	 3592	 6956	 5894	 3446	 8019
6107	2214	9623	 3562	 6932	 7607	 3408	 5510
5362	2210	9449	 3540	 6709	 3421	 3453	 5602
6213	2251	9647	 3580	 6873	 5811	 3391	 7978
14782	2264	18183	 12271	 15443	 14274	 11852	 16671
6300	2264	9893	 3757	 7036	 5793	 3451	 7871
6184	2219	9527	 3535	 6861	 5807	 3425	 7952
6128	2201	9542	 3549	 6747	 7823	 3421	 5686
6201	2263	9727	 3530	 6877	 5747	 3435	 7890
6055	2200	9556	 3554	 6820	 7583	 3372	 5450
5409	2197	9432	 3541	 6683	 3456	 3495	 5848
5459	2276	9649	 3558	 6896	 3482	 3497	 5676
5131	2331	9585	 3518	 6886	 3507	 3722	 3573
5023	2249	9353	 3569	 6663	 3456	 3567	 3531
5082	2304	9506	 3579	 6781	 3487	 3567	 3574
5483	2272	9665	 3578	 6829	 3469	 3517	 5840
6156	2199	9471	 3563	 6755	 5690	 3451	 8006
5498	2258	9555	 3645	 6985	 5885	 3482	 3441
4327	1345	7229	 3663	 4505	 3499	 3542	 3526
5255	2448	8673	 3572	 8759	 3501	 3512	 3518
5524	2333	9846	 3674	 6894	 3449	 5828	 3455
5342	2136	9355	 3614	 6465	 3460	 5656	 3505
4353	1376	7336	 3658	 4483	 3529	 3548	 3567
5081	2302	9493	 3554	 6795	 3530	 3526	 3590
5366	1726	7089	 3616	 4347	 5789	 3395	 7961
5478	2115	9566	 3539	 6903	 4086	 4381	 4397
5915	2110	9454	 3502	 6727	 4591	 3914	 7305
5876	2074	9482	 3470	 6718	 4345	 4236	 7005
6232	2315	9045	 3447	 6391	 6025	 3383	 9106
5867	2165	9396	 3476	 6773	 7448	 4256	 3853
5864	2108	9378	 3509	 6716	 7277	 4453	 3853
6157	2080	9455	 3482	 6758	 5066	 4310	 7874
4409	1191	7005	 3571	 4399	 3984	 3810	 3686
5937	2211	9370	 3488	 6584	 7984	 4380	 3819
5859	2431	6875	 3495	 10246	 6927	 3914	 3699
6600	2413	10093	 3474	 6959	 8875	 3843	 6356
6544	2344	9390	 3494	 6554	 9464	 3902	 6464
6997	2350	9421	 3495	 6713	 10068	 4725	 7561
7532	2690	9511	 3481	 6678	 8556	 5364	 11605
7088	2397	9443	 3462	 6659	 10252	 4856	 7857
6820	2436	9292	 3467	 6640	 7378	 4093	 10052
4975	1470	7210	 3581	 4500	 6805	 3926	 3833
5704	2171	9403	 3482	 6683	 6991	 3758	 3911
5524	2134	9296	 3474	 6624	 6416	 3615	 3719
6904	2526	9316	 3445	 6428	 10540	 4304	 7396
6904	2307	9434	 3486	 6755	 9821	 4630	 7298
6606	2254	9230	 3483	 6465	 6763	 4240	 9460
5843	2214	7042	 3539	 4324	 9880	 3906	 6370
