# --- Read time in mikroseconds ---
# MPI_Comm_size: 4
# configfile: mein-adios-fork/examples/heatTransfer/heat_bp5_sync.xml
# inputOutput: /home/urz/kduwe/ht-output/heat-bp5-4nodes.bp
# analysisOutput: /home/urz/kduwe/ht-output/heat-bp5-analysis-output.bp
# N 	 M 	 nx 	 ny 	 steps 	 iterations
2 	 2 	 1024 	 1024 	 100 	 10

# Mean 	 Sdev 	 Rank 0
99418	48337	77007	 19637	 73286	 61155	 45990	 33813	 89814	 92083	 133399	 82155	 82555	 163878	 157035	 198934	 81065	 126207	 52951	 74993	 197369	 161981	 104889	 132762	 89226	 53852
90871	44831	63382	 19250	 45998	 33514	 79539	 79570	 77759	 137802	 89695	 140641	 75090	 61869	 91744	 65888	 167907	 65733	 168831	 125747	 83481	 176483	 144679	 110995	 40226	 35095
93741	51033	62774	 18329	 45701	 33586	 77655	 89725	 119581	 51028	 200473	 38681	 86480	 165667	 121600	 55914	 97342	 147136	 55264	 182958	 151077	 79171	 46303	 48634	 110798	 163930
90588	67585	17074	 15623	 16753	 16888	 15902	 16032	 210839	 106524	 34127	 149295	 197238	 72246	 52953	 47005	 98563	 147198	 181425	 51396	 189888	 140313	 196700	 96645	 67623	 35866
102093	47619	36159	 19941	 78650	 90535	 63337	 51283	 102684	 162452	 84602	 135587	 91382	 92841	 81517	 57300	 109432	 70139	 210036	 158834	 97990	 194472	 69405	 90149	 165068	 136455
113731	64540	92594	 75325	 44604	 14536	 29658	 59424	 59482	 119326	 110942	 110019	 164083	 114342	 98927	 91478	 167729	 211141	 64633	 136383	 270804	 34346	 149465	 190821	 228330	 91166
102687	60546	32950	 76849	 17485	 17591	 48520	 60949	 89704	 181463	 178206	 122391	 42316	 172707	 102173	 44912	 180477	 56267	 137478	 181700	 48743	 188726	 142187	 103344	 44947	 192416
92129	49196	60346	 75979	 42567	 30129	 17427	 17458	 173837	 106558	 90886	 134660	 166485	 69146	 28916	 33424	 144233	 159456	 157827	 91463	 66643	 87198	 138180	 144006	 92760	 81526
105071	63386	36859	 15390	 16146	 19751	 17264	 17213	 107063	 171051	 123093	 201938	 99112	 81232	 115486	 110895	 242755	 94817	 143053	 199256	 111116	 184257	 97779	 69362	 105820	 141007
99482	57522	51765	 34863	 15734	 19571	 15936	 16044	 201055	 184363	 73205	 116006	 154414	 87929	 75800	 105573	 75946	 211013	 180693	 139660	 97410	 145064	 97718	 94858	 91189	 101759
80033	27998	63208	 78825	 20114	 19976	 45453	 32930	 82073	 103765	 95717	 101489	 105398	 91887	 84614	 58395	 115871	 71015	 77417	 111408	 98947	 128242	 77052	 76157	 97115	 83740
100171	55204	59979	 75774	 42702	 30430	 17940	 18036	 178827	 197635	 87222	 137831	 96462	 70854	 86113	 86908	 82732	 120336	 126162	 90468	 201993	 27532	 88158	 124351	 198032	 157648
102296	59451	60338	 15178	 42683	 30675	 17581	 17544	 45507	 100989	 183402	 137797	 210883	 83854	 154610	 120592	 85673	 192373	 196453	 66817	 105303	 174738	 104575	 135823	 104881	 66842
84333	52378	48455	 30846	 17259	 17311	 16739	 16836	 90548	 179679	 57447	 144097	 73740	 115635	 200713	 109613	 167610	 48816	 42821	 142379	 60988	 95222	 64259	 106449	 89633	 86903
101512	66691	47307	 63509	 30744	 15546	 17973	 17905	 121134	 55843	 172213	 46167	 158984	 91622	 48838	 148264	 234528	 78177	 111360	 196370	 59448	 229393	 197349	 98103	 132546	 62982
91449	70239	17153	 32839	 16820	 16780	 16371	 16333	 168749	 254726	 68942	 216804	 124418	 39830	 81049	 201085	 42021	 124136	 165711	 38185	 81548	 52891	 81932	 173167	 112315	 50987
110314	53423	97135	 16034	 79973	 30953	 61687	 49273	 110904	 53017	 183102	 80640	 188597	 134092	 93226	 105243	 192358	 227924	 146602	 88798	 86969	 182783	 142038	 94057	 95200	 106936
87729	53625	47070	 45905	 30100	 15197	 16789	 16780	 65520	 127714	 28473	 103491	 176631	 169931	 117568	 88574	 185245	 41477	 147313	 185997	 86806	 76436	 67841	 93968	 77250	 93425
91616	39142	77683	 90409	 59971	 16909	 44714	 32423	 54014	 55584	 154337	 117892	 184269	 91819	 116535	 113499	 75855	 79108	 110537	 97841	 120477	 159183	 98402	 104603	 67487	 75253
79935	41938	45463	 31343	 17368	 17310	 17600	 17566	 83641	 99558	 50561	 90497	 79927	 142899	 95660	 74090	 139489	 91672	 52916	 144165	 82065	 126931	 79701	 65489	 144093	 128436
97174	63601	62102	 60222	 43760	 31053	 17656	 17516	 69909	 89913	 80544	 89616	 140913	 65237	 136366	 76776	 84485	 86995	 126868	 69994	 146216	 296004	 218329	 181523	 97436	 42758
86657	49281	33019	 45707	 17633	 17489	 17296	 17311	 64260	 139224	 66796	 172146	 100569	 178511	 74180	 66250	 119740	 65119	 124142	 130398	 70291	 65659	 81725	 111056	 150314	 150955
75464	41472	37838	 51066	 19871	 20826	 15439	 16972	 90764	 81616	 90020	 86455	 120997	 52671	 48089	 51186	 153616	 81038	 80949	 115561	 109644	 144302	 158838	 59402	 48299	 75684
83590	38005	51377	 64635	 78721	 34400	 79025	 19855	 80751	 77868	 78506	 57076	 145753	 87794	 87669	 143997	 72619	 69895	 68825	 70114	 59525	 56833	 72752	 106855	 153340	 187982
97503	65276	44856	 30639	 17153	 17175	 60259	 14827	 127093	 59445	 74848	 70984	 133239	 85209	 86419	 106426	 139251	 96320	 92475	 176906	 97962	 286841	 87983	 87980	 254265	 91535
111588	62189	66166	 79293	 18031	 19697	 48491	 34803	 248007	 220816	 178318	 140540	 74892	 102887	 228588	 97651	 110232	 153397	 187398	 75477	 122853	 120633	 79320	 86790	 97467	 86382
70176	43954	18215	 17290	 17796	 17667	 18051	 18187	 48652	 88473	 45186	 125814	 170997	 171863	 59936	 53606	 61178	 69483	 56172	 109901	 80015	 105415	 103334	 75092	 84930	 66977
102264	57537	49619	 34064	 18644	 18686	 66009	 18596	 111226	 233216	 103714	 81991	 197890	 161143	 185576	 74215	 109996	 94347	 153915	 90062	 75258	 69300	 172381	 86815	 102480	 145212
72216	47141	19936	 17414	 15819	 19804	 17601	 16301	 81996	 79533	 152536	 107841	 63005	 57531	 86775	 44204	 37021	 143589	 179407	 114553	 44380	 68747	 65399	 106264	 54464	 139078
108531	67692	51737	 64764	 33747	 16624	 83691	 17179	 52606	 145724	 53850	 180813	 215511	 112652	 110361	 188923	 144392	 58306	 55372	 225669	 52858	 44448	 232541	 122523	 155674	 184796
89593	47351	47758	 32885	 76675	 63680	 15605	 17142	 63226	 129986	 75597	 86383	 174774	 76714	 90277	 124979	 55840	 169512	 209888	 84853	 94359	 94508	 92729	 68970	 61516	 142380
90118	50144	79150	 63366	 47208	 34635	 78182	 19032	 73797	 42091	 174611	 171634	 99651	 132051	 62878	 117714	 171654	 36225	 63190	 201012	 61920	 56808	 109739	 66486	 54792	 145013
97007	55853	33050	 62557	 45916	 16184	 17669	 17591	 87011	 86398	 57685	 152088	 193380	 117045	 144541	 71139	 71101	 183847	 224596	 89156	 88032	 90638	 135699	 98180	 83729	 160947
85513	41179	46692	 76662	 92596	 60388	 28638	 16288	 67232	 136859	 163538	 80057	 70463	 53178	 59944	 168970	 56395	 89894	 59514	 127966	 125170	 63066	 87170	 80086	 73455	 168112
90971	66136	17843	 33513	 50851	 16043	 17446	 15425	 77541	 234599	 27095	 203456	 110082	 148730	 109347	 155565	 82952	 30112	 204811	 200301	 54562	 71690	 110453	 58838	 76663	 75389
90613	41064	19500	 50111	 82280	 18786	 66240	 33897	 75333	 77762	 150429	 75516	 178981	 109714	 77932	 103890	 83650	 130983	 160544	 52310	 109087	 95734	 110133	 82347	 83203	 146367
92770	43252	17536	 79138	 63449	 14968	 47188	 33034	 84164	 136519	 169410	 78840	 110804	 73689	 130428	 77837	 86896	 98257	 176705	 165614	 93553	 102770	 141371	 88845	 58228	 97239
92182	56174	20413	 78523	 62776	 19991	 46814	 34149	 130849	 192026	 33421	 104003	 227553	 69470	 66504	 185720	 144161	 98360	 51512	 60895	 54365	 55606	 153650	 67968	 145264	 108383
95074	58210	50058	 65510	 32978	 16048	 18549	 18430	 113603	 145563	 75899	 222682	 35560	 178781	 55049	 167652	 54257	 155565	 107086	 81158	 125744	 88284	 165092	 79386	 54936	 173916
100526	83528	19391	 34362	 16118	 19083	 17403	 16828	 136172	 102760	 170289	 40578	 66601	 36914	 105130	 68757	 135212	 40496	 178807	 178843	 240051	 62831	 84395	 270115	 60562	 310942
127151	60854	50487	 94460	 19636	 36037	 66307	 78803	 79640	 134702	 272423	 237719	 175952	 206564	 135318	 139181	 193524	 105318	 120551	 119971	 90127	 189330	 106811	 155218	 123895	 119670
133048	109381	17796	 33794	 49400	 15414	 65760	 15961	 100980	 140342	 61344	 189674	 284442	 234245	 75196	 150898	 76459	 185186	 77425	 108337	 59143	 101059	 66208	 333002	 359745	 391357
84336	47731	20428	 78566	 62957	 20637	 47073	 33937	 37016	 52387	 168421	 83678	 158999	 115563	 78692	 41558	 167153	 38325	 149490	 106988	 148813	 64270	 138690	 98994	 67412	 44029
96447	65503	17319	 48771	 17177	 16036	 46000	 32445	 59301	 42595	 112912	 232790	 158702	 191253	 55939	 194446	 68320	 157274	 106106	 212756	 38871	 107989	 62648	 139876	 137668	 57553
97129	48952	64404	 96688	 15018	 49985	 80492	 34658	 85737	 133898	 161316	 95186	 76113	 86030	 68343	 88782	 202230	 167651	 138651	 56692	 45679	 153137	 47683	 80108	 116243	 186374
97835	56772	48227	 80794	 64924	 33581	 15049	 17822	 67580	 161352	 200352	 96132	 57457	 129530	 78062	 214513	 107930	 143352	 58997	 180227	 96997	 64773	 177978	 141511	 38975	 71946
107941	63486	66134	 95278	 33671	 79029	 48614	 19360	 38107	 92045	 129229	 194570	 65115	 188374	 206523	 55013	 122431	 53034	 245941	 87844	 69357	 125236	 73397	 99548	 203738	 199004
90431	55176	18583	 33094	 15155	 17799	 17996	 17832	 83066	 163222	 173113	 66115	 117183	 103457	 59743	 208191	 118538	 179585	 91087	 154830	 106725	 102365	 95401	 80682	 54847	 91741
82259	42722	36284	 64990	 19241	 48879	 18137	 18213	 68934	 170854	 89978	 171273	 63136	 127483	 63077	 86977	 78121	 77005	 168311	 122941	 82918	 83914	 74604	 87248	 73657	 78048
80191	52201	18795	 35282	 16418	 16836	 16832	 17472	 80667	 60647	 178389	 122803	 148180	 220674	 51273	 75340	 132245	 105352	 62451	 52667	 90376	 71143	 71140	 77364	 122985	 79271
90784	57141	19376	 54265	 38486	 17440	 17635	 16936	 47239	 74409	 130239	 91636	 92652	 47450	 124041	 110672	 93487	 121438	 108538	 97050	 129080	 83841	 246951	 204212	 54006	 157745
84748	44599	45524	 77736	 62074	 31125	 17553	 17157	 70513	 79343	 76041	 121562	 58560	 117330	 49274	 63879	 67694	 133226	 100348	 140363	 59530	 139410	 57810	 180057	 180426	 87421
105808	53141	19975	 65386	 50215	 19225	 34790	 18686	 125455	 117265	 174700	 115311	 117477	 107229	 80761	 105994	 68956	 122454	 193575	 161543	 132945	 178480	 84277	 116649	 121529	 206524
96521	55218	62802	 94920	 79587	 17506	 45657	 33100	 71512	 216461	 103290	 146590	 35914	 184691	 39163	 67831	 49548	 149224	 157458	 100675	 115794	 72213	 163369	 190414	 64615	 54183
100300	50525	33345	 95414	 79386	 19050	 49259	 63540	 85391	 89479	 208409	 131923	 171017	 236883	 83586	 90496	 91282	 88066	 114398	 91762	 59006	 160632	 89293	 68255	 74650	 132701
92070	53754	18166	 49688	 33536	 16338	 18065	 18669	 115205	 79003	 166923	 201174	 113514	 52768	 106937	 171881	 99269	 146183	 88014	 70894	 54735	 77358	 105315	 182504	 88659	 134896
77345	40970	18282	 50732	 35202	 16524	 18701	 17248	 150126	 71804	 60150	 108859	 175073	 64775	 56189	 51477	 84947	 76915	 74428	 125191	 116800	 109855	 92137	 102106	 85596	 93172
105626	64031	18367	 81669	 65269	 16304	 47671	 35221	 87446	 160705	 204405	 197037	 41123	 124568	 209925	 186272	 79761	 126985	 249652	 71163	 87747	 89952	 84641	 92067	 43378	 133702
92955	49650	33225	 95166	 79221	 18967	 50470	 63632	 63312	 183146	 33714	 185802	 90604	 137025	 82204	 160590	 63708	 196197	 71555	 134037	 75923	 77784	 78663	 76363	 40820	 138805
90157	61948	18451	 33123	 33953	 17454	 17972	 17840	 79130	 69287	 211596	 126363	 81620	 160344	 154316	 210001	 219053	 46657	 119240	 80044	 84464	 77793	 55957	 54023	 62186	 132922
81880	44212	19218	 47887	 34269	 19380	 17381	 17385	 77642	 98081	 106614	 152204	 93711	 75267	 95361	 62758	 59668	 58922	 130081	 144409	 86489	 55513	 103013	 136465	 95703	 177704
97634	55608	18451	 47142	 33626	 15636	 17233	 16875	 83790	 95072	 116537	 118504	 89365	 121848	 62841	 77386	 144640	 112782	 215328	 181085	 100525	 109145	 73058	 172155	 182042	 138158
103191	63193	19654	 87627	 49686	 19166	 65959	 33942	 58550	 144042	 64938	 109295	 60879	 73711	 161459	 204560	 64603	 203407	 53626	 105824	 162497	 247964	 112921	 81060	 80936	 210291
84411	41690	19538	 67455	 52106	 18436	 79732	 34569	 66206	 63688	 167797	 126178	 66373	 92135	 77746	 98354	 102790	 98108	 96461	 67763	 38354	 59296	 83879	 110356	 184329	 154226
100336	78798	17412	 16721	 32549	 15840	 15687	 16480	 60407	 117208	 44489	 345788	 74110	 159487	 72613	 184911	 68523	 223209	 144772	 106663	 70146	 187981	 84677	 159687	 68788	 119932
91047	55030	18294	 34235	 64083	 16130	 47864	 77232	 62774	 69944	 171433	 87244	 135617	 55788	 39020	 165222	 43006	 164312	 85742	 120186	 49124	 92341	 48613	 150629	 199860	 186441
79714	39686	16938	 32221	 79619	 15097	 49122	 65789	 65578	 179152	 53080	 146330	 69107	 102116	 67792	 81025	 59444	 76779	 108283	 129795	 58330	 84678	 144184	 111666	 57362	 59662
89134	55375	17977	 33044	 16473	 17067	 49288	 16997	 86935	 47173	 124658	 160918	 79109	 52724	 100563	 135391	 77578	 138700	 94061	 97261	 70352	 119300	 43420	 158285	 186645	 215303
99131	64522	17202	 63652	 47167	 16027	 64060	 33265	 54044	 135621	 173525	 206422	 62310	 105242	 114006	 63256	 57017	 53490	 79125	 147112	 80257	 168729	 123253	 206508	 262508	 45359
89817	45382	22109	 76105	 92720	 21526	 37147	 53969	 79576	 38474	 197496	 172266	 113092	 148195	 73920	 125220	 60708	 151911	 79680	 87426	 69896	 75428	 118306	 87484	 47264	 125712
80593	38070	17866	 50434	 81592	 17757	 33918	 65453	 125335	 66305	 51873	 97939	 54581	 61749	 68178	 150243	 58605	 57891	 112664	 155143	 92264	 83611	 84291	 76687	 151519	 118339
95335	42377	31445	 65542	 80846	 17218	 49687	 78250	 90694	 101186	 197164	 128893	 164437	 98205	 95073	 70014	 98202	 65264	 133129	 91998	 67147	 147798	 154196	 120921	 94878	 45865
93958	59719	18682	 48878	 66181	 17036	 18232	 35742	 75011	 154134	 47931	 216763	 106252	 189168	 55686	 84532	 159304	 119720	 58131	 48404	 196873	 67407	 51625	 102396	 145080	 171836
90652	59155	19998	 50565	 67240	 19826	 34348	 83119	 37181	 171597	 223571	 91665	 31472	 128934	 60440	 52476	 48897	 56638	 93620	 121169	 42775	 106843	 79646	 184684	 209056	 159907
79962	44570	35853	 16579	 88546	 51216	 69954	 18146	 55363	 149282	 47087	 57910	 86274	 118721	 80154	 112262	 148854	 53095	 48005	 49449	 58822	 181159	 122557	 150179	 30989	 88653
94838	44871	37456	 71012	 103534	 52998	 18771	 86803	 72117	 132391	 70242	 57153	 177050	 98727	 41420	 124586	 48413	 88385	 176283	 175090	 93329	 80141	 125446	 88932	 170765	 85077
97208	52256	52563	 34881	 107301	 18686	 88662	 70304	 86387	 62216	 115141	 210727	 74552	 175040	 79437	 117960	 89400	 119924	 80251	 79664	 36309	 218003	 175054	 77266	 35189	 128075
108290	85590	18752	 52928	 70140	 16564	 35493	 16814	 66897	 132212	 67698	 266479	 316846	 316200	 50312	 119355	 50824	 81537	 182588	 157380	 55863	 80629	 81688	 167144	 64488	 130150
98695	66846	18815	 50067	 67279	 17546	 17283	 35555	 69107	 143939	 54757	 216078	 103887	 221956	 113232	 222291	 158511	 79972	 40610	 46046	 120778	 147069	 220637	 55725	 81126	 66433
119147	62489	17932	 67884	 51495	 17002	 34023	 81759	 132804	 146224	 121242	 209074	 190889	 133444	 61850	 114268	 37562	 150878	 235201	 199518	 118822	 173957	 94465	 136893	 208473	 123875
101665	49834	53213	 85488	 102652	 20861	 69195	 36529	 87081	 115916	 70180	 158406	 80556	 171688	 99225	 46863	 204299	 168260	 77978	 134635	 75753	 65249	 51361	 119396	 154465	 190727
101733	58950	34104	 51231	 97889	 19717	 81030	 64860	 85906	 54281	 122966	 126703	 53906	 52713	 35343	 137400	 71602	 107179	 205025	 169790	 126714	 209421	 163235	 82560	 237866	 50154
91453	58112	19074	 19002	 34111	 18307	 51046	 18848	 84234	 74046	 54780	 72876	 123954	 130516	 62892	 208980	 206330	 120193	 80443	 165506	 41162	 152929	 78397	 186693	 78638	 111926
93306	51192	21488	 48314	 64273	 20710	 79860	 35188	 80182	 45556	 157718	 117167	 157390	 42842	 65195	 102226	 63305	 136582	 193884	 167036	 73052	 140350	 69224	 184319	 59825	 113668
100247	73835	18710	 17931	 49679	 19433	 33222	 17371	 121362	 65726	 41300	 118487	 74778	 72768	 249774	 282865	 134402	 214632	 58008	 99361	 68934	 195106	 47663	 139454	 100738	 164225
108087	58350	34528	 68315	 52270	 20585	 97858	 82375	 69234	 205424	 110431	 35164	 136972	 174099	 57083	 175743	 100005	 212010	 219176	 133669	 151288	 48291	 117408	 69438	 68962	 153777
86970	48752	63625	 19196	 33815	 49382	 80467	 19230	 53250	 63001	 163233	 123902	 95448	 64909	 60078	 158259	 173269	 59069	 64113	 106553	 54021	 180236	 39886	 111505	 86128	 164713
95792	61672	34086	 18695	 17593	 63681	 50845	 18704	 146063	 64236	 63095	 46628	 205384	 101449	 136048	 98964	 62591	 200265	 194535	 61916	 131070	 71924	 83936	 49743	 215769	 161796
94883	42428	82118	 18643	 34431	 51626	 65042	 18063	 86694	 93797	 181089	 155157	 109679	 95963	 74835	 87791	 113811	 80037	 71798	 120112	 102755	 154689	 89556	 181312	 99089	 109108
Total runtime = 21.955s

# File Size:
total 152G
drwxr-xr-x. 2 kduwe iks    8 Aug 17 19:36 .
drwxr-xr-x. 6 kduwe iks    4 Aug 17 19:37 ..
-rw-r--r--. 1 kduwe iks  38G Aug 17 19:36 data.0
-rw-r--r--. 1 kduwe iks  38G Aug 17 19:36 data.1
-rw-r--r--. 1 kduwe iks  38G Aug 17 19:36 data.2
-rw-r--r--. 1 kduwe iks  38G Aug 17 19:36 data.3
-rw-r--r--. 1 kduwe iks 797K Aug 17 19:36 md.0
-rw-r--r--. 1 kduwe iks  23K Aug 17 19:36 md.idx
-rw-r--r--. 1 kduwe iks  984 Aug 17 19:35 mmd.0
-rw-r--r--. 1 kduwe iks 128K Aug 17 19:36 profiling.json
# --- Read time in mikroseconds ---
# MPI_Comm_size: 48
# configfile: mein-adios-fork/examples/heatTransfer/heat_bp5_sync.xml
# inputOutput: /home/urz/kduwe/ht-output/heat-bp5-4nodes.bp
# analysisOutput: /home/urz/kduwe/ht-output/heat-bp5-analysis-output.bp
# N 	 M 	 nx 	 ny 	 steps 	 iterations
8 	 6 	 1024 	 1024 	 100 	 10

# Mean 	 Sdev 	 Rank 0
21539	9705	4722	 13061	 30110	 21055	 30214	 28770	 28908	 28647	 29570	 30087	 9095	 16853	 28424	 30519	 30634	 22478	 18202	 12031	 5463	 8600	 30371	 30523	 5572	 8598	 27396	 4961	 15258	 28864	 9314	 28548	 19670	 27200	 28869	 5144	 27260	 28662	 4815	 12955	 32617	 20975	 25377	 29749	 29634	 32895	 9025	 32773	 32674	 16758
10832	5748	2608	 14731	 19195	 19153	 19527	 19321	 12520	 4620	 8605	 6661	 10563	 19263	 2617	 12484	 18491	 18205	 10415	 18295	 6583	 18363	 4706	 2575	 8470	 14704	 3367	 14222	 3385	 4415	 14364	 7772	 14973	 5913	 4384	 10206	 14932	 14259	 14064	 14858	 8975	 7029	 15663	 2886	 2843	 4546	 15215	 2412	 15075	 11541
8346	3856	1427	 8538	 13275	 13282	 12725	 4045	 13263	 11895	 5322	 13013	 6487	 2756	 6539	 10473	 11705	 8015	 5234	 3856	 9328	 2558	 14869	 14857	 1404	 13198	 9019	 9037	 11822	 8985	 7091	 10290	 8891	 11881	 9038	 6311	 8858	 6647	 7370	 4000	 9018	 6246	 11350	 1803	 1715	 12046	 2784	 11343	 5104	 11919
8601	4018	1447	 14440	 5458	 12461	 13198	 14441	 2671	 12398	 9457	 4068	 14351	 6833	 7563	 13484	 13285	 4989	 13669	 11261	 6229	 14326	 3719	 2513	 1419	 8806	 8196	 8176	 6138	 9415	 6754	 11284	 8109	 11303	 6058	 12034	 8090	 6443	 3772	 11813	 6203	 13592	 12033	 2561	 1480	 9423	 4922	 12658	 7473	 12470
8217	4099	1355	 3274	 4423	 12611	 12795	 3339	 12630	 5736	 7049	 11446	 12623	 8859	 3924	 6516	 11898	 5257	 13335	 13220	 13302	 2509	 13258	 12032	 1351	 8698	 5921	 3263	 4963	 7286	 12106	 11990	 4925	 12077	 8920	 4582	 4254	 11504	 3739	 11158	 12876	 4789	 12869	 2489	 1421	 8277	 12837	 11774	 12809	 6147
7765	3888	1322	 12484	 13412	 12673	 6425	 5051	 3812	 12626	 12629	 13194	 8998	 2668	 5627	 12399	 12139	 8638	 4360	 12363	 12356	 11854	 6686	 3189	 1034	 2238	 6510	 5967	 9289	 7306	 6342	 4529	 4451	 6356	 4472	 10755	 10590	 10458	 5343	 4095	 9003	 10542	 12156	 1827	 1829	 12836	 7679	 2913	 6506	 12795
7470	3978	1285	 2596	 3992	 13333	 12630	 8747	 13350	 13360	 11784	 5269	 6652	 13324	 5468	 6531	 4196	 11686	 10750	 12152	 2079	 3245	 7538	 8615	 1052	 11723	 3655	 10034	 2504	 8685	 10165	 6904	 5850	 4778	 8266	 2515	 2313	 10115	 10174	 2899	 11857	 11941	 5254	 1726	 1823	 4033	 11805	 11937	 10628	 7372
7199	3928	1333	 8933	 10189	 5086	 11561	 7629	 3739	 6419	 14100	 12706	 15212	 2594	 1905	 4975	 2922	 3852	 8375	 10812	 10853	 9513	 7178	 6011	 1081	 1524	 10415	 4844	 2259	 2867	 8241	 9957	 11034	 10665	 1339	 3742	 11001	 5920	 5149	 10854	 12072	 11554	 2694	 8549	 1366	 3918	 12076	 8921	 6372	 11251
7221	3975	1269	 6033	 14945	 3715	 11191	 8556	 12402	 4882	 9931	 7221	 2368	 13702	 5273	 6345	 12537	 8482	 11696	 1946	 4023	 3089	 10685	 7394	 1023	 9591	 7053	 5861	 2068	 1029	 11424	 10365	 8147	 9298	 3916	 2773	 4858	 12243	 2981	 11977	 12292	 4073	 12313	 1706	 1813	 9810	 5400	 7844	 6592	 12476
6778	3827	1299	 6477	 3355	 8676	 12029	 4431	 2483	 7540	 9886	 10838	 12904	 5413	 8202	 4899	 1929	 6998	 5961	 12385	 10374	 11429	 3837	 9257	 1009	 2880	 5557	 4405	 1836	 1063	 6719	 8716	 3416	 10680	 1800	 2263	 9735	 7640	 10446	 3783	 6136	 13347	 4915	 2494	 1366	 8681	 12488	 13373	 12666	 7345
6381	3491	1297	 2479	 4295	 9579	 5504	 10652	 12626	 8525	 6513	 7486	 3374	 11672	 5967	 8078	 1986	 10286	 9227	 4786	 3929	 2804	 12382	 7010	 1007	 11407	 5057	 7084	 1337	 1022	 11218	 8154	 10275	 6063	 3064	 1923	 3965	 9219	 2757	 7906	 10060	 4695	 10552	 1596	 1575	 6747	 3740	 10536	 5746	 9155
6547	3556	1205	 4421	 8760	 6666	 11683	 5501	 2159	 11875	 7725	 9855	 10964	 3193	 6141	 9078	 2006	 4942	 7235	 11180	 12162	 10087	 3796	 8091	 1056	 2841	 4280	 5359	 3160	 1013	 7408	 10459	 6441	 9392	 2172	 1027	 11389	 8377	 4250	 5254	 2918	 9537	 11598	 2097	 1157	 10955	 6275	 7243	 11594	 8294
6288	3436	1165	 4330	 7636	 6515	 1202	 5483	 10907	 3197	 2340	 8644	 11859	 9707	 2018	 11674	 5656	 9829	 6721	 2979	 3974	 4864	 8890	 1866	 10718	 7794	 4240	 8119	 2224	 8718	 11864	 6175	 9890	 7197	 3159	 1018	 5188	 10943	 3458	 5452	 1156	 9050	 6520	 2126	 1172	 10934	 4435	 10381	 7548	 10914
5916	3411	1119	 10602	 8101	 11887	 2046	 3205	 7001	 11897	 5993	 9201	 5018	 4184	 5975	 1321	 2815	 2482	 3944	 8945	 9907	 7854	 4952	 2576	 6761	 2542	 7333	 5215	 2226	 1039	 4124	 10499	 8409	 9415	 3226	 1030	 11470	 6174	 4421	 3197	 1084	 10352	 10294	 2107	 1165	 10583	 10120	 6384	 5400	 8404
6091	3369	1117	 11473	 9199	 4980	 1899	 3092	 7030	 3941	 6008	 8102	 12399	 10236	 5477	 1750	 6281	 11072	 10169	 2583	 4400	 3515	 8112	 7216	 1533	 9057	 8400	 5409	 1961	 2499	 10327	 7210	 9375	 6351	 3569	 902	 4353	 11116	 4305	 5287	 1016	 6365	 7357	 2101	 1173	 10929	 3112	 8339	 10617	 9687
6016	3339	1125	 7298	 5098	 12397	 1900	 3074	 9343	 10374	 8305	 11403	 6094	 4052	 5431	 1640	 7855	 6333	 3266	 9764	 10615	 8776	 7218	 2448	 1502	 4192	 7258	 8228	 2025	 3215	 4285	 9188	 5247	 10144	 2765	 906	 10961	 6062	 11270	 5119	 1006	 9324	 10392	 2114	 1179	 3003	 4140	 7095	 6133	 8233
5819	3275	1132	 11253	 8485	 3154	 1046	 2324	 6289	 4246	 5251	 7359	 11113	 9574	 7901	 1740	 6737	 6110	 9830	 4377	 5308	 3483	 8844	 2618	 1653	 10734	 7347	 5283	 2658	 1538	 10943	 8303	 9191	 6196	 3527	 909	 4336	 10121	 2140	 5048	 1099	 6118	 7088	 3002	 1216	 10229	 4072	 11158	 9163	 8109
5507	3232	1251	 6528	 5479	 11625	 1201	 2443	 7516	 9616	 4472	 10642	 8505	 3411	 1949	 1569	 4192	 8762	 1645	 7015	 6081	 7965	 3604	 5124	 1464	 2757	 6370	 8208	 2644	 1522	 7288	 9180	 4437	 10942	 3526	 906	 10117	 5291	 3226	 6135	 1018	 9258	 10329	 2096	 1169	 5146	 4203	 7159	 8145	 11218
5761	3329	1108	 12089	 9279	 3910	 1902	 3078	 7093	 5004	 6025	 8170	 11841	 10377	 4773	 6323	 1173	 3579	 9111	 2619	 5610	 2678	 8290	 2560	 1053	 7325	 7670	 6541	 2041	 912	 9589	 5607	 8638	 4674	 2892	 911	 3753	 10379	 3266	 5881	 4740	 8912	 6945	 2075	 1143	 10036	 4131	 10983	 11896	 7954
5824	3334	1129	 11932	 6173	 11825	 1951	 3109	 7169	 9212	 5117	 10383	 8168	 4089	 7305	 1197	 3428	 8214	 4167	 9199	 10202	 10993	 6118	 2752	 1916	 5242	 5016	 3821	 2905	 910	 7849	 10140	 6019	 10154	 1984	 889	 8928	 6914	 9941	 6506	 1041	 10002	 7673	 1587	 1592	 5523	 2525	 3499	 4500	 8677
5969	3268	1161	 5291	 10295	 5977	 1936	 3112	 8089	 4099	 7021	 9175	 12237	 11321	 4569	 1141	 1747	 5491	 11000	 6455	 7387	 8279	 9184	 3384	 2474	 10132	 7533	 6489	 2002	 7996	 10838	 4648	 9091	 3729	 2855	 872	 5558	 10031	 6471	 8565	 1171	 3523	 5575	 2504	 4571	 10622	 1882	 1910	 9658	 7470
