
# --- Write time in mikroseconds ---
# configfile: mein-adios-fork/examples/heatTransfer/heat_bp5_sync.xml
# outputfile: /home/urz/kduwe/ht-output/heat-bp5-4nodes.bp
# MPI_Comm_size: 4
# N 	 M 	 nx 	 ny 	 steps 	 iterations
# outputfile: /home/urz/kduwe/ht-output/heat-bp5-4nodes.bp
# MPI_Comm_size: 4
# N 	 M 	 nx 	 ny 	 steps 	 iterations
2 	 2 	 2048 	 2048 	 100 	 10

# Mean 	 Sdev 	 Rank 0
25943	 229	 25765	 25683	 26249	 26075
25222	 451	 25395	 24782	 24879	 25834
24570	 310	 24536	 24694	 24892	 24160
24054	 287	 24322	 23706	 24235	 23955
24402	 415	 24690	 23766	 24726	 24428
24628	 610	 24823	 25480	 24237	 23975
26078	 313	 26061	 25791	 25999	 26464
24431	 267	 24295	 24513	 24134	 24783
24897	 266	 24500	 25114	 24908	 25067
25053	 498	 25455	 24259	 25500	 24998
24037	 199	 23753	 24089	 24171	 24136
24324	 185	 24113	 24518	 24391	 24275
25010	 359	 25160	 24412	 25101	 25367
24569	 234	 24642	 24366	 24543	 24728
24236	 248	 24346	 24034	 24067	 24499
24623	 637	 25178	 23649	 24532	 25135
24467	 318	 24725	 24153	 24762	 24230
24318	 524	 25142	 23819	 24343	 23969
25450	 414	 26156	 25093	 25280	 25271
25123	 306	 24851	 24937	 25178	 25528
24526	 371	 24977	 24681	 24373	 24075
27729	 334	 27480	 27832	 27490	 28117
24733	 162	 24704	 24795	 24747	 24688
25251	 293	 25521	 25036	 25473	 24976
24801	 486	 25592	 24569	 24441	 24604
24625	 504	 25261	 24884	 24146	 24212
24113	 202	 24042	 24049	 24197	 24167
23928	 195	 24007	 23870	 23907	 23931
35242	 250	 34997	 35257	 35253	 35463
248753	 376984	 901684	 29759	 36286	 27285
25367	 280	 25800	 25383	 25258	 25027
25283	 400	 25628	 24854	 24948	 25703
28196	 579	 28930	 27306	 28302	 28246
24820	 371	 25380	 24784	 24570	 24548
25881	 333	 25870	 26097	 25447	 26113
25355	 600	 26328	 24763	 25274	 25056
25343	 307	 25855	 25154	 25302	 25061
24942	 291	 25220	 24857	 24540	 25152
25750	 989	 27204	 26059	 24710	 25029
25823	 529	 26632	 25778	 25251	 25633
26234	 372	 26732	 25711	 26376	 26117
25399	 471	 26202	 25050	 25271	 25073
26794	 269	 27038	 26889	 26454	 26797
26129	 347	 26431	 26088	 25684	 26316
25501	 681	 26553	 24821	 25606	 25025
26395	 434	 27036	 25860	 26331	 26354
25857	 1040	 27292	 25089	 26334	 24716
24931	 379	 25491	 24546	 24863	 24826
25244	 491	 25989	 24922	 25324	 24742
24947	 493	 25777	 24733	 24652	 24627
25184	 476	 25851	 24785	 25381	 24720
25828	 1126	 27119	 26589	 25405	 24199
25774	 661	 26896	 25442	 25473	 25286
25131	 525	 25965	 25012	 24630	 24919
24986	 583	 25917	 24650	 24861	 24519
25567	 634	 26419	 24893	 25117	 25842
25006	 470	 25780	 24652	 24693	 24900
24991	 518	 25852	 24842	 24570	 24701
25166	 547	 26018	 25249	 24823	 24574
25793	 707	 26737	 24836	 25659	 25943
25313	 504	 26115	 24975	 25356	 24806
24583	 257	 25008	 24381	 24376	 24567
24835	 473	 25630	 24755	 24507	 24448
24980	 474	 25720	 24853	 24680	 24670
25257	 1164	 26658	 26132	 24069	 24171
24694	 419	 25388	 24476	 24534	 24379
26462	 211	 26666	 26439	 26461	 26284
24956	 389	 25552	 24522	 24887	 24864
24885	 411	 25564	 24457	 24764	 24755
28391	 256	 28785	 28385	 28068	 28326
26549	 315	 27042	 26163	 26489	 26502
25047	 839	 26404	 24987	 24266	 24533
25697	 354	 26165	 25696	 25272	 25657
25437	 609	 26204	 24614	 25646	 25287
24770	 362	 25321	 24402	 24781	 24577
25833	 302	 26134	 26036	 25532	 25632
24699	 328	 25111	 24373	 24708	 24607
25412	 1130	 27337	 25052	 24673	 24587
24618	 442	 25253	 24722	 24236	 24263
25134	 451	 25808	 24830	 25176	 24724
25292	 511	 25805	 24505	 25679	 25179
25275	 455	 25609	 24648	 25762	 25082
25157	 691	 25751	 24047	 25725	 25105
26107	 593	 26938	 26223	 25991	 25276
26657	 395	 26948	 26169	 27005	 26509
25756	 782	 26694	 24756	 26244	 25333
25033	 640	 25978	 24356	 25131	 24670
38135	 256	 38386	 38095	 38139	 37922
41596	 665	 40545	 41718	 42223	 41900
43258	 471	 42569	 43320	 43432	 43713
27083	 500	 26307	 27436	 27193	 27399
26927	 521	 27632	 26215	 27053	 26809
26644	 323	 26371	 26377	 26817	 27013
26479	 466	 25702	 26664	 26828	 26723
26725	 483	 26237	 27201	 27216	 26246
26180	 456	 25448	 26259	 26394	 26620
25195	 267	 24919	 25376	 25140	 25348
27439	 309	 27066	 27691	 27679	 27322
25947	 488	 25808	 25230	 26390	 26361
25117	 269	 24812	 25168	 25319	 25172
Total runtime = 8.79621s
# File Size:
total 26G
drwxr-xr-x. 2 kduwe iks    8 Aug 17 19:33 .
drwxr-xr-x. 5 kduwe iks    3 Aug 17 19:33 ..
-rw-r--r--. 1 kduwe iks 6.4G Aug 17 19:33 data.0
-rw-r--r--. 1 kduwe iks 6.4G Aug 17 19:33 data.1
-rw-r--r--. 1 kduwe iks 6.4G Aug 17 19:33 data.2
-rw-r--r--. 1 kduwe iks 6.4G Aug 17 19:33 data.3
-rw-r--r--. 1 kduwe iks 134K Aug 17 19:33 md.0
-rw-r--r--. 1 kduwe iks 6.6K Aug 17 19:33 md.idx
-rw-r--r--. 1 kduwe iks  984 Aug 17 19:33 mmd.0
-rw-r--r--. 1 kduwe iks  22K Aug 17 19:33 profiling.json

# --- Write time in mikroseconds ---
# configfile: mein-adios-fork/examples/heatTransfer/heat_bp5_sync.xml
# outputfile: /home/urz/kduwe/ht-output/heat-bp5-4nodes.bp
# MPI_Comm_size: 12
# N 	 M 	 nx 	 ny 	 steps 	 iterations
4 	 3 	 1024 	 1024 	 100 	 10

# Mean 	 Sdev 	 Rank 0
108277	 2579	 110718	 107917	 108451	 107765	 111100	 107702	 110706	 110997	 110763	 104439	 104405	 104364
178288	 1710	 179600	 179072	 179024	 178469	 179961	 178502	 179124	 179505	 179537	 175458	 175595	 175618
23872	 680	 24557	 22750	 23221	 22949	 24669	 23108	 24173	 24152	 24509	 24167	 23973	 24247
22949	 1027	 24148	 22169	 22136	 21416	 22853	 21601	 22394	 22515	 23817	 23950	 23975	 24421
55139	 4021	 59990	 51738	 51776	 51022	 52378	 51330	 52156	 51926	 59835	 59884	 59778	 59864
22304	 818	 23282	 21469	 21844	 21125	 22335	 21243	 21913	 21821	 23504	 22903	 23066	 23147
21911	 797	 22293	 21477	 21468	 20857	 21779	 20658	 21484	 21705	 22308	 22553	 23034	 23324
21478	 389	 22066	 21224	 21170	 20908	 21447	 21082	 21771	 21317	 21953	 21496	 21641	 21671
21404	 387	 21878	 21221	 21173	 20943	 21204	 20898	 21125	 21208	 21746	 21736	 21795	 21926
58832	 1317	 59802	 59739	 59681	 58786	 59767	 59292	 59664	 59647	 59752	 56522	 56613	 56722
22403	 198	 22526	 22444	 22329	 22054	 22532	 22253	 22425	 22413	 22448	 22477	 22439	 22502
22100	 257	 22267	 22208	 22143	 21876	 22290	 21822	 21632	 22349	 21943	 22145	 22216	 22314
22353	 837	 23434	 21661	 21581	 21422	 23520	 21556	 23177	 23215	 23195	 21805	 21814	 21864
22032	 217	 22200	 22021	 21961	 21624	 22209	 21662	 22039	 22144	 22177	 22032	 22114	 22204
21494	 169	 21679	 21455	 21400	 21086	 21684	 21292	 21479	 21452	 21665	 21568	 21537	 21631
21622	 278	 22084	 21335	 21554	 21503	 22174	 21429	 21373	 21584	 22002	 21446	 21476	 21504
21834	 295	 22032	 21665	 21807	 21376	 22256	 21493	 22041	 22027	 22140	 21692	 21728	 21757
21582	 334	 22185	 21219	 21982	 21530	 22192	 21429	 21341	 21309	 21345	 21350	 21513	 21590
21462	 307	 22112	 21254	 21881	 21261	 21822	 21582	 21256	 21215	 21325	 21260	 21257	 21321
22248	 563	 23122	 21610	 22734	 22527	 23333	 22577	 21777	 21784	 21931	 21887	 21815	 21880
22309	 789	 23592	 20980	 23325	 22717	 23243	 22691	 21537	 21633	 22053	 21988	 21961	 21997
21668	 410	 21932	 20826	 22038	 21483	 21982	 21544	 21282	 21240	 22118	 21923	 21802	 21853
21737	 361	 22219	 21090	 21685	 21588	 22338	 21702	 21593	 21580	 21817	 21792	 21713	 21738
21314	 316	 21942	 20839	 21370	 21258	 21856	 21290	 21057	 21536	 21033	 21209	 21172	 21207
21216	 279	 21572	 20702	 21346	 21246	 21528	 21279	 20964	 20979	 21308	 21214	 21213	 21248
21628	 336	 22248	 21347	 21895	 21684	 22017	 21766	 21323	 21294	 21478	 21358	 21546	 21588
21171	 278	 21620	 20842	 21298	 21399	 21574	 21285	 21030	 20932	 21056	 20894	 20885	 21240
21004	 247	 21277	 20800	 21055	 21099	 21271	 21025	 20947	 20926	 20910	 20801	 20808	 21139
21820	 399	 22518	 21555	 22248	 21900	 22488	 21616	 21486	 21497	 21572	 21612	 21611	 21744
21333	 324	 21887	 21130	 21709	 21004	 21681	 21152	 21232	 21139	 21394	 21213	 21198	 21267
21359	 261	 21431	 20995	 21431	 21250	 21715	 21283	 21173	 21175	 21763	 21392	 21324	 21383
22448	 770	 23364	 21306	 23358	 23103	 23455	 23210	 21839	 21860	 22041	 21957	 21889	 22005
21591	 344	 22052	 20864	 21860	 21616	 21805	 21650	 21238	 21857	 21480	 21512	 21556	 21610
21594	 453	 22165	 20880	 21408	 21643	 21682	 21420	 20880	 21018	 22054	 21870	 22021	 22087
21735	 278	 22134	 21345	 21624	 21575	 21777	 21492	 21566	 21536	 22002	 21573	 22087	 22111
21148	 235	 21574	 20735	 21238	 21259	 21388	 21243	 21014	 20942	 21025	 20991	 21046	 21323
21083	 229	 21466	 20777	 21244	 21158	 21356	 21187	 20989	 20897	 20969	 20907	 20856	 21193
21454	 266	 21851	 21088	 21329	 21267	 21621	 21269	 21485	 21422	 21618	 21433	 21364	 21709
21120	 257	 21371	 20738	 21079	 21028	 21195	 21074	 20967	 20911	 21212	 21155	 21154	 21563
21008	 217	 21253	 20848	 21069	 21059	 21127	 20960	 21002	 20999	 20977	 20836	 20934	 21042
21603	 298	 22119	 21302	 21646	 21482	 21978	 21592	 21478	 22008	 21701	 21214	 21282	 21436
21036	 147	 21268	 20885	 21061	 20998	 21188	 21041	 21139	 21007	 21192	 20822	 20856	 20976
21463	 567	 22299	 20890	 22070	 21928	 22067	 21981	 20969	 21070	 21524	 20901	 20914	 20951
21966	 766	 22915	 21066	 22856	 23043	 22748	 22622	 21520	 21542	 21499	 21191	 21308	 21288
21528	 358	 21964	 20817	 21470	 21724	 21878	 21384	 21079	 21763	 21331	 21552	 21628	 21753
21545	 505	 22253	 20840	 21248	 21323	 21332	 21245	 21002	 20967	 22071	 22024	 22089	 22146
21732	 456	 22325	 21039	 21789	 21622	 21798	 21680	 21043	 21019	 22199	 22007	 22084	 22180
21160	 216	 21493	 20881	 21141	 21122	 21210	 21034	 21012	 20980	 21267	 21252	 21242	 21292
21120	 228	 21454	 20807	 21113	 21026	 21180	 21003	 21049	 20976	 21377	 21157	 21128	 21177
21521	 290	 21921	 20984	 21599	 21586	 21791	 21478	 21206	 21171	 21683	 21495	 21499	 21842
21166	 381	 21718	 20671	 21591	 21393	 21768	 21154	 20712	 20749	 21067	 20981	 21057	 21135
21224	 427	 21814	 20623	 21729	 21519	 21869	 20955	 21034	 21064	 20932	 20825	 20911	 21418
21316	 195	 21529	 21116	 21324	 21347	 21434	 21225	 21280	 21214	 21312	 21168	 21290	 21559
21305	 460	 21895	 20669	 21093	 21152	 21806	 20976	 21685	 21690	 21831	 20832	 20907	 21133
22071	 1250	 23709	 20834	 23585	 23485	 23514	 23352	 20854	 21120	 21396	 20856	 20897	 21254
21801	 493	 22525	 21189	 22386	 22245	 22251	 22201	 21528	 21491	 21505	 21221	 21496	 21583
21488	 476	 22084	 20763	 21914	 21607	 21600	 21889	 21417	 22085	 21508	 20933	 20999	 21066
21462	 353	 21826	 20802	 21672	 21757	 21683	 21454	 21046	 21050	 21558	 21455	 21627	 21622
21911	 320	 22262	 21301	 22005	 22139	 22130	 21803	 21508	 21456	 22325	 21934	 22020	 22050
21282	 267	 21410	 20673	 21548	 21573	 21493	 21427	 21040	 20993	 21373	 21178	 21320	 21358
21233	 255	 21478	 20702	 21259	 21473	 21418	 21079	 20964	 21086	 21352	 21232	 21324	 21433
21602	 271	 21941	 21097	 21730	 21717	 21769	 21561	 21375	 21356	 21720	 21541	 21694	 21730
21431	 492	 22154	 20657	 22028	 21699	 21984	 21328	 20982	 20983	 21200	 21110	 21523	 21535
21247	 359	 21921	 20707	 21743	 21132	 21680	 21142	 21105	 21146	 21044	 20983	 21070	 21295
21439	 276	 21832	 20926	 21631	 21567	 21621	 21478	 21366	 21496	 21426	 21137	 21176	 21617
21554	 572	 22342	 21097	 22274	 22172	 22177	 22122	 21028	 21063	 21021	 20986	 21153	 21215
21129	 278	 21091	 20705	 21492	 20983	 21076	 21385	 21053	 21199	 20963	 20957	 21297	 21356
21344	 230	 21725	 21066	 21325	 21352	 21540	 21222	 21360	 21371	 21444	 21072	 21153	 21503
21130	 336	 21682	 20741	 20922	 20951	 21533	 20786	 21001	 21250	 21358	 20887	 21173	 21285
21333	 351	 21841	 20696	 21052	 21073	 21485	 20868	 21062	 21631	 21460	 21502	 21618	 21708
21854	 451	 22603	 21023	 21582	 21610	 21831	 21401	 21372	 21920	 22036	 22185	 22298	 22387
21599	 665	 22499	 20845	 21023	 21076	 21352	 20946	 21041	 21123	 22600	 22108	 22273	 22304
21202	 328	 21615	 20702	 21053	 21129	 21439	 20907	 21046	 21580	 21015	 21090	 21371	 21486
21445	 277	 21752	 21001	 21477	 21498	 21407	 21276	 21259	 21217	 21524	 21336	 21681	 21917
21116	 277	 21298	 20734	 21053	 21204	 20999	 20950	 20996	 21146	 21180	 20960	 21364	 21518
21197	 264	 21571	 20755	 21074	 21081	 21498	 20959	 21118	 21214	 21505	 21003	 21152	 21437
21576	 357	 22086	 21254	 21874	 21483	 22154	 21469	 21288	 21926	 21516	 21109	 21221	 21536
21186	 374	 21858	 20833	 21758	 21075	 21436	 20869	 21106	 21634	 20749	 20853	 20964	 21098
21122	 220	 21095	 20978	 21257	 21171	 21054	 21001	 21076	 21202	 21148	 21077	 21080	 21336
21290	 238	 21572	 21055	 21434	 21479	 21428	 21316	 21182	 21142	 21319	 21092	 21162	 21308
20967	 255	 21279	 20789	 21193	 21166	 21082	 21028	 20783	 20803	 20929	 20752	 20834	 20976
20966	 214	 21021	 20834	 20871	 20930	 20899	 20816	 20814	 20924	 21171	 21006	 21058	 21256
21550	 402	 22194	 21126	 21243	 21272	 21382	 21132	 21242	 21256	 21940	 21869	 21919	 22029
21281	 544	 21994	 20765	 20796	 20894	 20891	 20756	 20930	 20922	 21871	 21618	 21962	 21980
21268	 449	 22025	 20835	 21023	 20969	 20897	 20787	 20847	 20947	 21881	 21600	 21681	 21724
21515	 392	 22061	 21088	 21118	 21152	 21599	 20988	 21237	 21596	 21711	 21678	 21950	 22007
21205	 396	 21858	 20724	 20758	 20840	 21165	 20710	 20949	 21224	 21324	 21549	 21669	 21690
21297	 539	 21988	 20654	 20936	 20919	 20971	 20852	 20849	 20987	 21840	 21757	 21891	 21931
21611	 473	 22542	 21091	 21213	 21342	 21598	 21187	 21029	 21576	 22072	 21465	 21920	 22297
21238	 497	 21845	 20752	 20957	 21026	 20941	 20867	 20719	 20745	 21832	 21671	 21717	 21794
21199	 436	 21896	 20776	 20995	 21002	 20986	 20930	 20730	 20789	 21882	 21296	 21334	 21777
21581	 382	 22138	 21100	 21230	 21231	 21724	 21087	 21715	 21741	 22118	 21532	 21619	 21745
21250	 482	 21960	 20920	 20879	 20884	 20885	 20824	 20819	 20850	 21888	 21570	 21718	 21808
21160	 322	 21656	 20853	 21004	 21015	 20960	 20856	 20869	 20928	 21639	 21331	 21202	 21610
21541	 282	 21614	 21072	 21445	 21383	 21584	 21298	 21182	 21575	 21764	 21742	 21880	 21956
21427	 676	 22339	 20798	 20984	 20996	 20981	 20884	 20718	 20752	 22327	 22049	 22084	 22216
22030	 943	 23006	 20726	 20739	 20756	 22887	 20685	 22526	 22796	 22629	 22534	 22543	 22538
22160	 719	 23056	 20853	 21307	 21376	 22794	 21305	 22498	 22928	 22257	 22493	 22476	 22580
21399	 477	 22129	 20700	 20886	 20872	 21973	 20803	 21769	 21684	 21774	 21364	 21381	 21456
21473	 407	 22018	 20569	 21040	 21235	 21777	 21135	 21678	 21560	 21603	 21655	 21671	 21740
Total runtime = 4.3904s
# File Size:
total 19G
drwxr-xr-x. 2 kduwe iks    8 Aug 17 19:34 .
drwxr-xr-x. 5 kduwe iks    3 Aug 17 19:34 ..
-rw-r--r--. 1 kduwe iks 4.8G Aug 17 19:34 data.0
-rw-r--r--. 1 kduwe iks 4.8G Aug 17 19:34 data.1
-rw-r--r--. 1 kduwe iks 4.8G Aug 17 19:34 data.2
-rw-r--r--. 1 kduwe iks 4.8G Aug 17 19:34 data.3
-rw-r--r--. 1 kduwe iks 399K Aug 17 19:34 md.0
-rw-r--r--. 1 kduwe iks  13K Aug 17 19:34 md.idx
-rw-r--r--. 1 kduwe iks  984 Aug 17 19:34 mmd.0
-rw-r--r--. 1 kduwe iks  63K Aug 17 19:34 profiling.json

# --- Write time in mikroseconds ---
# configfile: mein-adios-fork/examples/heatTransfer/heat_bp5_sync.xml
# outputfile: /home/urz/kduwe/ht-output/heat-bp5-4nodes.bp
# MPI_Comm_size: 12
# N 	 M 	 nx 	 ny 	 steps 	 iterations
4 	 3 	 2048 	 2048 	 100 	 10

# Mean 	 Sdev 	 Rank 0
134800	 4491	 135745	 127651	 127456	 132801	 133695	 132308	 133510	 133404	 139575	 140786	 140174	 140499
98410	 2718	 98048	 93540	 93430	 98174	 101659	 97680	 101538	 101392	 101389	 98276	 97908	 97890
95745	 2380	 95643	 90779	 94504	 99569	 99210	 99070	 95205	 95201	 95047	 95222	 94842	 94652
92356	 1576	 90291	 89492	 89551	 93029	 93248	 93038	 93249	 93227	 93477	 93805	 93229	 92647
96326	 2481	 95660	 91687	 91803	 96073	 95895	 95729	 96771	 96225	 99135	 99186	 98841	 98915
94095	 1884	 91257	 90687	 90786	 95545	 95116	 94979	 95214	 95219	 95098	 95354	 94882	 95011
91788	 1893	 89293	 88474	 88222	 92905	 92408	 92138	 92640	 92696	 92585	 93726	 93067	 93310
94925	 2020	 91951	 91201	 91340	 96669	 96218	 96048	 96213	 95946	 96058	 96091	 95620	 95750
92055	 1836	 89883	 88867	 88450	 93451	 93017	 92860	 92615	 92491	 92471	 93716	 93263	 93586
96185	 4632	 97393	 94812	 94917	 99167	 100841	 98589	 100756	 100612	 100309	 89120	 88942	 88769
93514	 1713	 91064	 90259	 90381	 94535	 94472	 94328	 94684	 94544	 94456	 94700	 94351	 94394
93189	 1779	 90739	 89966	 89983	 94249	 94096	 93910	 94061	 94068	 93934	 94884	 94243	 94145
94980	 3404	 94834	 89021	 89141	 94310	 94242	 93997	 94071	 94225	 98655	 98989	 99101	 99184
91347	 1672	 89078	 88198	 88266	 92394	 92443	 92131	 92237	 91765	 91754	 92679	 92651	 92568
92844	 3809	 100061	 99029	 99098	 90800	 90445	 90135	 90764	 90614	 90531	 90921	 90815	 90922
96633	 3798	 97805	 90641	 90844	 95338	 95518	 94948	 94755	 94640	 100617	 101687	 101401	 101413
95836	 5718	 98568	 97726	 97834	 89597	 89289	 89187	 89384	 89389	 101650	 102671	 102489	 102259
98275	 1266	 96812	 96118	 95693	 99275	 99040	 98861	 99155	 99028	 98990	 98972	 98688	 98674
93562	 4603	 99383	 89435	 89581	 90061	 89819	 89359	 89895	 89714	 98321	 99223	 99057	 98906
97269	 352	 97207	 96784	 96994	 97640	 97407	 97200	 97552	 97434	 97276	 97541	 97124	 97073
89796	 682	 90986	 89066	 90667	 90686	 90089	 89919	 89690	 89412	 89521	 89342	 89048	 89129
93576	 407	 93933	 93556	 93679	 93565	 93596	 93291	 93501	 93334	 93353	 93972	 93517	 93623
90406	 668	 91733	 89784	 90198	 90276	 89857	 89641	 89696	 89982	 90644	 91038	 90900	 91125
91122	 411	 92015	 91308	 91352	 91256	 91081	 90738	 91030	 90977	 90859	 91148	 90808	 90896
90999	 366	 91139	 90426	 90691	 91415	 90996	 90783	 91281	 90969	 90734	 91464	 90925	 91168
100360	 627	 101635	 100032	 100171	 100060	 100628	 99710	 100617	 100357	 100146	 100496	 100258	 100221
95224	 4491	 100843	 90343	 92075	 92291	 92107	 92012	 90769	 90726	 100470	 100435	 100469	 100156
96858	 4821	 101775	 90449	 90454	 90416	 100690	 89490	 100933	 101137	 100799	 98723	 98622	 98815
95729	 926	 96867	 96233	 96133	 94366	 94369	 93894	 96153	 96029	 96069	 96382	 96128	 96127
96306	 483	 96347	 95712	 95863	 96643	 96228	 95735	 96868	 96815	 96516	 96577	 96441	 95932
94557	 1644	 98606	 93660	 94855	 94318	 96953	 93826	 92946	 95229	 94292	 93560	 93293	 93152
180765	 275999	 1096119	 96962	 96970	 95884	 99823	 93687	 100779	 100772	 100731	 96421	 95982	 95057
97173	 765	 96072	 95774	 97470	 98312	 97167	 96556	 97459	 98176	 97197	 97193	 96928	 97775
98799	 11463	 114527	 89214	 89336	 89588	 89493	 88491	 89182	 88873	 113886	 112520	 110071	 110415
473015	 1225414	 4537194	 107446	 107416	 96752	 96066	 95622	 95965	 96129	 112664	 111792	 108915	 110221
98704	 1880	 102303	 97685	 100253	 100051	 97879	 99890	 100645	 96184	 98792	 97404	 96784	 96589
105227	 6713	 110767	 110367	 110241	 109422	 106262	 108935	 110189	 107304	 107772	 93527	 93913	 94027
108920	 6173	 118392	 119010	 120533	 107023	 102830	 105826	 106561	 103142	 104112	 106079	 106718	 106820
111943	 8303	 125667	 126149	 126675	 108849	 104526	 107104	 107702	 105697	 106105	 107871	 108349	 108625
