# --- Read time in mikroseconds ---
# MPI_Comm_size: 4
# configfile: mein-adios-fork/examples/heatTransfer/heat_bp4_sync.xml
# inputOutput: /home/urz/kduwe/ht-output/heat-bp4-4nodes.bp
# analysisOutput: /home/urz/kduwe/ht-output/heat-bp4-analysis-output.bp
# N 	 M 	 nx 	 ny 	 steps 	 iterations
2 	 2 	 1024 	 1024 	 100 	 10

# Mean 	 Sdev 	 Rank 0
29366	16795	58869	 5529	 14606	 19513	 9685	 58410	 58338	 47527	 53626	 35699	 31958	 40374	 14672	 6829	 23382	 29208	 39462	 37236	 38972	 18997	 31765	 5715	 47633	 9816	 21525	 37237	 46596	 46166	 26076	 43742	 30310	 16006	 7710	 11692	 56668	 4488	 19235	 8083	 50863	 50813	 27704	 23019	 37661	 6333	 43592	 32761	 15260	 8227
22792	13118	29130	 4588	 8638	 13125	 4568	 25710	 21563	 39628	 17754	 40416	 36666	 34009	 19457	 7060	 16109	 36570	 39133	 35904	 28953	 12651	 22895	 7114	 39133	 9072	 16358	 8343	 35331	 24660	 45459	 46209	 28923	 42817	 12101	 20669	 43274	 4552	 12621	 8216	 21111	 16005	 25293	 5390	 30519	 8460	 36706	 35771	 8515	 6889
22444	12780	23798	 36620	 8454	 8517	 4653	 16651	 20710	 12195	 33822	 34531	 27390	 37816	 26119	 6923	 10765	 37161	 39992	 21928	 31298	 17680	 33939	 5028	 39988	 13573	 14716	 31555	 45448	 45493	 45793	 38102	 27184	 19330	 8011	 11277	 23133	 3966	 17750	 7079	 37696	 21272	 33671	 4906	 29142	 10254	 24858	 5409	 14757	 6991
20464	11314	16454	 9712	 8600	 8464	 4547	 34891	 12746	 19587	 34643	 33729	 22820	 35045	 8135	 35857	 32070	 24720	 27704	 12066	 16140	 20067	 39472	 3960	 42775	 42603	 6883	 21332	 13151	 25341	 17070	 29950	 32057	 9147	 7168	 35268	 34807	 4118	 12629	 10632	 23708	 10989	 19462	 15569	 32271	 11468	 28218	 11647	 11679	 10933
19853	10786	13596	 27916	 4370	 17173	 7192	 37337	 27653	 37129	 34189	 34082	 10007	 21054	 8023	 22627	 26583	 37361	 37293	 19176	 15876	 11825	 34770	 3713	 29178	 31564	 7444	 30149	 17873	 30892	 33008	 33004	 6610	 14134	 6422	 25487	 10153	 7019	 14868	 9835	 30060	 11083	 26046	 4950	 18167	 11674	 22242	 11669	 11851	 8651
17142	9379	28261	 14306	 10654	 10664	 4099	 21408	 27151	 17597	 30569	 10664	 10898	 31021	 22375	 11922	 7256	 18141	 32245	 4844	 31147	 9111	 6845	 4165	 28159	 14253	 6308	 20449	 31757	 31086	 28098	 24513	 31540	 9348	 5280	 17073	 13056	 4204	 14083	 6917	 20779	 23814	 17303	 10271	 29826	 10790	 29792	 10926	 11109	 6754
20978	10817	30503	 30111	 7193	 14370	 3611	 17594	 10464	 23825	 29016	 33375	 20373	 33757	 23699	 16882	 14137	 36032	 32595	 7119	 20473	 10403	 26704	 3626	 38893	 28459	 5912	 24019	 27516	 31698	 38199	 38246	 20917	 17564	 5934	 10683	 14292	 7332	 25932	 6642	 22868	 32250	 30698	 7941	 35403	 15637	 36012	 11618	 19834	 6602
18134	10125	10963	 7092	 11142	 11260	 4146	 15245	 21659	 26801	 26801	 11073	 7359	 27539	 21539	 9765	 9638	 32903	 35750	 25260	 15996	 12755	 9307	 8962	 29221	 17995	 6210	 31118	 26740	 7736	 33975	 33999	 11043	 21246	 6180	 17490	 13900	 4606	 24670	 7980	 39300	 10884	 35802	 4198	 14539	 21818	 32377	 18359	 27970	 8144
20982	11462	25079	 7073	 11063	 11110	 10514	 28162	 23393	 18382	 28090	 10725	 6082	 15216	 20843	 10693	 7018	 34981	 40785	 32063	 17234	 28125	 14036	 3572	 24527	 37929	 14375	 38692	 31661	 35517	 11418	 8577	 6460	 27958	 17386	 24225	 20594	 6596	 37462	 11883	 43547	 15091	 43274	 3942	 34351	 30754	 18970	 26797	 22895	 8058
18013	9816	17004	 6395	 7949	 11629	 19477	 22634	 27711	 30965	 14242	 7795	 6252	 31926	 16859	 25429	 6416	 12210	 23264	 12034	 14310	 13433	 6903	 24690	 26336	 19736	 6590	 29983	 25681	 20233	 32813	 32852	 6596	 12983	 6678	 16658	 9326	 6886	 25638	 8750	 33107	 11812	 29069	 3975	 36958	 22599	 40377	 19140	 15300	 5021
20744	10717	34089	 32207	 7463	 10670	 3685	 32772	 29015	 25173	 17845	 14544	 33385	 21454	 21628	 34251	 27563	 11632	 37104	 14803	 7760	 18573	 24831	 4017	 37155	 31059	 5989	 34172	 31165	 21678	 24885	 32974	 27746	 18024	 5795	 14295	 10713	 7407	 22838	 7140	 37935	 19641	 34269	 4072	 30058	 16610	 26228	 9364	 13120	 6950
19383	10716	29880	 4116	 11090	 14208	 3750	 23342	 19778	 33494	 32931	 7461	 16508	 28167	 29494	 22604	 12906	 6874	 39931	 33378	 26049	 10047	 16425	 3528	 39870	 19570	 6007	 30217	 23255	 10494	 35500	 25705	 12991	 20024	 5962	 35452	 16410	 7572	 24406	 9584	 27812	 8702	 31715	 3893	 34951	 21532	 14389	 18148	 10615	 9693
20622	10298	34518	 31559	 7301	 10998	 34033	 28858	 21887	 18273	 25516	 14635	 3877	 34778	 13638	 12123	 15744	 13442	 27408	 13222	 13210	 26228	 18597	 24130	 23803	 4346	 6160	 35471	 32461	 15419	 19156	 28911	 34562	 11829	 6176	 22313	 8048	 25673	 34745	 20929	 32257	 13702	 39190	 3773	 28250	 24236	 38920	 7390	 10702	 17506
18262	9240	29807	 20567	 11217	 7632	 3598	 33693	 14832	 23709	 33138	 17953	 4058	 28378	 14245	 24012	 19391	 13758	 30448	 16321	 13791	 13725	 26671	 21366	 33349	 32342	 6311	 28762	 31668	 8504	 22524	 31279	 25018	 12159	 6366	 19337	 15826	 4477	 13218	 6622	 24082	 7149	 16504	 4212	 27387	 9777	 20241	 9745	 10982	 26433
18511	10537	19924	 7119	 14171	 23239	 3602	 37166	 10240	 37364	 17267	 26872	 4178	 30842	 8862	 25422	 6788	 12386	 34841	 22021	 15868	 19190	 6664	 3922	 31953	 28534	 6505	 35255	 35256	 22844	 12392	 25967	 29219	 8707	 6545	 16037	 19670	 4354	 28949	 6914	 22839	 32503	 26264	 31803	 15046	 8155	 18872	 7948	 11544	 6534
19846	10238	11639	 14902	 13536	 13746	 3928	 26697	 27626	 18276	 13897	 13837	 4451	 23438	 21006	 29794	 26809	 14359	 36469	 18296	 7074	 10778	 23854	 3635	 39312	 32928	 12984	 32199	 36333	 35243	 26967	 10232	 9959	 23279	 9933	 15950	 19615	 10299	 22727	 10328	 30158	 19964	 26237	 3800	 34051	 17510	 13777	 36448	 37092	 7272
17860	9665	7488	 27240	 8286	 7906	 23829	 18630	 14943	 29955	 11749	 29378	 6910	 21882	 17378	 7769	 4384	 16688	 29751	 16377	 16346	 16680	 18580	 23675	 29754	 6251	 5542	 28701	 28663	 14739	 4772	 10593	 10493	 17935	 6768	 21868	 10522	 10530	 18088	 34447	 30925	 24596	 39617	 3841	 39903	 11276	 14652	 21513	 7216	 28291
18035	10240	20388	 25252	 7471	 17398	 3595	 35304	 22611	 35349	 10865	 14294	 3793	 28813	 15431	 8040	 7757	 10504	 25441	 18680	 12323	 10872	 8184	 24339	 23245	 5751	 6868	 36972	 36970	 19142	 22743	 9243	 4688	 15500	 7021	 26462	 30170	 12440	 8019	 6383	 14842	 24058	 31025	 6527	 35093	 11450	 38261	 17576	 27784	 20781
20010	12459	7950	 28265	 14797	 11047	 3645	 29464	 25861	 44092	 21772	 28679	 4687	 18502	 39706	 6211	 10043	 13074	 37035	 27883	 31463	 24141	 7234	 6848	 40648	 6073	 6334	 42491	 38275	 25631	 33004	 10551	 7907	 21988	 6321	 41516	 29341	 7822	 16538	 7675	 34384	 7040	 31081	 6684	 27171	 13131	 23345	 19904	 5828	 7402
18297	10157	20824	 33703	 27884	 15474	 3469	 11919	 24327	 5728	 18514	 33581	 8590	 31152	 7822	 16473	 6412	 7772	 29342	 22515	 14063	 10937	 19328	 7257	 26465	 4765	 6080	 34854	 34853	 22586	 25757	 28325	 8166	 18946	 6114	 11577	 15406	 5159	 31717	 6435	 34258	 25540	 30516	 4827	 13695	 17055	 35197	 22831	 9962	 20115
19438	10180	13360	 15847	 10375	 10181	 20627	 28900	 32467	 33297	 10352	 18511	 9989	 23865	 18827	 21554	 29969	 8719	 35845	 15597	 26946	 11812	 5758	 6217	 35852	 24572	 6509	 33152	 33181	 15197	 18886	 10378	 8619	 22575	 6098	 11506	 26345	 10473	 26729	 33494	 12793	 9331	 6760	 3832	 36975	 20049	 40301	 23520	 16742	 30169
18665	9690	20015	 9650	 10047	 9814	 3651	 31899	 29135	 31896	 10241	 16700	 12983	 24672	 13608	 23069	 8468	 9966	 32067	 17208	 31077	 20341	 9018	 9285	 28679	 28686	 6202	 32626	 32654	 11249	 14966	 10135	 9162	 22211	 6165	 25989	 18542	 9856	 22189	 32077	 10893	 19320	 36093	 3671	 30355	 36029	 25538	 16561	 7597	 13712
15870	9138	10377	 13653	 10291	 9753	 3846	 19411	 24566	 27506	 10172	 16821	 4364	 28289	 19412	 29283	 12559	 26226	 9703	 15804	 34381	 34616	 4570	 7364	 23233	 3776	 6332	 32052	 31884	 18350	 10999	 9861	 8036	 22058	 6187	 14688	 25720	 9792	 14439	 11500	 27627	 9759	 17625	 4653	 22662	 7587	 26850	 5579	 7954	 9637
18132	10116	20645	 23633	 11531	 7912	 3543	 18219	 29570	 15363	 4726	 26052	 31384	 32557	 16866	 6563	 6892	 20457	 34441	 27613	 13460	 24110	 7276	 10163	 31647	 6815	 5877	 35127	 37793	 13648	 31166	 17120	 11190	 27402	 5717	 23773	 20103	 8328	 27343	 6263	 25427	 13667	 31146	 4040	 31116	 7837	 17089	 10815	 20574	 6353
22149	12706	21983	 24655	 10501	 7278	 3544	 31761	 50943	 34663	 19607	 13589	 16645	 27707	 13495	 20495	 6870	 11661	 35315	 11386	 31305	 13420	 14711	 6029	 37636	 17266	 21923	 43269	 7383	 39951	 28988	 6222	 18969	 25196	 42292	 32617	 36185	 6574	 20011	 7157	 41718	 40683	 34720	 7884	 31012	 17292	 38740	 10772	 14004	 7128
21292	10940	26370	 20619	 6849	 9934	 3450	 32229	 15769	 23347	 17891	 29640	 12792	 34822	 14809	 29823	 9621	 17983	 36205	 21175	 24301	 11349	 8707	 9531	 33363	 27037	 6186	 39485	 39446	 18746	 29502	 9005	 15497	 25915	 5952	 33999	 22260	 12333	 39654	 11755	 33196	 14635	 25654	 4299	 29303	 21857	 36391	 42848	 18181	 8322
17534	9098	15724	 23812	 31667	 7737	 11053	 20960	 29123	 13143	 26312	 6389	 6479	 18224	 9608	 16557	 25564	 8231	 23473	 9484	 13973	 7675	 11552	 19219	 25801	 4307	 17448	 18349	 25181	 14162	 25162	 9086	 9947	 13678	 13747	 9471	 13565	 10266	 34550	 40650	 25424	 37798	 18369	 3693	 14736	 11040	 22155	 31306	 7285	 28524
19305	10383	16244	 22568	 10273	 10172	 10503	 28349	 19424	 31391	 10464	 25687	 5175	 14210	 13552	 6871	 6095	 28081	 25506	 16427	 9554	 18973	 6588	 28369	 22773	 6875	 3987	 38212	 16803	 38214	 14097	 7251	 19847	 28997	 21741	 33824	 25373	 10505	 27817	 38004	 21404	 31513	 14545	 3609	 10923	 18197	 40864	 24739	 7302	 34782
19855	10470	14470	 26790	 10104	 9796	 17566	 30003	 23671	 33128	 10324	 11284	 4637	 20148	 14726	 11438	 7542	 31505	 28857	 18400	 21992	 37377	 7481	 37481	 25956	 8695	 29817	 28285	 31336	 10269	 24691	 9904	 9100	 21004	 3755	 17342	 13979	 10007	 38638	 32132	 22285	 41309	 25510	 3776	 14841	 11055	 18566	 35578	 7290	 29231
20108	10758	31487	 25411	 11140	 14365	 6035	 23060	 20047	 27880	 17771	 34368	 7525	 5698	 8796	 29868	 6913	 21608	 19148	 12398	 15979	 29883	 6791	 24440	 27451	 4150	 29570	 33135	 39703	 27448	 39685	 10757	 7392	 20804	 3991	 17229	 24423	 13837	 40630	 13624	 30976	 10231	 16269	 3570	 23635	 27280	 34203	 37594	 20047	 6972
18032	9133	27799	 10629	 9706	 9485	 25183	 33503	 13621	 21724	 9702	 16408	 19566	 30990	 12800	 18334	 7213	 21016	 29095	 15943	 8914	 26150	 7161	 31656	 23816	 4178	 12955	 18661	 25353	 14972	 25202	 8785	 8918	 14385	 4158	 14816	 13440	 10547	 23327	 13767	 35869	 20713	 26561	 3606	 10450	 39046	 32133	 28849	 7259	 17207
17536	9146	6959	 16034	 11065	 11052	 18423	 24611	 26628	 13316	 11352	 21338	 6927	 27619	 12687	 6557	 18802	 24629	 27373	 15767	 9118	 35718	 22039	 30006	 32854	 6933	 13282	 19700	 22331	 12008	 16691	 9979	 7444	 11524	 4469	 12015	 6286	 10798	 34690	 7107	 27706	 33654	 24514	 3560	 17153	 33634	 20903	 30922	 13650	 9930
16220	8388	29028	 36714	 8106	 11489	 33907	 23392	 31373	 25756	 14779	 17021	 4542	 20540	 12490	 7317	 8872	 5431	 20740	 10303	 10211	 17701	 8772	 23224	 15145	 7236	 16385	 30802	 28071	 11300	 18916	 9808	 10262	 4943	 25209	 13971	 21794	 10282	 24190	 7879	 11498	 21276	 15438	 4802	 11797	 18801	 11669	 10945	 26962	 7472
19142	9539	23678	 21232	 7068	 9614	 25936	 32334	 18328	 15001	 7273	 28589	 12230	 35239	 18685	 5884	 11503	 4574	 26011	 22329	 15294	 33441	 8903	 33746	 27927	 5950	 30887	 24616	 18438	 21508	 36329	 36357	 6462	 8809	 15621	 11644	 27511	 6237	 26838	 14676	 14163	 29275	 20098	 4419	 13780	 13604	 13765	 23627	 31987	 17398
18581	10387	22694	 16564	 4598	 5026	 26550	 29843	 19608	 13088	 8495	 31483	 10508	 32441	 8376	 6257	 24135	 17967	 35716	 15158	 26884	 32153	 21211	 33159	 11933	 6197	 21428	 18416	 5605	 4924	 23381	 9811	 10615	 11552	 6624	 15237	 24680	 10741	 41404	 16926	 27839	 13693	 23991	 3826	 20117	 34904	 31888	 38197	 6162	 9888
17740	9752	9936	 8637	 12579	 8054	 15117	 21662	 8624	 24232	 8026	 24476	 5389	 19228	 11864	 5882	 15138	 23561	 28278	 8750	 20820	 31331	 18267	 32343	 5242	 5957	 17771	 30984	 6332	 30929	 27002	 11411	 8820	 25505	 6868	 20954	 14635	 8926	 36708	 27509	 21327	 33549	 14399	 3593	 18130	 10846	 30432	 39746	 7051	 24743
19597	10036	18178	 20980	 15753	 23949	 31799	 30464	 13033	 10243	 7660	 26210	 3950	 32705	 13614	 6111	 16117	 22225	 32010	 12480	 12290	 25658	 19288	 28977	 12539	 6013	 30798	 27521	 4106	 24795	 13946	 10655	 7587	 20714	 33150	 16965	 34005	 7528	 27389	 10631	 33780	 13532	 23894	 3729	 17229	 40637	 37597	 30173	 20761	 7308
19012	10200	16910	 28454	 14750	 11757	 6800	 25838	 19618	 8950	 4836	 30984	 6885	 23544	 8304	 6442	 24143	 20701	 36596	 18304	 15197	 29141	 33141	 36629	 12014	 6467	 28874	 17299	 7157	 24491	 14117	 10916	 7648	 27756	 7136	 20934	 28466	 7992	 16903	 7540	 27328	 33207	 31090	 3557	 20068	 38131	 38182	 13396	 23648	 10338
18582	9505	14144	 25149	 23116	 7679	 11678	 29598	 16912	 19638	 7704	 11876	 11802	 29599	 13713	 17818	 20974	 4866	 28237	 12606	 12777	 31309	 15284	 25370	 12733	 4545	 29858	 30351	 7630	 23531	 14196	 11498	 8258	 19899	 7452	 27128	 16382	 11737	 17273	 14165	 39909	 7033	 31450	 4932	 27441	 36885	 40930	 20414	 23640	 10834
16407	8263	24367	 32509	 29807	 6252	 11543	 16356	 27312	 13881	 6348	 19532	 8496	 21943	 9891	 12093	 10437	 17380	 26410	 14726	 8154	 10528	 10579	 26395	 8632	 20453	 6407	 24179	 29964	 16899	 6204	 10389	 7048	 27302	 33247	 20691	 6941	 13707	 22641	 6267	 10729	 6691	 16983	 26247	 8188	 20869	 23949	 27102	 7288	 13590
20345	10881	20957	 15226	 35795	 7201	 8687	 24254	 18254	 35313	 7120	 26555	 11777	 30867	 23957	 10371	 37695	 4479	 27319	 17044	 13867	 40950	 33829	 30786	 21036	 7426	 28681	 17518	 5903	 13913	 10729	 28590	 6910	 25863	 4256	 20512	 22967	 7837	 23487	 11602	 34889	 8288	 40172	 4068	 30360	 40576	 17274	 20320	 26752	 14340
18394	9138	14582	 30171	 23893	 6346	 7908	 28447	 17287	 20435	 6261	 30035	 11542	 30848	 10179	 15369	 8573	 21005	 27379	 9148	 18371	 8755	 10110	 24378	 8825	 12907	 33580	 17580	 28248	 24238	 13588	 12796	 12962	 21279	 4167	 14054	 33483	 13871	 28150	 10417	 19811	 13259	 31972	 3490	 16702	 35056	 35033	 22986	 27010	 6447
18368	8774	18484	 4908	 32290	 6916	 15145	 32972	 8473	 21158	 6850	 23782	 11565	 29328	 9887	 12459	 15850	 25488	 31491	 9803	 27914	 22890	 19618	 34351	 9729	 9965	 21160	 18377	 27998	 10054	 15491	 9664	 9469	 26956	 28573	 13072	 24914	 9713	 26590	 6771	 14306	 26510	 24367	 7728	 11219	 31151	 31232	 17685	 20506	 6862
18013	9456	17968	 9461	 29177	 6746	 7443	 26180	 12342	 14965	 6810	 21248	 7591	 30142	 11053	 5876	 17101	 26912	 33253	 13806	 7854	 24029	 21077	 30338	 7858	 6296	 26545	 10314	 22618	 14375	 19640	 10020	 9885	 32274	 32340	 17057	 29260	 10154	 23201	 7973	 13670	 10394	 27455	 4227	 16854	 35512	 35497	 20021	 31812	 8041
21036	10348	13884	 17262	 29767	 8690	 7224	 36205	 20287	 25893	 11571	 22860	 7276	 36433	 22039	 6612	 15480	 27841	 31341	 18607	 25006	 8648	 12297	 34225	 33244	 6303	 26279	 16269	 22653	 37669	 32125	 12756	 10398	 19517	 10342	 37450	 29418	 10619	 33814	 11057	 27434	 13844	 24122	 3811	 19941	 33517	 36941	 17211	 36117	 7463
16618	8405	26442	 14735	 24177	 8665	 7240	 30649	 11682	 20364	 4162	 17201	 7401	 30694	 9902	 6113	 15683	 23711	 29984	 9035	 18178	 21281	 12618	 27178	 8629	 6142	 25867	 19828	 28667	 17025	 10985	 9488	 13393	 7102	 11033	 6350	 22804	 28847	 26395	 9934	 13114	 9387	 24681	 4044	 17052	 20350	 30231	 9691	 29680	 9861
20697	12426	22189	 25651	 16757	 6591	 7611	 35299	 28743	 19821	 6821	 31097	 7586	 37617	 5541	 5938	 25614	 33792	 37331	 11672	 31192	 28650	 14736	 40143	 8918	 5844	 6345	 34674	 31910	 10654	 11608	 37041	 17304	 10635	 20965	 9258	 6880	 14064	 46403	 13459	 41686	 10432	 27015	 3703	 16631	 46605	 23884	 29750	 20484	 6958
17513	9382	32343	 18171	 21387	 8896	 7752	 33239	 14943	 24176	 11888	 26721	 7885	 30999	 9494	 21060	 15050	 5637	 24397	 8192	 12369	 6523	 9159	 21170	 6943	 18271	 9125	 17499	 22796	 8198	 20117	 7836	 14856	 8260	 25689	 12566	 9875	 25935	 29929	 6919	 20042	 22859	 16912	 3647	 13268	 32845	 25961	 39352	 39421	 10072
16689	9151	11575	 8672	 15390	 7656	 11621	 21784	 5950	 12274	 7299	 17654	 11470	 24020	 10366	 19206	 8676	 16035	 28470	 22413	 10119	 9474	 10810	 28625	 10299	 13427	 8307	 27568	 24567	 8365	 15132	 7741	 26570	 7995	 18432	 11688	 8990	 21270	 27683	 13806	 24099	 6875	 16777	 3529	 20408	 31718	 34562	 40631	 40637	 10466
17781	9506	20431	 6248	 4890	 15065	 12059	 24773	 6593	 8747	 18043	 26078	 4581	 27004	 6331	 12676	 8519	 20990	 26976	 15778	 18339	 9844	 8849	 26983	 6551	 24317	 8818	 33032	 35901	 27142	 13765	 8826	 16632	 23834	 10309	 20090	 8751	 29795	 17100	 7104	 23807	 10092	 20677	 3548	 13436	 30032	 33063	 35438	 35437	 26227
19416	10522	35481	 7350	 30065	 23056	 35375	 17062	 4422	 26379	 20047	 14019	 10922	 33309	 10846	 13402	 27044	 27262	 22103	 7744	 15963	 8097	 6405	 19664	 5804	 7348	 9455	 16698	 32607	 23075	 27043	 6492	 38424	 12745	 29715	 19930	 6560	 38385	 28716	 15549	 18309	 6265	 25536	 3511	 21955	 34249	 8500	 32363	 35103	 11648
17603	9462	11850	 5965	 22238	 28156	 33557	 36238	 3542	 25406	 8958	 16165	 18836	 31010	 7081	 10048	 21273	 24585	 30114	 9367	 11005	 17835	 15041	 30158	 7183	 10190	 13527	 10920	 27500	 16808	 8672	 6349	 29631	 20493	 4044	 24137	 6467	 29493	 12415	 6523	 16330	 28679	 19789	 4003	 8747	 22948	 28708	 26663	 29633	 6677
20400	11055	25232	 43096	 16089	 7099	 12217	 28676	 3490	 18777	 9914	 34734	 21999	 31533	 7424	 12118	 20065	 29766	 30236	 4687	 17147	 23414	 14858	 27749	 7369	 29655	 18195	 42975	 27673	 9054	 6365	 26999	 24499	 8881	 7124	 11546	 15069	 21264	 19313	 12027	 22477	 24988	 28384	 4277	 15588	 35087	 32176	 41062	 41100	 5743
18263	9999	14043	 21707	 26008	 7118	 7762	 31271	 16704	 31328	 7043	 8135	 11366	 18984	 15449	 10286	 24520	 27409	 32866	 10092	 11688	 35295	 20979	 36355	 18370	 9348	 7732	 18524	 21505	 11392	 6315	 7952	 23943	 11231	 7062	 6913	 12480	 15202	 21062	 10988	 24791	 13946	 17442	 3655	 28457	 35457	 32453	 38136	 38130	 7755
18512	10029	30023	 14250	 17821	 8855	 6799	 25207	 3896	 21517	 12360	 30261	 7364	 28288	 10592	 9979	 21938	 16401	 28912	 9735	 13707	 20831	 25076	 28875	 4023	 9658	 9346	 33051	 33049	 13976	 10466	 9775	 26982	 17099	 4200	 20332	 9057	 23335	 28159	 10946	 17269	 6779	 20813	 3503	 24450	 32012	 34886	 38303	 40765	 13662
17846	9690	11199	 17673	 14844	 8359	 11248	 23898	 4481	 12103	 8478	 22091	 11501	 24022	 7487	 6511	 17510	 26142	 25828	 22891	 14778	 9230	 12098	 20706	 7382	 6508	 23997	 21178	 37155	 27313	 15980	 10387	 19208	 36599	 4393	 31633	 13081	 7164	 16658	 13593	 36333	 6962	 20256	 3565	 27559	 23859	 30851	 34661	 37046	 10225
19087	10291	16844	 8637	 20084	 4390	 4915	 24475	 3765	 33139	 14107	 32669	 11857	 26798	 9405	 7671	 17512	 28533	 14793	 28296	 22779	 29852	 25946	 20148	 12260	 7670	 20041	 17007	 14235	 23559	 8256	 10937	 36149	 26669	 4868	 36174	 4075	 30685	 16878	 6959	 19979	 22669	 26017	 3493	 13312	 29853	 32661	 37692	 37537	 9937
18357	9671	15260	 18319	 21503	 6399	 8345	 29082	 31519	 32068	 6421	 31821	 11622	 25790	 10348	 5271	 12072	 23529	 30108	 20846	 9004	 15369	 18246	 27105	 9299	 29728	 22340	 28564	 19296	 7980	 5892	 29009	 16344	 7864	 6544	 13289	 26290	 9865	 24530	 7479	 20994	 6941	 17277	 3727	 28299	 32061	 13617	 36987	 36987	 9893
18211	9448	20468	 23559	 14172	 6138	 7972	 28723	 26205	 17279	 6311	 31966	 11087	 34247	 10098	 7200	 10970	 14224	 26496	 7415	 10024	 17649	 20281	 29356	 9613	 22842	 29344	 28202	 18992	 8434	 6251	 25872	 9584	 8356	 6771	 16336	 22315	 13183	 14542	 34937	 18160	 32772	 7209	 3781	 10822	 22092	 24921	 30483	 30478	 36036
18934	9784	14138	 11008	 17221	 6458	 7819	 29395	 23085	 20331	 6653	 31895	 8078	 26540	 7389	 7845	 15755	 12564	 30211	 7897	 21399	 9414	 18432	 27190	 7240	 23655	 26777	 36669	 17636	 14574	 7435	 33641	 36938	 10963	 4607	 20680	 30370	 23748	 14234	 7581	 23085	 16659	 34015	 4824	 11255	 20071	 28705	 34780	 32027	 25976
19554	9851	20251	 30870	 14546	 6063	 8359	 29160	 23001	 17554	 6201	 25543	 10971	 32070	 7919	 17215	 20650	 23606	 38915	 14441	 10647	 30033	 26938	 35963	 4642	 32397	 20956	 31084	 33717	 11963	 14643	 24235	 6273	 8998	 4477	 17517	 27501	 6655	 10397	 10124	 21106	 32507	 13915	 10043	 17454	 27691	 24943	 31135	 33671	 9644
17557	9413	20198	 11757	 30524	 29998	 8203	 27215	 17462	 4716	 4590	 29774	 14868	 23862	 13457	 10782	 5098	 16009	 29532	 8990	 6960	 19199	 23498	 29407	 7260	 8227	 25263	 37588	 37661	 29621	 12918	 22557	 7313	 34149	 4080	 15614	 18491	 10282	 11440	 10014	 25559	 17089	 8052	 10197	 7882	 20023	 14783	 26447	 23878	 10260
19250	9522	16304	 11073	 22370	 13829	 10275	 22208	 4864	 10880	 4973	 22787	 10619	 26046	 10417	 18792	 24485	 15882	 28450	 21742	 7515	 12842	 34118	 31448	 7733	 36947	 32924	 39121	 36693	 7642	 23328	 26291	 14274	 10487	 4074	 17345	 29842	 20629	 13889	 10302	 17442	 29772	 29658	 10315	 10188	 21293	 24125	 27329	 30403	 10049
19462	9782	14060	 19148	 32701	 8172	 6161	 29205	 16498	 21663	 11397	 5764	 24909	 33595	 19510	 6404	 29333	 32391	 13702	 6425	 8012	 22684	 26064	 35207	 16741	 10504	 37521	 13177	 7234	 24842	 9986	 34607	 22437	 16299	 4445	 27589	 30884	 18958	 13436	 9799	 22526	 19451	 16584	 9779	 9843	 29169	 26695	 34709	 34328	 9651
17418	8508	14427	 17613	 23819	 8499	 6453	 29936	 26456	 20556	 11225	 32116	 6032	 32806	 10541	 9932	 15315	 20656	 26432	 10863	 10278	 26431	 12484	 17791	 10519	 9701	 29199	 25725	 8026	 19968	 11146	 29512	 13331	 16735	 4424	 5943	 24094	 6468	 17359	 9797	 20436	 22962	 13592	 9741	 10008	 25664	 31044	 31832	 28741	 9442
19642	9777	13685	 23742	 27171	 33449	 7335	 35867	 18433	 21224	 15815	 10620	 7602	 30660	 9881	 10398	 13333	 18851	 24940	 16540	 9387	 22033	 33656	 33779	 10031	 27809	 25685	 17102	 38375	 22550	 19921	 32634	 7314	 38375	 4332	 11712	 29552	 14623	 15160	 6430	 28076	 4168	 12061	 6532	 8451	 24915	 21433	 30047	 18226	 28933
20552	9677	21621	 10825	 25072	 30752	 7760	 28067	 19201	 36205	 16192	 14038	 7882	 36552	 33447	 24136	 8465	 11621	 20822	 32448	 6430	 14361	 17695	 30522	 6657	 26780	 30916	 28299	 31340	 10907	 7951	 19231	 16851	 14140	 4932	 21835	 24508	 30650	 7648	 17299	 26525	 34677	 14323	 24053	 11228	 35442	 32539	 28824	 4227	 20614
20375	9753	13341	 11090	 16009	 31415	 10890	 22362	 29110	 31368	 19303	 32099	 10992	 25434	 33581	 35012	 11505	 8361	 22017	 28015	 6592	 18268	 25363	 14673	 6686	 32157	 30430	 6985	 24952	 16045	 9444	 22203	 34976	 12935	 3880	 28420	 19220	 35176	 19838	 10584	 16750	 22520	 4581	 11043	 34709	 32146	 35688	 10009	 26623	 13217
19863	9812	13896	 10676	 31499	 25711	 7766	 22621	 32301	 31118	 16160	 32315	 7662	 20256	 37199	 20384	 8149	 11287	 31687	 14336	 6689	 23708	 27406	 37317	 6526	 17657	 15808	 27317	 21151	 10326	 7007	 29971	 28048	 13487	 4338	 18532	 28591	 25532	 19880	 11543	 30902	 33254	 27205	 5334	 23510	 34088	 14031	 8803	 3897	 16545
