 
# Iteration = 0
# name	elapsed	operations	bytes	total_elapsed	min	max	mean	variation	0.990000	0.900000	0.100000	0.010000
# ------------------------------------------------------------------------------------------------------------------------------------------------------------
/message/new	1.003812	22314935.466004	-	1.003812
/message/new-append	1.023954	3125140.387166	-	1.023954
/message/add-operation-small	1.006005	1063613.003912	850890403.129209	1.006006
/message/add-operation-large	1.006519	14505.439043	1160435123.430357	1.006519
 
# Iteration = 1
# name	elapsed	operations	bytes	total_elapsed	min	max	mean	variation	0.990000	0.900000	0.100000	0.010000
# ------------------------------------------------------------------------------------------------------------------------------------------------------------
/message/new	1.002948	22433864.966080	-	1.002948
/message/new-append	1.018866	3140746.673262	-	1.018866
/message/add-operation-small	1.002385	1097382.742160	877906193.727959	1.002385
/message/add-operation-large	1.005195	14922.477728	1193798218.256159	1.005196
 
# Iteration = 2
# name	elapsed	operations	bytes	total_elapsed	min	max	mean	variation	0.990000	0.900000	0.100000	0.010000
# ------------------------------------------------------------------------------------------------------------------------------------------------------------
/message/new	1.000373	21292058.062343	-	1.000373
/message/new-append	1.008055	3075229.030162	-	1.008055
/message/add-operation-small	1.003755	1056034.590114	844827672.091297	1.003755
/message/add-operation-large	1.002647	14561.455826	1164916466.114196	1.002647
 
# Iteration = 3
# name	elapsed	operations	bytes	total_elapsed	min	max	mean	variation	0.990000	0.900000	0.100000	0.010000
# ------------------------------------------------------------------------------------------------------------------------------------------------------------
/message/new	1.002909	22733867.180372	-	1.002910
/message/new-append	1.002665	3091760.458378	-	1.002665
/message/add-operation-small	1.002653	1057195.260973	845756208.778112	1.002653
/message/add-operation-large	1.005503	14420.643200	1153651456.037426	1.005503
 
# Iteration = 4
# name	elapsed	operations	bytes	total_elapsed	min	max	mean	variation	0.990000	0.900000	0.100000	0.010000
# ------------------------------------------------------------------------------------------------------------------------------------------------------------
/message/new	1.003884	21914882.595997	-	1.003884
/message/new-append	1.022582	3129333.393312	-	1.022582
/message/add-operation-small	1.004155	1075531.167997	860424934.397578	1.004155
/message/add-operation-large	1.002314	14566.293597	1165303487.729394	1.002314
 
# Iteration = 5
# name	elapsed	operations	bytes	total_elapsed	min	max	mean	variation	0.990000	0.900000	0.100000	0.010000
# ------------------------------------------------------------------------------------------------------------------------------------------------------------
/message/new	1.002558	22342846.997381	-	1.002558
