 
# Iteration = 0
# name	elapsed	operations	bytes	total_elapsed	min	max	mean	variation	0.990000	0.900000	0.100000	0.010000
# ------------------------------------------------------------------------------------------------------------------------------------------------------------
/message/new	1.001799	21860672.649903	-	1.001799
/message/new-append	1.019650	3040258.912372	-	1.019650
/message/add-operation-small	1.002124	1067732.136941	854185709.552910	1.002124
/message/add-operation-large	1.006658	14404.097519	1152327801.497629	1.006658
 
# Iteration = 1
# name	elapsed	operations	bytes	total_elapsed	min	max	mean	variation	0.990000	0.900000	0.100000	0.010000
# ------------------------------------------------------------------------------------------------------------------------------------------------------------
/message/new	1.004455	21504198.794371	-	1.004455
/message/new-append	1.027725	3113673.404851	-	1.027726
/message/add-operation-small	1.004117	1065612.871807	852490297.445417	1.004119
/message/add-operation-large	1.000291	14495.781728	1159662538.201383	1.000291
 
# Iteration = 2
# name	elapsed	operations	bytes	total_elapsed	min	max	mean	variation	0.990000	0.900000	0.100000	0.010000
# ------------------------------------------------------------------------------------------------------------------------------------------------------------
/message/new	1.000859	20782148.134752	-	1.000859
/message/new-append	1.030201	3106189.957105	-	1.030201
/message/add-operation-small	1.002728	1067088.981259	853671185.007300	1.002729
/message/add-operation-large	1.001717	14475.146174	1158011693.921537	1.001717
 
# Iteration = 3
# name	elapsed	operations	bytes	total_elapsed	min	max	mean	variation	0.990000	0.900000	0.100000	0.010000
# ------------------------------------------------------------------------------------------------------------------------------------------------------------
/message/new	1.001546	21866194.862742	-	1.001546
/message/new-append	1.004567	3284997.416797	-	1.004567
/message/add-operation-small	1.007744	1081623.904484	865299123.586943	1.007744
/message/add-operation-large	1.001589	15575.250926	1246020074.102252	1.001589
 
# Iteration = 4
# name	elapsed	operations	bytes	total_elapsed	min	max	mean	variation	0.990000	0.900000	0.100000	0.010000
# ------------------------------------------------------------------------------------------------------------------------------------------------------------
/message/new	1.001744	21961698.797298	-	1.001745
/message/new-append	1.026184	3118349.145962	-	1.026184
/message/add-operation-small	1.007504	1071956.041862	857564833.489495	1.007505
/message/add-operation-large	1.003111	15053.169589	1204253567.152588	1.003112
 
# Iteration = 5
# name	elapsed	operations	bytes	total_elapsed	min	max	mean	variation	0.990000	0.900000	0.100000	0.010000
# ------------------------------------------------------------------------------------------------------------------------------------------------------------
/message/new	1.001125	17580222.249969	-	1.001125
/message/new-append	1.011082	2769310.501028	-	1.011082
/message/add-operation-small	1.006731	943648.303271	754918642.616548	1.006732
/message/add-operation-large	1.006606	14404.841616	1152387329.302627	1.006606
 
# Iteration = 6
# name	elapsed	operations	bytes	total_elapsed	min	max	mean	variation	0.990000	0.900000	0.100000	0.010000
# ------------------------------------------------------------------------------------------------------------------------------------------------------------
/message/new	1.002764	21540462.162583	-	1.002765
/message/new-append	1.008221	3074722.704645	-	1.008221
/message/add-operation-small	1.008562	1041086.219786	832868975.828953	1.008563
/message/add-operation-large	1.001505	15576.557281	1246124582.503332	1.001505
 
# Iteration = 7
# name	elapsed	operations	bytes	total_elapsed	min	max	mean	variation	0.990000	0.900000	0.100000	0.010000
# ------------------------------------------------------------------------------------------------------------------------------------------------------------
/message/new	1.002628	21543383.986882	-	1.002629
/message/new-append	1.027470	3114446.163878	-	1.027471
/message/add-operation-small	1.007838	1071600.792985	857280634.387669	1.007838
/message/add-operation-large	1.001742	14474.784925	1157982793.972899	1.001743
 
# Iteration = 8
# name	elapsed	operations	bytes	total_elapsed	min	max	mean	variation	0.990000	0.900000	0.100000	0.010000
# ------------------------------------------------------------------------------------------------------------------------------------------------------------
/message/new	1.001083	22076091.592805	-	1.001083
/message/new-append	1.006221	3080834.130872	-	1.006221
/message/add-operation-small	1.002135	1057741.721425	846193377.139807	1.002135
/message/add-operation-large	1.004835	15624.455756	1249956460.513418	1.004835
 
# Iteration = 9
# name	elapsed	operations	bytes	total_elapsed	min	max	mean	variation	0.990000	0.900000	0.100000	0.010000
# ------------------------------------------------------------------------------------------------------------------------------------------------------------
/message/new	1.000168	21496388.606714	-	1.000168
