 
# Iteration = 0
# name	elapsed	operations	bytes	total_elapsed	min	max	mean	variation	0.990000	0.900000	0.100000	0.010000
# ------------------------------------------------------------------------------------------------------------------------------------------------------------
/message/new	1.004767	20104163.452820	-	1.004769
/message/new-append	1.000868	2897484.983035	-	1.000868
/message/add-operation-small	1.004688	995333.874795	796267099.835969	1.004689
/message/add-operation-large	1.001596	13977.691604	1118215328.335976	1.001596
 
# Iteration = 1
# name	elapsed	operations	bytes	total_elapsed	min	max	mean	variation	0.990000	0.900000	0.100000	0.010000
# ------------------------------------------------------------------------------------------------------------------------------------------------------------
/message/new	1.004921	17513814.518753	-	1.004921
/message/new-append	1.006878	2780873.154444	-	1.006878
/message/add-operation-small	1.003423	916861.582802	733489266.241655	1.003425
/message/add-operation-large	1.005917	13619.413928	1089553114.223142	1.005918
 
# Iteration = 2
# name	elapsed	operations	bytes	total_elapsed	min	max	mean	variation	0.990000	0.900000	0.100000	0.010000
# ------------------------------------------------------------------------------------------------------------------------------------------------------------
/message/new	1.003401	15547124.230492	-	1.003402
/message/new-append	1.011246	2472197.665059	-	1.011246
/message/add-operation-small	1.003441	847085.179896	677668143.916782	1.003444
/message/add-operation-large	1.006526	12915.712063	1033256965.046109	1.006526
 
# Iteration = 3
# name	elapsed	operations	bytes	total_elapsed	min	max	mean	variation	0.990000	0.900000	0.100000	0.010000
# ------------------------------------------------------------------------------------------------------------------------------------------------------------
/message/new	1.001238	20175023.321128	-	1.001238
/message/new-append	1.000580	2898318.974995	-	1.000580
/message/add-operation-small	1.008991	981178.226565	784942581.251964	1.008992
/message/add-operation-large	1.005557	13425.395080	1074031606.363438	1.005557
 
# Iteration = 4
# name	elapsed	operations	bytes	total_elapsed	min	max	mean	variation	0.990000	0.900000	0.100000	0.010000
# ------------------------------------------------------------------------------------------------------------------------------------------------------------
/message/new	1.003344	20431676.473871	-	1.003345
/message/new-append	1.034011	2901323.100044	-	1.034011
/message/add-operation-small	1.006038	984058.256249	787246604.999016	1.006040
/message/add-operation-large	1.001423	13480.816798	1078465343.815750	1.001424
 
# Iteration = 5
# name	elapsed	operations	bytes	total_elapsed	min	max	mean	variation	0.990000	0.900000	0.100000	0.010000
# ------------------------------------------------------------------------------------------------------------------------------------------------------------
/message/new	1.005308	15219216.399352	-	1.005308
/message/new-append	1.007493	2481406.818707	-	1.007494
/message/add-operation-small	1.002469	837931.147996	670344918.396479	1.002471
/message/add-operation-large	1.002546	12568.001867	1005440149.379679	1.002547
 
# Iteration = 6
# name	elapsed	operations	bytes	total_elapsed	min	max	mean	variation	0.990000	0.900000	0.100000	0.010000
# ------------------------------------------------------------------------------------------------------------------------------------------------------------
/message/new	1.001200	20874950.059928	-	1.001200
/message/new-append	1.030922	2910016.470693	-	1.030922
/message/add-operation-small	1.003706	986344.606887	789075685.509502	1.003707
/message/add-operation-large	1.005271	13429.214610	1074337168.783343	1.005272
 
# Iteration = 7
# name	elapsed	operations	bytes	total_elapsed	min	max	mean	variation	0.990000	0.900000	0.100000	0.010000
# ------------------------------------------------------------------------------------------------------------------------------------------------------------
/message/new	1.002128	20456468.634745	-	1.002128
/message/new-append	1.034128	2900994.847833	-	1.034130
/message/add-operation-small	1.002587	987445.478547	789956382.837599	1.002588
/message/add-operation-large	1.003463	13453.410838	1076272867.061367	1.003464
 
# Iteration = 8
