
# --- Write time in mikroseconds ---
# configfile: mein-adios-fork/examples/heatTransfer/heat_bp3_sync.xml
# outputfile: /home/urz/kduwe/ht-output/heat-bp3-4nodes.bp
# MPI_Comm_size: 4
# N 	 M 	 nx 	 ny 	 steps 	 iterations
15650	 1551	 18330	 14659	 14841	 14771
15937	 1610	 18699	 15381	 14864	 14804
16149	 1424	 18549	 14809	 15648	 15590
19524	 1650	 22203	 17732	 19117	 19047
15783	 1326	 18073	 14838	 15142	 15079
16339	 1574	 18946	 14757	 15857	 15799
15506	 1402	 17892	 14284	 14956	 14892
15720	 1287	 17911	 14656	 15186	 15129
16157	 1354	 18359	 14672	 15822	 15776
15619	 1298	 17850	 14789	 14958	 14882
15587	 1074	 17412	 14671	 15166	 15100
16194	 1408	 18522	 14730	 15791	 15733
15764	 1330	 18029	 14696	 15212	 15122
15768	 1352	 18069	 14641	 15216	 15148
16080	 1360	 18310	 14647	 15713	 15652
15513	 1226	 17618	 14628	 14935	 14873
15599	 1256	 17744	 14601	 15057	 14996
16133	 1396	 18448	 14701	 15720	 15663
16246	 2054	 19762	 14594	 15335	 15295
15954	 1417	 18381	 14863	 15328	 15246
16143	 1420	 18473	 14665	 15761	 15676
15637	 1197	 17698	 14784	 15046	 15021
15650	 1354	 17936	 14461	 15132	 15074
16168	 1380	 18429	 14681	 15806	 15756
15709	 1229	 17797	 14649	 15227	 15164
16408	 1432	 18717	 14821	 16090	 16007
16457	 1550	 18974	 14747	 16105	 16003
16268	 1477	 18669	 14647	 15933	 15824
16772	 1719	 19393	 14574	 16601	 16521
15966	 1546	 18534	 14438	 15487	 15408
16184	 1489	 18703	 14881	 15607	 15548
15993	 1333	 18271	 14949	 15463	 15291
15944	 1491	 18370	 14312	 15581	 15514
15996	 1461	 18455	 14651	 15479	 15401
16115	 1386	 18413	 14743	 15686	 15621
15918	 1448	 18300	 14394	 15611	 15367
16147	 1662	 18879	 14432	 15788	 15492
16052	 1560	 18694	 14631	 15466	 15417
15654	 1493	 18098	 14135	 15443	 14943
16668	 1113	 18589	 15984	 16074	 16026
16271	 1371	 18636	 15303	 15487	 15658
16466	 1387	 18791	 15162	 15878	 16035
16185	 1301	 18434	 15577	 15314	 15415
15983	 1363	 18324	 14999	 15340	 15271
16081	 1460	 18590	 15006	 15521	 15207
16383	 1155	 18378	 15692	 15726	 15737
15988	 1416	 18362	 14745	 15690	 15157
16985	 1548	 19558	 15461	 16464	 16460
16546	 1465	 19028	 16116	 15671	 15372
16031	 1200	 18103	 15247	 15410	 15365
16373	 1427	 18778	 15054	 15841	 15820
15947	 1222	 18064	 15245	 15270	 15209
16296	 1501	 18774	 14770	 15852	 15791
16380	 1488	 18838	 14872	 15954	 15859
16087	 1362	 18410	 15300	 15611	 15029
15934	 1253	 18069	 14913	 15401	 15355
16764	 1283	 18970	 16059	 16041	 15989
16532	 2000	 19921	 16054	 15073	 15082
15823	 1414	 18212	 14557	 15291	 15234
15682	 1310	 17940	 14923	 15072	 14794
16204	 1196	 18256	 15285	 15631	 15645
16268	 1469	 18696	 14742	 15879	 15755
16211	 1444	 18599	 14810	 16007	 15429
16025	 1256	 18164	 14991	 15504	 15443
16335	 1465	 18841	 15171	 15822	 15506
16102	 1256	 18271	 15442	 15412	 15284
16095	 1355	 18345	 15933	 14958	 15146
15841	 1265	 18015	 15232	 15171	 14948
15534	 1202	 17604	 14926	 14934	 14673
16328	 1795	 19418	 15425	 15385	 15087
16655	 1849	 19573	 14482	 16471	 16097
16106	 1590	 18784	 14684	 15636	 15323
16221	 1286	 18449	 15466	 15491	 15478
16973	 1185	 19020	 16232	 16316	 16325
16125	 1313	 18379	 15627	 15237	 15258
15852	 1522	 18408	 15452	 15106	 14443
15912	 1522	 18476	 14514	 15311	 15349
15775	 1307	 18015	 14828	 15147	 15113
15499	 1021	 17228	 14637	 15128	 15005
16612	 1429	 18908	 15002	 16411	 16128
15997	 1257	 18166	 15156	 15360	 15307
16019	 862	 17484	 15353	 15640	 15601
16785	 1066	 18626	 16149	 16172	 16194
15972	 1124	 17898	 15146	 15439	 15407
16327	 1278	 18469	 15151	 15870	 15821
15407	 1181	 17445	 14658	 14897	 14628
15648	 1204	 17697	 14691	 15118	 15089
16092	 1254	 18240	 15128	 15664	 15336
15960	 1479	 18379	 14384	 15716	 15361
16286	 1311	 18424	 14880	 15890	 15952
17342	 1707	 20287	 16308	 16410	 16366
16287	 1062	 18107	 15715	 15689	 15640
15870	 1160	 17864	 15344	 15155	 15119
20301	 2163	 24032	 19300	 18950	 18924
Total runtime = 4.4129s
-rw-r--r--. 1 kduwe iks 53K Aug  5 18:03 /home/urz/kduwe/ht-output/heat-bp3-4nodes.bp

# --- Write time in mikroseconds ---
# configfile: mein-adios-fork/examples/heatTransfer/heat_bp3_sync.xml
# outputfile: /home/urz/kduwe/ht-output/heat-bp3-4nodes.bp
# MPI_Comm_size: 4
# N 	 M 	 nx 	 ny 	 steps 	 iterations
2 	 2 	 4096 	 4096 	 100 	 10

# Mean 	 Sdev 	 Rank 0
78840	 2911	 82934	 74709	 79050	 78667
60499	 1643	 63234	 58901	 59985	 59877
59629	 1686	 62445	 59341	 58658	 58072
59160	 1474	 61659	 57925	 58577	 58480
60039	 2167	 63315	 60630	 58139	 58074
59422	 1181	 61439	 58907	 58704	 58639
58273	 1822	 61309	 56546	 57657	 57582
59217	 1130	 61152	 58561	 58611	 58545
58606	 1375	 60912	 57431	 58081	 58002
75882	 1859	 78701	 73474	 75724	 75629
58760	 1425	 61151	 57456	 58257	 58177
58687	 1156	 60611	 57519	 58341	 58277
59297	 1675	 61707	 57049	 59265	 59170
59088	 1741	 61929	 57729	 59014	 57682
59491	 1728	 62068	 57252	 59371	 59275
58573	 1478	 61134	 57729	 57746	 57683
59735	 1827	 62308	 57139	 59790	 59703
59226	 1783	 61988	 57096	 58942	 58881
59143	 1426	 61607	 58483	 58271	 58211
59310	 1894	 62384	 59333	 57792	 57732
58424	 1446	 60911	 57593	 57656	 57537
58691	 1696	 61392	 56738	 58357	 58278
58080	 1364	 60403	 57212	 57436	 57271
58746	 1651	 61570	 57990	 57728	 57698
58269	 1454	 60743	 57790	 57316	 57228
59340	 2026	 62242	 56555	 59310	 59255
58615	 1552	 61201	 57185	 58091	 57985
58296	 1462	 60775	 57184	 57665	 57562
58107	 1301	 60106	 56586	 57921	 57818
58446	 1553	 61019	 56959	 57936	 57872
58409	 1535	 61028	 57874	 57406	 57329
59883	 2078	 62902	 57027	 59837	 59766
59900	 1940	 62517	 57061	 60053	 59970
60201	 1935	 62949	 57476	 60213	 60166
60121	 1382	 62497	 59373	 59326	 59289
59824	 1336	 62097	 58953	 59162	 59086
59171	 1224	 61263	 58317	 58605	 58500
59880	 1534	 62467	 59318	 58899	 58839
58733	 1643	 61452	 58386	 57806	 57291
59614	 1530	 62225	 59177	 58564	 58490
58514	 1159	 60518	 57731	 57923	 57884
59898	 1431	 62323	 59120	 59116	 59036
58564	 1568	 61274	 57783	 57706	 57493
60404	 1404	 62799	 59604	 59641	 59574
59845	 2317	 63826	 58586	 58500	 58471
85333	 47499	 167599	 57113	 58342	 58279
80563	 39513	 148995	 57326	 58641	 57291
102302	 76166	 234225	 58584	 58161	 58239
61422	 1204	 63477	 60922	 60664	 60626
59369	 1370	 61609	 57999	 58964	 58906
60284	 2703	 64223	 61341	 57852	 57721
59090	 1343	 61376	 58429	 58293	 58264
59558	 2397	 63661	 58280	 58663	 57628
60224	 1739	 63195	 59493	 59126	 59084
58221	 1765	 61235	 57282	 57243	 57127
59881	 1925	 63189	 59071	 58653	 58612
59627	 2235	 63402	 58767	 58624	 57718
61206	 1952	 64568	 60291	 60013	 59953
58841	 2489	 63153	 57404	 57433	 57374
61141	 2044	 64530	 59042	 60531	 60461
58527	 1957	 61897	 57058	 57645	 57508
61048	 4171	 68218	 59447	 58526	 58001
198821	 232532	 601441	 74174	 62260	 57411
90654	 51146	 179207	 63456	 60034	 59920
68370	 13701	 91912	 63259	 59608	 58704
583211	 909242	 2158063	 60400	 57388	 56995
126627	 114480	 324913	 60549	 60556	 60492
125851	 113790	 322942	 60152	 60189	 60122
158046	 172139	 456199	 57697	 59240	 59051
59485	 1716	 62380	 58028	 58822	 58712
60311	 2031	 63301	 57638	 60198	 60110
371135	 505982	 1247249	 90704	 88090	 58499
1817327	 1116236	 2930115	 1671781	 2609769	 57646
2064824	 2536	 2069218	 2063341	 2063391	 2063346
60019	 1412	 62147	 59660	 60007	 58264
59348	 1164	 61222	 59231	 58479	 58463
59824	 1016	 61559	 59235	 59266	 59237
60514	 3987	 67371	 58765	 58210	 57713
59840	 1746	 62796	 59308	 58594	 58664
60197	 1379	 62586	 59379	 59387	 59436
61350	 1440	 63827	 60519	 60537	 60518
59032	 1372	 61390	 58192	 58251	 58296
60354	 1186	 62408	 59630	 59696	 59682
58934	 1539	 61545	 58238	 57977	 57979
59129	 1242	 61261	 58404	 58433	 58419
59288	 1879	 62518	 57953	 58363	 58319
58902	 1654	 61682	 57324	 58333	 58269
69025	 9878	 85409	 58944	 65873	 65877
60541	 2104	 63765	 57922	 60365	 60114
59138	 1085	 60980	 58687	 58321	 58565
59930	 2802	 64716	 58757	 58491	 57759
67822	 10668	 86019	 58755	 63294	 63222
63943	 5111	 72353	 58578	 62417	 62427
65422	 5598	 74447	 59095	 64071	 64077
66263	 8505	 80568	 58188	 63147	 63150
66296	 5841	 74948	 58485	 65864	 65889
66863	 6547	 77054	 58802	 65763	 65836
68023	 6939	 78089	 58474	 67737	 67792
67564	 7314	 78726	 58208	 66640	 66684
76161	 4456	 83271	 70994	 75172	 75209
Total runtime = 27.3406s
-rw-r--r--. 1 kduwe iks 53K Aug  5 18:03 /home/urz/kduwe/ht-output/heat-bp3-4nodes.bp

# --- Write time in mikroseconds ---
# configfile: mein-adios-fork/examples/heatTransfer/heat_bp3_sync.xml
# outputfile: /home/urz/kduwe/ht-output/heat-bp3-4nodes.bp
# MPI_Comm_size: 12
# N 	 M 	 nx 	 ny 	 steps 	 iterations
4 	 3 	 1024 	 1024 	 100 	 10

# Mean 	 Sdev 	 Rank 0
9777	 1907	 13321	 9235	 9647	 10587	 10647	 5994	 10611	 8894	 10644	 10638	 10672	 6443
7776	 1628	 11136	 7245	 7936	 8350	 8367	 4285	 8320	 6421	 8527	 8484	 8402	 5840
7585	 1294	 10409	 6659	 7913	 8049	 8058	 5533	 8000	 6364	 8184	 8148	 8076	 5637
7612	 1257	 10327	 6578	 7808	 7910	 7912	 5396	 7884	 7940	 8108	 8074	 7953	 5454
7648	 1304	 10593	 6563	 7753	 7914	 7976	 5424	 7885	 7978	 8117	 8084	 7990	 5510
9101	 2153	 13050	 6512	 9628	 9729	 9793	 5338	 9788	 9724	 10290	 10251	 9740	 5377
7519	 1623	 11106	 6593	 7968	 8042	 8094	 5597	 7994	 6277	 8100	 8092	 8102	 4266
7661	 1483	 11287	 6481	 7640	 7730	 8302	 5325	 8247	 7711	 8045	 8022	 7781	 5368
9333	 1699	 13527	 7917	 9102	 9215	 10467	 6810	 10414	 9273	 9562	 9550	 9271	 6896
9361	 1413	 12847	 8265	 9355	 9562	 9714	 7092	 9642	 9633	 9717	 9703	 9619	 7191
7448	 1406	 10627	 6112	 7714	 7723	 7838	 5140	 7782	 7465	 8124	 8113	 7543	 5206
7561	 1516	 11115	 6104	 7791	 7876	 7984	 5120	 7811	 7507	 8324	 8314	 7539	 5247
7895	 1471	 11333	 6534	 8676	 8674	 8202	 5528	 8061	 7932	 8140	 8123	 7924	 5618
7587	 1756	 11607	 6551	 8340	 8412	 8046	 5576	 7951	 7933	 8089	 8085	 6311	 4150
7733	 2385	 13490	 6957	 7520	 8679	 8799	 4209	 8691	 6263	 8857	 8799	 6359	 4175
7361	 1818	 11108	 6632	 7612	 8041	 8122	 4141	 7969	 7948	 8181	 8124	 6339	 4125
7423	 1417	 10882	 6165	 7620	 7672	 7716	 5198	 7639	 7568	 7906	 7877	 7608	 5229
7458	 1424	 10795	 6157	 7617	 7648	 7596	 5188	 7537	 7556	 8273	 8257	 7621	 5257
7473	 1458	 10793	 6118	 7980	 7974	 7596	 5058	 7554	 7524	 8201	 8182	 7497	 5209
7516	 1567	 11372	 6162	 7630	 7622	 7564	 5123	 7479	 7554	 8484	 8427	 7535	 5248
7499	 1638	 11527	 6093	 7595	 7548	 7670	 5017	 7519	 7400	 8512	 8553	 7426	 5130
7386	 1494	 11028	 6102	 7569	 7523	 7578	 5033	 7526	 7451	 8084	 8136	 7470	 5141
7362	 1452	 10842	 6096	 7547	 7536	 7675	 5020	 7553	 7432	 8000	 8074	 7439	 5132
7363	 1455	 10911	 6094	 7315	 7416	 7689	 5094	 7604	 7466	 8002	 8115	 7488	 5168
7438	 1588	 11305	 5990	 7542	 7539	 7689	 5032	 7563	 7372	 8324	 8415	 7389	 5106
7475	 1565	 11315	 6064	 7560	 7517	 8056	 5067	 8015	 7414	 8027	 8100	 7427	 5145
7463	 1555	 11221	 6080	 7512	 7471	 8163	 5007	 8043	 7427	 8049	 8019	 7444	 5121
7463	 1468	 10857	 6025	 7533	 7495	 8235	 5099	 8114	 7487	 7992	 7978	 7531	 5216
7364	 1507	 11086	 6009	 7543	 7501	 7735	 5006	 7621	 7409	 7962	 7932	 7433	 5141
7513	 1575	 11343	 6057	 8259	 8218	 7719	 5045	 7646	 7454	 7894	 7879	 7470	 5175
7635	 1504	 11250	 6251	 8413	 8374	 7843	 5263	 7707	 7645	 7913	 7882	 7711	 5375
7817	 1733	 11623	 7098	 8512	 8497	 8624	 6159	 8589	 6256	 8649	 8635	 6658	 4504
7498	 1415	 10850	 6197	 8001	 8009	 7741	 5201	 7593	 7640	 7910	 7896	 7642	 5301
7466	 1467	 11149	 6189	 7632	 7586	 7785	 5187	 7615	 7700	 7902	 7874	 7677	 5306
7445	 1475	 11195	 6141	 7640	 7599	 7639	 5219	 7565	 7636	 7913	 7883	 7648	 5266
8018	 2064	 12858	 6169	 7656	 7613	 7684	 5199	 7547	 7694	 10025	 10005	 8470	 5298
7457	 1464	 11134	 6210	 7441	 7604	 7740	 5185	 7567	 7700	 7962	 7941	 7705	 5305
7671	 1612	 11679	 6406	 7855	 7851	 7996	 5438	 7835	 6263	 8600	 8579	 8007	 5547
7602	 1543	 11312	 6237	 7318	 7657	 7760	 5215	 7648	 7829	 8566	 8547	 7817	 5321
7432	 1369	 10707	 6225	 7261	 7578	 7686	 5231	 7592	 7751	 8047	 8029	 7742	 5336
7351	 1469	 10892	 6007	 7601	 7576	 7581	 4984	 7527	 7473	 7993	 7992	 7454	 5132
7394	 1556	 11287	 6037	 7587	 7542	 7559	 4972	 7507	 7440	 8032	 8144	 7480	 5146
7406	 1469	 10904	 6081	 7355	 7396	 7843	 5051	 7699	 7533	 8103	 8207	 7513	 5190
7639	 1736	 11901	 6063	 7564	 7523	 8424	 5039	 8303	 7375	 8380	 8474	 7495	 5133
7689	 1722	 11658	 6068	 7665	 7620	 8976	 5051	 8853	 7387	 8131	 8223	 7501	 5145
7432	 1496	 11041	 6073	 7579	 7536	 7731	 5061	 7675	 7500	 8113	 8197	 7510	 5168
7497	 1540	 11241	 6085	 7877	 7829	 7771	 5084	 7653	 7482	 8081	 8177	 7510	 5182
7588	 1628	 11587	 6084	 8292	 8257	 7802	 5077	 7675	 7489	 7999	 8084	 7525	 5190
7659	 1633	 11170	 6467	 8396	 8366	 7975	 5458	 7856	 7945	 8027	 8068	 7951	 4232
7636	 2003	 11524	 6995	 7690	 8735	 8876	 4182	 8769	 6324	 8816	 8844	 6534	 4350
7533	 1899	 11711	 6762	 7721	 8155	 8273	 4162	 8151	 8237	 8180	 8157	 6542	 4353
7542	 1577	 11556	 6149	 7707	 7692	 7708	 5155	 7663	 7700	 8099	 8166	 7655	 5257
7449	 1555	 11399	 6084	 7643	 7599	 7721	 5094	 7563	 7555	 7962	 8020	 7576	 5178
7489	 1466	 11049	 6108	 7960	 7927	 7660	 5210	 7604	 7597	 7929	 8008	 7583	 5233
7408	 1434	 10811	 6107	 7632	 7616	 7633	 5102	 7567	 7568	 8070	 8050	 7551	 5200
7384	 1355	 10401	 6127	 7402	 7493	 7628	 5118	 7569	 7650	 8192	 8162	 7637	 5238
7706	 1495	 11256	 6337	 7895	 7853	 7785	 5341	 7690	 7780	 8570	 8631	 7866	 5473
7499	 1589	 11361	 6058	 7612	 7623	 7814	 5035	 7617	 7472	 8374	 8347	 7536	 5145
7499	 1623	 11531	 6042	 7587	 7544	 7787	 5051	 7614	 7444	 8369	 8375	 7500	 5153
7444	 1550	 11348	 6060	 7581	 7616	 7709	 5083	 7580	 7490	 8059	 8060	 7555	 5197
7475	 1568	 11293	 6016	 7539	 7594	 8094	 5039	 7951	 7441	 8045	 8048	 7508	 5143
7533	 1585	 11263	 6024	 7558	 7554	 8362	 5022	 8193	 7421	 8110	 8227	 7504	 5164
7623	 1791	 11955	 6407	 7576	 7759	 8215	 4094	 8135	 7777	 8062	 8156	 7850	 5496
7515	 1512	 10965	 6040	 7837	 7800	 8103	 5042	 7967	 7446	 8076	 8221	 7540	 5150
7665	 1677	 11740	 6084	 8516	 8477	 7827	 5085	 7697	 7465	 8112	 8205	 7567	 5206
7872	 1711	 12009	 6250	 8793	 8765	 8034	 5182	 7869	 7998	 8005	 8102	 8095	 5368
7776	 1443	 11189	 6459	 7998	 8050	 8066	 5399	 8038	 8135	 8161	 8134	 8158	 5533
7574	 1441	 11166	 6310	 7734	 7768	 7748	 5311	 7726	 7853	 8000	 7979	 7882	 5412
7618	 1353	 10967	 6470	 7735	 7852	 7830	 5447	 7805	 7959	 7938	 7892	 7940	 5585
7654	 1608	 11421	 6112	 8165	 8147	 8169	 5016	 8124	 7483	 8223	 8204	 7546	 5239
7473	 1541	 11396	 6149	 7739	 7673	 7636	 5107	 7608	 7575	 7967	 7977	 7607	 5253
7442	 1506	 11241	 6113	 7679	 7618	 7592	 5140	 7565	 7569	 7989	 7997	 7574	 5234
7463	 1386	 10773	 6191	 7644	 7580	 7749	 5217	 7638	 7717	 8002	 8002	 7705	 5345
7354	 1388	 10662	 6107	 7361	 7502	 7711	 5098	 7592	 7606	 7898	 7903	 7590	 5224
7522	 1526	 11111	 6101	 7565	 7557	 7760	 5089	 7619	 7624	 8463	 8448	 7686	 5251
7619	 1689	 11616	 6056	 7635	 7623	 7690	 5040	 7571	 7576	 8934	 8912	 7558	 5217
7628	 1633	 11499	 6115	 7807	 7782	 7599	 5179	 7570	 7592	 8795	 8796	 7610	 5195
8337	 2146	 13065	 6112	 9464	 9536	 9823	 5079	 9706	 8413	 8023	 7995	 7612	 5227
7493	 1527	 11045	 6072	 7557	 7656	 8423	 5034	 8305	 7378	 8005	 7919	 7327	 5195
7425	 1412	 10527	 6089	 7369	 7362	 8305	 5128	 8221	 7386	 8044	 8077	 7397	 5200
7528	 1498	 11011	 6095	 7536	 7534	 8318	 5142	 8233	 7594	 8003	 8068	 7595	 5209
7474	 1443	 10775	 6089	 8110	 8125	 7756	 5114	 7688	 7433	 7949	 8020	 7399	 5240
7749	 1597	 11252	 6122	 8697	 8710	 7993	 5115	 7963	 7713	 8250	 8309	 7609	 5259
7443	 1630	 11038	 6625	 8088	 8150	 8090	 5565	 8060	 6496	 8196	 8253	 6457	 4309
7505	 1890	 11132	 6860	 7676	 8568	 8529	 4175	 8493	 6548	 8640	 8703	 6429	 4308
7299	 1814	 11081	 6742	 7384	 8164	 8225	 4164	 8116	 6520	 8255	 8316	 6381	 4243
7400	 1364	 10497	 6123	 7543	 7555	 7873	 5079	 7701	 7675	 7865	 8064	 7567	 5259
7438	 1454	 10785	 6092	 7657	 7667	 7733	 4995	 7601	 7671	 8122	 8200	 7539	 5197
7619	 1558	 11245	 6125	 7720	 7714	 8030	 5108	 7887	 7712	 8465	 8537	 7618	 5277
7451	 1438	 10844	 6112	 7624	 7620	 7733	 5094	 7606	 7696	 8083	 8135	 7598	 5274
7427	 1404	 10636	 6104	 7697	 7652	 7752	 5072	 7624	 7673	 8019	 8086	 7592	 5221
9595	 1857	 13318	 9211	 9660	 10541	 10562	 6184	 10455	 8628	 10607	 10665	 8755	 6564
7538	 1515	 11260	 6239	 7669	 7661	 7638	 5135	 7559	 7733	 8251	 8373	 7622	 5316
7630	 1611	 11522	 6250	 7393	 7629	 7650	 5147	 7592	 7821	 8726	 8804	 7672	 5363
7781	 1585	 11370	 6269	 7943	 7987	 8097	 5227	 7931	 7755	 8822	 8909	 7693	 5380
7617	 1641	 11966	 6271	 7603	 7693	 7782	 5208	 7744	 7807	 8086	 8189	 7686	 5379
7622	 1416	 10768	 6264	 7575	 7703	 8476	 5254	 8364	 7865	 7985	 8085	 7731	 5401
7517	 1343	 10473	 6236	 7522	 7645	 8123	 5231	 8057	 7814	 7978	 8092	 7664	 5379
8841	 1889	 12987	 8115	 9808	 9934	 9515	 5787	 9446	 7841	 9531	 9585	 7826	 5720
9682	 1762	 13429	 8629	 11120	 11161	 10270	 7187	 10187	 8131	 10292	 10265	 8205	 7316
Total runtime = 4.22312s
-rw-r--r--. 1 kduwe iks 159K Aug  5 18:04 /home/urz/kduwe/ht-output/heat-bp3-4nodes.bp

# --- Write time in mikroseconds ---
# configfile: mein-adios-fork/examples/heatTransfer/heat_bp3_sync.xml
# outputfile: /home/urz/kduwe/ht-output/heat-bp3-4nodes.bp
# MPI_Comm_size: 12
# N 	 M 	 nx 	 ny 	 steps 	 iterations
4 	 3 	 2048 	 2048 	 100 	 10

# Mean 	 Sdev 	 Rank 0
36437	 4371	 42499	 32321	 39633	 40378	 38466	 28495	 38363	 32211	 38480	 38450	 38487	 29461
31217	 4332	 37133	 26783	 33405	 33652	 32695	 22833	 32698	 32702	 33723	 33391	 32715	 22877
30913	 4920	 38317	 26399	 34847	 34787	 32187	 22670	 32320	 25742	 34239	 34109	 32365	 22977
30610	 4279	 36664	 25925	 32279	 32256	 32611	 22450	 32427	 31997	 33135	 33017	 32038	 22525
32293	 4657	 40776	 28924	 33268	 34755	 34639	 24667	 34570	 27065	 34697	 34663	 34701	 24798
