
# --- Write time in mikroseconds ---
# configfile: mein-adios-fork/examples/heatTransfer/heat_bp3_sync.xml
# outputfile: /home/urz/kduwe/ht-output/heat-bp3-4nodes.bp
# MPI_Comm_size: 4
# N 	 M 	 nx 	 ny 	 steps 	 iterations
2 	 2 	 1024 	 1024 	 100 	 10

# Mean 	 Sdev 	 Rank 0
10041	 1907	 14058	 9298	 10215	 11050	 11059	 8099	 10972	 8699	 11086	 11050	 8647	 6267
Total runtime = 2.27261s
-rw-r--r--. 1 kduwe iks 159K Aug  5 18:02 /home/urz/kduwe/ht-output/heat-bp3-4nodes.bp

# --- Write time in mikroseconds ---
# configfile: mein-adios-fork/examples/heatTransfer/heat_bp3_sync.xml
# outputfile: /home/urz/kduwe/ht-output/heat-bp3-4nodes.bp
# MPI_Comm_size: 12
# N 	 M 	 nx 	 ny 	 steps 	 iterations
4 	 3 	 2048 	 2048 	 100 	 10

# Mean 	 Sdev 	 Rank 0
35359	 4383	 41311	 30622	 37261	 37236	 38215	 26942	 38129	 36388	 37385	 37309	 36433	 27080
30206	 4203	 35522	 25955	 32335	 32315	 32069	 22063	 31819	 31420	 32855	 32698	 31454	 21971
30135	 4260	 35380	 25580	 32156	 32321	 32365	 21826	 32299	 31166	 32755	 32632	 31168	 21976
30068	 4205	 35914	 25705	 31577	 31572	 31744	 21906	 31739	 31176	 33194	 32894	 31198	 22198
30965	 4717	 38180	 25801	 32196	 32190	 34319	 22200	 34295	 31465	 33529	 33464	 31480	 22471
37161	 7569	 44019	 28121	 39639	 41461	 41221	 22314	 41166	 41548	 41247	 41230	 41332	 22642
30441	 4052	 35855	 26384	 31553	 32181	 32147	 22414	 32115	 32226	 32757	 32726	 32208	 22736
30846	 4823	 37700	 25490	 31768	 31968	 33701	 21821	 33643	 31338	 34721	 34694	 31050	 22261
34030	 4395	 40466	 29879	 34725	 34719	 37678	 25781	 37598	 34560	 36303	 36234	 34583	 25841
34742	 4089	 40314	 30374	 36249	 36326	 36513	 26749	 36455	 36209	 37344	 37293	 35987	 27097
30721	 4393	 36573	 26202	 32649	 32644	 31978	 22066	 31983	 32381	 33812	 33772	 32105	 22489
30355	 4188	 35826	 26310	 32419	 32628	 32053	 21956	 31983	 31561	 32949	 32896	 31260	 22425
30448	 4197	 36307	 25991	 32716	 32693	 31469	 22296	 31475	 31781	 33129	 33077	 31793	 22649
30113	 4241	 36131	 25909	 31749	 31742	 31689	 21858	 31645	 31084	 33268	 33222	 30845	 22219
30372	 4211	 35773	 26549	 31977	 31989	 32052	 21979	 32057	 32144	 32904	 32839	 32118	 22092
30070	 4293	 35799	 25305	 31576	 31662	 31947	 21704	 31880	 31482	 33098	 33056	 31172	 22164
31014	 4714	 38297	 26300	 32082	 32473	 31801	 22115	 31728	 32163	 35418	 35344	 31671	 22778
30254	 4227	 35912	 25590	 31692	 31739	 31978	 22098	 31932	 31891	 33051	 32998	 31856	 22320
30328	 3976	 35386	 26185	 32499	 32734	 31627	 22416	 31658	 32015	 32352	 32310	 31942	 22822
30367	 4125	 35819	 26169	 32855	 33071	 31894	 22160	 31855	 31677	 32496	 32460	 31311	 22641
30333	 4167	 35696	 25959	 32552	 32733	 31632	 22113	 31614	 31916	 32829	 32794	 31697	 22469
29949	 4001	 35348	 25520	 31682	 32025	 31174	 22125	 31114	 31537	 32417	 32372	 31523	 22557
30087	 4076	 35888	 25976	 32014	 32007	 31432	 21982	 31400	 31314	 32505	 32467	 31512	 22554
30392	 4086	 35932	 26501	 31797	 31781	 32072	 22273	 32042	 31891	 32995	 32936	 31913	 22575
30555	 4202	 35651	 26106	 32202	 32629	 32358	 22212	 32337	 32425	 32922	 32872	 32435	 22521
38227	 4265	 43328	 33802	 39511	 40289	 40179	 29791	 40152	 40262	 40613	 40568	 40269	 29966
30273	 4063	 35356	 25918	 31737	 31991	 31902	 22182	 31970	 32286	 32555	 32466	 32316	 22599
30153	 4283	 36226	 25951	 32121	 32103	 31762	 22019	 31458	 31466	 32763	 32715	 31485	 21775
31431	 4522	 37743	 27857	 32812	 32914	 33044	 22540	 32967	 32700	 34715	 34647	 32731	 22513
30315	 4147	 35718	 25628	 32466	 32597	 31712	 22246	 31714	 32000	 32693	 32640	 31803	 22567
30835	 4403	 36822	 25845	 32203	 32561	 33747	 22274	 33745	 32198	 32863	 32791	 32190	 22788
30304	 4213	 36073	 25757	 31515	 31757	 32989	 22104	 33028	 31761	 32243	 32185	 31787	 22456
30221	 4076	 35547	 25725	 32035	 32022	 32310	 22271	 32281	 31305	 32638	 32558	 31391	 22570
30659	 4324	 36775	 26337	 31550	 31791	 33873	 22273	 33872	 31768	 32660	 32625	 31780	 22605
30456	 4280	 36096	 25855	 32071	 32109	 32730	 22099	 33054	 31523	 33123	 32857	 31521	 22441
30260	 4299	 35923	 25749	 32058	 32041	 32412	 21946	 32328	 31444	 32910	 32841	 31469	 22002
30417	 4277	 36202	 25964	 31816	 31826	 32343	 22005	 32266	 32099	 33043	 32979	 32117	 22347
30956	 4563	 37349	 25750	 32574	 32603	 34152	 22264	 34147	 32153	 33004	 32956	 31909	 22621
30587	 4191	 36343	 26538	 32928	 33127	 32386	 22308	 32327	 31840	 32548	 32462	 31653	 22594
30288	 4082	 35718	 26085	 31598	 31805	 31810	 22300	 31778	 31997	 32938	 32877	 32030	 22530
30079	 3938	 35255	 26221	 31735	 31781	 31822	 22181	 31790	 31709	 32166	 32101	 31650	 22537
29950	 4071	 35710	 26122	 31428	 31422	 31469	 21925	 31492	 31236	 32604	 32530	 31264	 22209
30772	 4510	 37270	 26003	 34130	 34136	 31954	 22128	 31963	 32274	 32405	 32366	 32186	 22455
30486	 4027	 35835	 26617	 31492	 32238	 32401	 22403	 32361	 32369	 32700	 32623	 31990	 22806
30620	 4162	 36527	 26230	 31986	 32004	 32143	 22533	 32106	 32298	 33311	 33239	 32211	 22858
30287	 4111	 36189	 26229	 31725	 31867	 32187	 22216	 32089	 31334	 32850	 32778	 31412	 22573
30141	 4158	 35518	 25680	 32155	 32153	 32006	 21994	 31961	 31355	 32574	 32486	 31566	 22247
30552	 4486	 37338	 26177	 31936	 32086	 31957	 22006	 31892	 31242	 34287	 34161	 31196	 22347
30656	 4639	 37436	 27327	 32334	 32518	 32525	 22190	 32510	 26626	 34585	 34470	 32787	 22566
30505	 4354	 36700	 26310	 31953	 32136	 31753	 22048	 31689	 31792	 33915	 33807	 31606	 22360
30678	 4321	 36489	 25727	 32371	 32370	 31914	 22285	 31939	 32403	 33785	 33681	 32356	 22821
30922	 4437	 36821	 27735	 33401	 33394	 33069	 22817	 33060	 26476	 33990	 33792	 33368	 23147
30588	 4300	 36468	 26326	 32473	 32654	 31775	 22152	 31798	 32072	 33559	 33469	 31843	 22477
30964	 4602	 38138	 26371	 31421	 32739	 32289	 22106	 32269	 32739	 34277	 34174	 32412	 22643
30583	 4619	 36746	 25330	 31852	 31849	 33580	 21825	 33506	 31407	 33809	 33756	 31208	 22128
30483	 4457	 36794	 25757	 31333	 31655	 32990	 21953	 32965	 31688	 33453	 33306	 31715	 22196
33028	 4419	 38704	 28612	 32548	 35316	 35313	 24415	 35283	 35478	 35290	 35246	 35490	 24646
31119	 4128	 36898	 27160	 31905	 32797	 32777	 22918	 32728	 32941	 33525	 33414	 33059	 23312
31596	 4532	 39774	 27047	 32436	 33212	 33205	 23177	 33166	 33364	 33445	 33419	 33451	 23458
31162	 4385	 37280	 26878	 31881	 32112	 33802	 22651	 33695	 32255	 34241	 34111	 32080	 22964
31268	 4386	 37043	 26834	 33714	 33717	 32890	 22618	 32870	 33014	 33326	 33256	 33098	 22841
32753	 4411	 38414	 27862	 32579	 35033	 35025	 24305	 34992	 35128	 35035	 35005	 35182	 24485
31648	 4611	 38023	 27119	 34797	 34759	 32622	 22844	 32482	 32535	 34805	 34301	 32582	 22911
30980	 4075	 36249	 26643	 33017	 32998	 32808	 23024	 32645	 32597	 33022	 32927	 32686	 23149
31572	 4847	 37847	 26063	 34154	 34134	 34334	 22437	 34217	 31800	 34752	 34664	 31874	 22597
30808	 4349	 36719	 26107	 32312	 32325	 32641	 22441	 32450	 32315	 33726	 33676	 32393	 22599
31966	 4671	 38273	 28320	 32368	 34939	 35025	 24085	 34865	 26373	 35095	 35021	 35003	 24232
31559	 4536	 38166	 26687	 35248	 35050	 32897	 23043	 32815	 32859	 32941	 32903	 32934	 23168
30581	 3996	 35559	 26392	 32344	 32374	 32427	 22716	 32343	 32389	 32602	 32535	 32456	 22835
32266	 4713	 38661	 28450	 34354	 34063	 33849	 22802	 33841	 34043	 35184	 35065	 33924	 22958
30959	 4248	 36596	 26667	 32436	 32417	 32987	 22649	 32776	 32639	 33690	 33544	 32315	 22794
32059	 4890	 39462	 29152	 32743	 36106	 36152	 24787	 35596	 26661	 35683	 35639	 27862	 24870
31665	 4419	 38223	 27037	 34675	 34651	 33120	 23275	 33078	 33106	 33169	 33128	 33150	 23368
31269	 4085	 35978	 27344	 32648	 33240	 33284	 23079	 33226	 33248	 33348	 33306	 33336	 23192
32389	 5330	 39358	 27387	 33860	 33822	 35256	 22044	 35171	 33656	 36385	 36290	 33363	 22079
31260	 4214	 37067	 26688	 32379	 32786	 32848	 23042	 32780	 32806	 34171	 34010	 33072	 23475
32088	 4797	 39266	 29494	 32429	 35867	 35909	 25056	 35743	 27080	 35943	 35888	 27208	 25176
31405	 4437	 37628	 26696	 35105	 35079	 32664	 23042	 32554	 32580	 32871	 32814	 32677	 23152
30794	 4116	 35996	 26815	 32501	 32898	 32614	 22650	 32583	 32649	 32819	 32639	 32672	 22695
30908	 4549	 36686	 25971	 32816	 32833	 33559	 22171	 33415	 31830	 33967	 33761	 31604	 22291
31503	 4239	 36677	 27867	 31489	 33651	 33755	 23033	 33598	 33669	 33767	 33713	 33697	 23122
31189	 5666	 38248	 28902	 32432	 35364	 35422	 25394	 35428	 26888	 35496	 35451	 27059	 18194
31350	 4541	 37386	 26303	 34222	 34193	 32758	 22715	 32674	 32700	 34171	 33606	 32719	 22760
31010	 4175	 36625	 26557	 33545	 33525	 33383	 22968	 32880	 32349	 32442	 32383	 32408	 23063
31033	 4007	 36075	 27188	 32565	 32788	 33294	 23084	 33074	 32599	 33002	 32881	 32682	 23170
31084	 4455	 37385	 26741	 32793	 32797	 32964	 22735	 32499	 31836	 34561	 34378	 31849	 22476
30866	 5531	 37840	 28722	 32318	 34961	 34908	 18105	 34826	 26646	 34947	 34912	 27479	 24732
31490	 4470	 37421	 26840	 34658	 34626	 32903	 22870	 32779	 32841	 33581	 33474	 32928	 22963
30950	 4391	 37496	 26751	 33877	 33848	 32215	 22553	 32024	 32085	 33078	 33010	 31844	 22628
31252	 4171	 36883	 27338	 33123	 33035	 33468	 23182	 33294	 32479	 33420	 33304	 32514	 22995
31339	 4667	 38347	 26552	 32469	 32457	 32877	 22669	 32698	 32233	 35359	 35140	 32543	 22734
39585	 6516	 49132	 38591	 41107	 43877	 43849	 26561	 43798	 34813	 43889	 43849	 37169	 28392
32145	 4642	 38535	 28371	 33263	 33971	 34178	 22910	 33953	 33940	 34999	 34708	 33965	 22957
31174	 4567	 37945	 26992	 32930	 32643	 34553	 22392	 34352	 31922	 33034	 32916	 31923	 22486
31054	 4336	 36737	 27229	 32598	 32900	 33480	 22414	 33072	 32895	 33079	 32888	 32888	 22477
31325	 4547	 38301	 27186	 32089	 32663	 32657	 22777	 32190	 32455	 35183	 35085	 32490	 22834
31103	 3966	 36508	 27441	 32842	 32781	 32881	 23400	 32395	 32583	 33442	 33176	 32557	 23233
31426	 4189	 37049	 27315	 33672	 33649	 33185	 23186	 33039	 33085	 33250	 33148	 33240	 23296
36198	 4832	 46141	 31713	 37688	 37653	 38848	 27898	 38712	 36808	 37213	 37125	 36857	 27722
35449	 4361	 42724	 31343	 37559	 37602	 36998	 27204	 36820	 36929	 37075	 36953	 36940	 27250
Total runtime = 6.76512s
-rw-r--r--. 1 kduwe iks 159K Aug  5 18:02 /home/urz/kduwe/ht-output/heat-bp3-4nodes.bp

# --- Write time in mikroseconds ---
# configfile: mein-adios-fork/examples/heatTransfer/heat_bp3_sync.xml
# outputfile: /home/urz/kduwe/ht-output/heat-bp3-4nodes.bp
# MPI_Comm_size: 12
# N 	 M 	 nx 	 ny 	 steps 	 iterations
4 	 3 	 4096 	 4096 	 100 	 10
