
# --- Write time in mikroseconds ---
# configfile: mein-adios-fork/examples/heatTransfer/heat_bp3_sync.xml
# outputfile: /home/urz/kduwe/ht-output/heat-bp3-4nodes.bp
# MPI_Comm_size: 4
# N 	 M 	 nx 	 ny 	 steps 	 iterations
35599	 1352	 37875	 34479	 35018	 35027
34892	 1362	 37185	 33778	 34526	 34081
36572	 1940	 39764	 35286	 36457	 34781
35664	 1558	 38312	 34557	 35102	 34688
44128	 1230	 46231	 43257	 43642	 43383
36016	 1730	 38782	 34115	 35330	 35840
36840	 4047	 43835	 34229	 34797	 34501
35449	 1670	 38334	 34339	 34696	 34427
35394	 1285	 37566	 35001	 34399	 34612
36031	 1198	 38059	 35138	 35222	 35706
35505	 966	 37134	 34853	 34872	 35163
35797	 2132	 39455	 34127	 34940	 34666
36129	 1842	 38861	 33689	 36143	 35824
36063	 1867	 39237	 34719	 35456	 34843
35894	 1725	 38863	 34821	 34880	 35014
37252	 3130	 42654	 35158	 35875	 35321
36334	 1470	 38787	 34910	 35879	 35761
36039	 1680	 38766	 34261	 35915	 35214
34980	 1149	 36969	 34237	 34382	 34332
35629	 1726	 38470	 34213	 35559	 34274
35723	 1659	 38514	 35440	 34510	 34428
37398	 1322	 39641	 36349	 36811	 36793
35477	 1931	 38773	 34732	 34062	 34344
36673	 1710	 39431	 34916	 36558	 35790
36163	 1606	 38839	 34674	 35790	 35351
35532	 2093	 39030	 33596	 35106	 34397
35482	 1897	 38712	 34838	 34462	 33917
36807	 1033	 38565	 36283	 36185	 36197
35096	 1429	 37560	 34278	 34071	 34475
36165	 1808	 39068	 34162	 35942	 35490
36063	 1664	 38877	 34611	 35632	 35132
35483	 1854	 38458	 33578	 35479	 34419
36029	 2065	 39426	 35271	 35567	 33852
36148	 1550	 38764	 35587	 34867	 35377
35080	 1953	 38457	 33776	 34111	 33976
35427	 1654	 38195	 33816	 34947	 34750
35163	 1621	 37887	 33681	 34710	 34375
36249	 1918	 39476	 34757	 35916	 34847
35949	 1757	 38975	 34878	 35017	 34928
35791	 1130	 37708	 34997	 35004	 35456
34825	 1351	 37134	 34127	 33864	 34177
35336	 1481	 37850	 34081	 34821	 34593
36713	 2160	 40350	 34740	 35969	 35795
36137	 1962	 39395	 34326	 35862	 34966
35452	 1720	 38420	 34568	 34472	 34349
34978	 1303	 37220	 34325	 34276	 34092
35177	 1942	 38503	 34081	 33745	 34381
35704	 1475	 38213	 34680	 35125	 34801
35508	 1386	 37779	 34024	 35008	 35221
35524	 1384	 37832	 34229	 35076	 34961
35968	 1318	 38222	 35083	 35487	 35081
36086	 861	 37541	 35607	 35627	 35571
35993	 962	 37611	 35374	 35312	 35677
35071	 1299	 37227	 33752	 34748	 34557
34674	 938	 36245	 34405	 34022	 34026
35532	 1430	 37941	 34228	 34989	 34971
37304	 1998	 40676	 36839	 36136	 35565
36031	 1097	 37863	 34962	 35761	 35538
34911	 1171	 36896	 34098	 34152	 34500
35424	 1514	 37916	 33914	 35109	 34759
35568	 1698	 38443	 35063	 34404	 34365
36938	 2173	 40518	 36822	 35195	 35218
36259	 1753	 39224	 35867	 35113	 34832
35880	 1512	 38495	 34855	 35123	 35047
34850	 1500	 37396	 34264	 33622	 34120
35856	 2734	 40496	 33516	 34856	 34559
35493	 1039	 37255	 34635	 35061	 35022
35762	 1815	 38719	 35545	 34859	 33928
36081	 1537	 38645	 34584	 35735	 35360
35755	 1216	 37838	 35244	 35059	 34880
34844	 1396	 37253	 34236	 33879	 34008
34799	 1423	 37199	 33621	 34377	 34001
34751	 1121	 36687	 34018	 34251	 34048
35979	 2145	 39589	 35524	 34580	 34225
35824	 1438	 38288	 34892	 34943	 35175
36566	 927	 38121	 35837	 36204	 36104
35092	 1280	 37217	 33923	 34528	 34703
34952	 1377	 37295	 34040	 34468	 34007
35513	 1093	 37393	 34869	 34918	 34873
35583	 1559	 38222	 35078	 34614	 34421
35348	 1377	 37678	 34467	 34876	 34374
35832	 1388	 38160	 34592	 35178	 35400
35779	 1553	 38415	 34402	 35066	 35233
35260	 1582	 37930	 34082	 34816	 34215
35268	 1266	 37438	 34504	 34588	 34544
36135	 1483	 38676	 35375	 35110	 35381
35147	 1408	 37548	 34481	 34183	 34379
36393	 1607	 39051	 34757	 35700	 36064
34865	 1623	 37664	 34043	 33939	 33815
35057	 1546	 37683	 33750	 34612	 34183
35109	 1327	 37386	 34324	 34365	 34363
35831	 1628	 38626	 35147	 34641	 34911
35386	 1695	 38261	 34193	 34854	 34239
35133	 1215	 37236	 34341	 34490	 34465
43196	 1523	 45803	 42524	 42223	 42236
Total runtime = 47.5763s
-rw-r--r--. 1 kduwe iks 94K Aug 14 21:14 /home/urz/kduwe/ht-output/heat-bp3-4nodes.bp

# --- Write time in mikroseconds ---
# configfile: mein-adios-fork/examples/heatTransfer/heat_bp3_sync.xml
# outputfile: /home/urz/kduwe/ht-output/heat-bp3-4nodes.bp
# MPI_Comm_size: 4
# N 	 M 	 nx 	 ny 	 steps 	 iterations
2 	 2 	 4096 	 4096 	 100 	 10

# Mean 	 Sdev 	 Rank 0
166629	 951	 168074	 166271	 166724	 165447
140731	 2041	 143932	 138428	 140747	 139818
139563	 3489	 143917	 134354	 140830	 139154
135512	 1188	 137551	 134748	 134658	 135091
139483	 1818	 142614	 138216	 138755	 138347
139872	 3655	 144999	 141636	 136545	 136309
135516	 1284	 137451	 134181	 134798	 135636
137043	 1136	 138765	 136984	 136583	 135842
136605	 1603	 139206	 135713	 136223	 135281
169192	 2535	 173495	 167673	 167806	 167797
138627	 2144	 142330	 137120	 137552	 137506
136716	 2222	 139844	 133570	 136912	 136538
135774	 1933	 139090	 134892	 134892	 134222
137014	 1814	 140040	 136282	 135742	 135995
136944	 3188	 141647	 132899	 137378	 135855
135163	 2057	 138603	 133438	 134062	 134551
137462	 1301	 139354	 136798	 136082	 137617
137181	 1566	 139763	 135821	 136637	 136505
138661	 3470	 143377	 133602	 138929	 138737
140992	 5597	 148123	 133960	 144421	 137467
138195	 1550	 140678	 138214	 136790	 137099
140876	 1646	 143496	 140794	 139118	 140097
139809	 2916	 144008	 141056	 137176	 136996
136200	 2416	 140232	 134607	 135709	 134254
136856	 2013	 140269	 135528	 135601	 136028
137771	 4950	 145242	 133652	 139227	 132963
136486	 1579	 139047	 136201	 135676	 135022
138869	 1678	 141695	 137981	 137486	 138315
137843	 2993	 141995	 133676	 138635	 137066
137252	 1031	 138850	 136672	 136859	 136630
137173	 2139	 140613	 135037	 136171	 136874
135830	 1346	 137654	 134169	 136159	 135341
138235	 2957	 142831	 134589	 138000	 137520
136706	 2962	 141153	 137146	 135355	 133173
138206	 3445	 144114	 135979	 136479	 136255
136287	 1475	 138818	 135394	 135754	 135182
136107	 1450	 138445	 134688	 136000	 135296
136876	 882	 138334	 136317	 136402	 136452
150953	 15366	 177236	 138268	 144568	 143740
163787	 23564	 204567	 148866	 151171	 150547
204953	 77676	 339486	 161212	 160079	 159035
198149	 81204	 338756	 147996	 153046	 152799
317290	 229977	 715622	 185327	 183905	 184306
11670075	 2077893	 13749414	 13746514	 9595152	 9589223
2155556	 1734497	 3885653	 142336	 3869941	 724297
139006	 1794	 141997	 138264	 137991	 137775
142194	 2231	 145755	 142379	 140630	 140012
144466	 11632	 164597	 137832	 137314	 138123
139214	 1781	 142002	 137044	 138794	 139016
139605	 1432	 141982	 139076	 138785	 138579
140791	 1766	 143778	 139911	 139808	 139669
139962	 1415	 142208	 139594	 138516	 139532
139255	 1773	 142299	 138329	 137864	 138528
139141	 963	 140740	 138703	 138485	 138637
138897	 1746	 141802	 137770	 138208	 137811
138611	 3638	 144822	 136009	 136439	 137177
137370	 2585	 141720	 135174	 136039	 136549
138830	 2641	 142697	 135384	 138339	 138903
140248	 1421	 142533	 139917	 139323	 139222
138300	 2078	 141778	 137375	 137752	 136295
138013	 1731	 140875	 136659	 136735	 137784
139361	 1444	 141695	 138939	 138585	 138228
140905	 5274	 149962	 136885	 138832	 137941
142022	 1235	 143886	 140722	 142365	 141115
143655	 2875	 148611	 142161	 141984	 141865
138755	 1338	 140959	 137968	 137785	 138310
139703	 1712	 142647	 138382	 138930	 138853
142298	 1128	 144087	 141887	 140988	 142230
139040	 2951	 143645	 135460	 138627	 138429
138230	 643	 138993	 138024	 138110	 137796
139975	 4744	 148161	 137686	 137468	 136585
137903	 1061	 139278	 138310	 137153	 136874
136868	 2202	 140608	 135557	 135981	 135328
137291	 2021	 140716	 136574	 136405	 135469
136505	 3088	 140499	 138473	 133445	 133605
138500	 2317	 142182	 135972	 138056	 137793
139999	 7579	 152952	 137689	 134491	 134864
138207	 3337	 142604	 138048	 138865	 133314
142168	 7539	 155155	 136975	 137757	 138788
136386	 2275	 139906	 136647	 135142	 133850
136991	 1585	 139620	 136085	 136514	 135747
197737	 80784	 337658	 151068	 151325	 150898
186142	 37839	 250259	 152005	 171721	 170586
6815516	 3852091	 9274684	 148228	 8923876	 8915278
11270601	 4474	 11273606	 11269126	 11270057	 11269618
140425	 2264	 144154	 138216	 139764	 139568
138468	 988	 139887	 138648	 137546	 137793
139082	 690	 139824	 138208	 139267	 139031
142122	 2557	 145625	 138400	 142136	 142327
141251	 5023	 149910	 138647	 138146	 138304
140533	 2361	 144579	 139533	 138910	 139111
140733	 2546	 144393	 137349	 141219	 139972
138218	 1164	 140167	 137936	 137101	 137668
138648	 2436	 142678	 136778	 138222	 136917
139579	 2045	 142219	 136769	 140377	 138954
138209	 1283	 139853	 138835	 136852	 137299
138733	 1315	 140743	 138689	 137504	 137999
139816	 2201	 142878	 136697	 139890	 139800
137793	 1349	 139934	 137843	 136576	 136820
166664	 2230	 170474	 165650	 165022	 165511
Total runtime = 70.9657s
-rw-r--r--. 1 kduwe iks 94K Aug 14 21:15 /home/urz/kduwe/ht-output/heat-bp3-4nodes.bp

# --- Write time in mikroseconds ---
# configfile: mein-adios-fork/examples/heatTransfer/heat_bp3_sync.xml
# outputfile: /home/urz/kduwe/ht-output/heat-bp3-4nodes.bp
# MPI_Comm_size: 12
# N 	 M 	 nx 	 ny 	 steps 	 iterations
4 	 3 	 1024 	 1024 	 100 	 10

# Mean 	 Sdev 	 Rank 0
224531	 143943	 384311	 16983	 380435	 380812	 285247	 173168	 20041	 19789	 348493	 348340	 214412	 122344
212331	 145038	 387258	 14356	 330081	 330086	 193536	 112758	 17352	 17063	 383328	 383447	 256129	 122584
207635	 129814	 339676	 14533	 334479	 334683	 237331	 137666	 18394	 17524	 336229	 336565	 236438	 148108
200152	 126066	 329757	 14463	 321392	 321524	 237372	 142367	 17440	 17264	 326515	 326564	 224015	 123157
250044	 154190	 419976	 14422	 416571	 416543	 318544	 198380	 17122	 17167	 359665	 359938	 280048	 182152
201578	 131341	 345143	 14460	 340175	 340521	 253770	 124951	 17420	 17276	 321729	 321879	 206389	 115232
195936	 126571	 334200	 14772	 318247	 318192	 196153	 110300	 21419	 21590	 330333	 329952	 230714	 125362
248039	 166382	 429759	 14665	 409432	 409386	 276214	 144899	 17426	 17649	 426865	 426838	 259502	 143835
215742	 140879	 365914	 17163	 351796	 351565	 257762	 125263	 19796	 19970	 362160	 361982	 236236	 119301
260810	 163953	 435080	 16841	 432063	 431556	 323562	 197731	 19613	 20011	 402739	 402645	 283684	 164203
204210	 137679	 354700	 14803	 351064	 350804	 228760	 129249	 17454	 17988	 342512	 342436	 205510	 95241
212417	 142404	 373508	 14323	 333331	 333135	 238663	 113072	 17014	 17502	 370256	 370269	 257382	 110554
208477	 142061	 377155	 14353	 325881	 325646	 219831	 103143	 16994	 17539	 373778	 373412	 238923	 115080
206051	 137804	 367119	 14361	 318300	 318295	 222497	 97429	 17327	 17468	 363417	 363002	 244126	 129277
209396	 140134	 363479	 14407	 348021	 348033	 231243	 121405	 21563	 18928	 359908	 359617	 218574	 107585
208141	 135113	 358485	 14383	 320041	 320127	 233115	 118147	 18412	 17101	 355523	 355649	 259410	 127304
201812	 133142	 348081	 14460	 319656	 319206	 212322	 101345	 17351	 17281	 344766	 344490	 259450	 123346
233193	 164974	 452483	 14508	 446578	 446955	 251473	 134280	 17569	 17343	 339569	 339461	 221097	 117010
200923	 131123	 337497	 14174	 333263	 333695	 219645	 121974	 17110	 16770	 334370	 334443	 230136	 118002
213671	 137958	 360867	 14032	 356511	 356680	 246080	 130293	 17005	 16608	 342730	 342650	 245590	 135012
206634	 142051	 377729	 14208	 324672	 324898	 199763	 99331	 17521	 17256	 374328	 374046	 236812	 119052
219465	 139420	 366245	 14040	 347520	 347317	 240221	 150507	 16800	 16753	 362747	 362689	 267288	 141462
188431	 124160	 330532	 14070	 297789	 297584	 189721	 114104	 16781	 16707	 326797	 326508	 223438	 107141
243383	 165203	 456693	 14152	 452207	 452102	 358434	 236223	 16913	 16932	 304472	 304295	 193059	 115124
188277	 123310	 327600	 14647	 302857	 302788	 202437	 111457	 17396	 17436	 323663	 323506	 200772	 114770
198623	 128758	 339555	 14590	 324493	 324508	 209504	 109894	 20967	 20979	 330105	 330058	 239042	 119785
186420	 122219	 334757	 14244	 273946	 273767	 184525	 98937	 17300	 17010	 330685	 330178	 234748	 126949
205424	 137641	 352221	 14377	 348135	 347856	 207155	 127485	 17210	 16840	 347989	 347667	 233780	 104377
212941	 138623	 383443	 14440	 378906	 378882	 251047	 151351	 17420	 17083	 307027	 306977	 221982	 126742
184947	 121177	 328993	 14325	 276297	 276254	 203839	 96580	 17190	 16696	 325409	 325176	 220112	 118500
196504	 129075	 333027	 14437	 329064	 329082	 231037	 100947	 17138	 16670	 322111	 321969	 223066	 119506
252374	 159383	 441671	 14811	 437629	 437745	 321895	 227083	 17178	 17201	 348265	 348231	 260998	 155782
182779	 119151	 316026	 15665	 312080	 312435	 208156	 114145	 18016	 18054	 289135	 289091	 208546	 92000
206605	 141194	 372342	 14789	 367814	 368151	 236988	 112773	 21207	 18578	 329949	 329700	 214388	 92586
343233	 238044	 635052	 14703	 430010	 430060	 323643	 90917	 17609	 17031	 632267	 631929	 505191	 390384
284871	 184691	 493283	 14445	 488964	 488866	 380865	 302718	 17155	 17201	 403864	 403663	 290887	 116546
211554	 143629	 375040	 14397	 343144	 343256	 225878	 109476	 17712	 16940	 370965	 370898	 237964	 112987
211053	 138917	 362370	 14391	 339833	 340015	 243074	 137673	 18634	 16910	 358620	 358610	 238120	 104394
217208	 146208	 397147	 14300	 393418	 393288	 262334	 138331	 16953	 16935	 322069	 321761	 215307	 114663
191925	 130900	 339910	 14377	 336230	 336380	 225160	 96054	 17516	 16942	 314582	 314510	 194859	 96582
197554	 128470	 350380	 14432	 287907	 287994	 190236	 107208	 17255	 17096	 346140	 346010	 263652	 142341
176666	 116781	 300495	 14246	 296490	 296615	 203344	 98124	 17717	 16858	 292900	 292865	 202244	 88099
220594	 151498	 398966	 14644	 394791	 394948	 279159	 116276	 17401	 17393	 337920	 337697	 242260	 95680
186009	 123647	 330167	 13965	 284005	 284089	 189060	 86903	 16697	 16424	 327037	 326912	 236491	 120368
185159	 120915	 323811	 14119	 284767	 284698	 203750	 115283	 16711	 16605	 319954	 319601	 223526	 99085
214921	 148580	 393141	 14044	 329272	 329194	 220248	 97398	 16663	 16562	 389270	 389038	 270906	 113321
219943	 148123	 399349	 14240	 395293	 395253	 250392	 119583	 16789	 16776	 333646	 333579	 232536	 131890
228790	 153096	 399549	 14029	 395643	 395732	 269700	 160914	 16819	 16700	 366146	 365837	 243008	 101404
244021	 169105	 425289	 14099	 418146	 418230	 271748	 138665	 16931	 16631	 419389	 419296	 266028	 103808
220593	 139348	 381630	 13976	 374099	 373979	 251100	 146752	 16957	 16438	 330142	 330119	 246857	 165068
203769	 136972	 380178	 14417	 373499	 373609	 265538	 151365	 17328	 16882	 283041	 283002	 189866	 96507
224992	 157964	 426217	 14406	 324905	 324982	 205047	 81488	 17126	 17025	 422372	 421963	 290711	 153670
207697	 135785	 362552	 14389	 314232	 314307	 231428	 110282	 17047	 17001	 359035	 358390	 262326	 131386
220438	 139631	 368363	 14387	 364385	 364590	 276295	 155137	 17361	 16931	 346131	 345856	 235012	 140812
213976	 142739	 383203	 14523	 379539	 379615	 281857	 133482	 17130	 17129	 314709	 314399	 228594	 103537
195347	 131415	 334813	 14464	 331033	 331376	 242521	 112273	 17109	 17120	 327317	 326797	 197889	 91459
210465	 137960	 368580	 14475	 327301	 327633	 217834	 121161	 17159	 17221	 363953	 363982	 252880	 133406
200395	 128739	 338723	 14878	 334561	 334708	 266978	 151585	 17959	 17509	 309094	 308935	 218202	 91617
189552	 133214	 339719	 14462	 326785	 326909	 173826	 84820	 17895	 17043	 335667	 335653	 205357	 96490
223010	 148115	 390186	 14597	 344367	 344499	 235992	 99483	 18194	 17325	 385471	 385423	 290705	 149879
186022	 119554	 311369	 14402	 307956	 307976	 207564	 130254	 17117	 17103	 306392	 306507	 201625	 104003
223208	 141372	 368760	 14393	 359270	 359407	 247530	 134628	 16954	 16899	 364641	 364864	 261681	 169473
330128	 267997	 658137	 14546	 600806	 601056	 250252	 98355	 17452	 17378	 652089	 652377	 272806	 126289
629052	 398269	 989818	 14368	 985531	 985578	 859051	 364947	 18078	 16979	 954676	 955259	 856336	 548010
228595	 152400	 409453	 14593	 404733	 404989	 282558	 139817	 17364	 17471	 344767	 345386	 237628	 124392
197704	 128792	 347769	 14629	 343213	 343460	 235316	 129859	 17404	 17432	 301548	 302034	 210106	 109681
208135	 132150	 355602	 15036	 349982	 350039	 260873	 137014	 17995	 18039	 316544	 316278	 230740	 129479
201376	 130080	 336490	 14404	 332214	 332197	 222683	 133033	 17129	 17052	 329140	 328938	 242702	 110536
223134	 143885	 381134	 14365	 377538	 377362	 267473	 129520	 17376	 16956	 348063	 347780	 247290	 152762
206652	 135760	 362227	 14342	 315808	 315186	 203128	 107778	 17239	 17276	 358115	 358027	 272056	 138646
215484	 141356	 363810	 18396	 359702	 359648	 244773	 146386	 16807	 16564	 359440	 359319	 230542	 110426
224201	 156915	 430542	 14004	 301480	 301215	 220791	 104739	 16686	 16922	 426963	 426930	 299087	 131062
203710	 136871	 354430	 14549	 338203	 337981	 233321	 104305	 16999	 17390	 350141	 350059	 206989	 120163
552793	 509368	 1171011	 14043	 1166635	 1166672	 292858	 134745	 17066	 16890	 1112963	 1112956	 295993	 131688
1506064	 1019177	 2725161	 14403	 2701146	 2701498	 1846028	 825094	 42447	 39391	 2099666	 2099614	 1888101	 1090222
587110	 349355	 890702	 14430	 881184	 881578	 708987	 516902	 17529	 17153	 886647	 886774	 736424	 607011
218101	 145573	 370393	 15027	 363367	 363776	 235544	 107218	 18257	 14271	 366948	 366786	 262517	 133116
243656	 163628	 413422	 14407	 406880	 407204	 284583	 118899	 17597	 17237	 410158	 410052	 280508	 142935
211627	 136191	 366145	 14415	 362176	 362233	 263863	 155117	 17676	 17359	 321838	 321675	 219547	 117481
209832	 143501	 395062	 14184	 304293	 304365	 225293	 133948	 16989	 16719	 390897	 390782	 218499	 106953
203848	 132945	 350879	 14845	 346540	 346872	 246857	 132924	 17516	 14208	 321921	 321779	 219049	 112791
214771	 144149	 392497	 14430	 388522	 388728	 266427	 145895	 16968	 17022	 315988	 316096	 204374	 110311
200653	 131901	 365651	 14008	 360020	 360181	 240014	 131276	 16658	 16681	 287637	 287622	 208736	 119353
193406	 128526	 341119	 13986	 304661	 304618	 181657	 89659	 16752	 16482	 336652	 336827	 238910	 139557
195133	 127317	 332667	 14075	 328733	 328628	 200797	 121701	 16634	 16562	 319372	 319261	 226456	 116718
207202	 139188	 366556	 14116	 331824	 331727	 218390	 110191	 16811	 16791	 362915	 362803	 233992	 120310
202070	 132305	 347520	 13910	 323213	 322970	 205826	 120895	 16648	 16400	 343989	 344057	 247318	 122103
202514	 132983	 350727	 14155	 322012	 321882	 218105	 120785	 16561	 16320	 346799	 346902	 237955	 117970
206214	 132689	 356346	 14416	 315649	 315644	 237748	 142033	 16548	 16513	 351959	 351819	 236621	 119283
218784	 143374	 369735	 13988	 366012	 366017	 238705	 133235	 16632	 16130	 360428	 360374	 252924	 131229
219060	 143223	 378147	 13983	 348945	 348795	 214834	 136756	 17221	 16072	 373750	 373943	 266085	 140199
224387	 150342	 383344	 14260	 379642	 379808	 282019	 118565	 17482	 16702	 367603	 367423	 248763	 117044
197157	 130360	 345454	 14250	 311372	 311329	 206713	 107492	 19183	 16552	 341747	 341751	 234931	 115121
188342	 123752	 329697	 14169	 296572	 296930	 192511	 104697	 17010	 16614	 325684	 325337	 224392	 116501
183044	 120453	 322002	 14378	 317751	 317959	 211303	 111160	 17202	 16872	 289076	 289298	 186326	 103211
211997	 140046	 368484	 14354	 364505	 364712	 273818	 134381	 16962	 16886	 332558	 332554	 213735	 111023
209933	 136802	 362607	 14597	 323724	 323807	 232840	 126314	 17213	 17191	 359173	 358928	 262923	 119883
195868	 130188	 340018	 14752	 313108	 313218	 210483	 89607	 17665	 17653	 336020	 335953	 242436	 119514
197763	 131888	 346378	 16497	 337689	 337793	 222917	 123542	 19416	 18852	 326701	 326652	 205478	 91246
212849	 136899	 355306	 16964	 350375	 351352	 230744	 123166	 20333	 19580	 350328	 350990	 249740	 135315
Total runtime = 44.0339s
-rw-r--r--. 1 kduwe iks 281K Aug 14 21:16 /home/urz/kduwe/ht-output/heat-bp3-4nodes.bp

# --- Write time in mikroseconds ---
# configfile: mein-adios-fork/examples/heatTransfer/heat_bp3_sync.xml
# outputfile: /home/urz/kduwe/ht-output/heat-bp3-4nodes.bp
# MPI_Comm_size: 12
# N 	 M 	 nx 	 ny 	 steps 	 iterations
4 	 3 	 2048 	 2048 	 100 	 10

# Mean 	 Sdev 	 Rank 0
959260	 419345	 1317080	 66726	 1312642	 1312731	 1289857	 468362	 1290150	 857593	 1212056	 1212265	 757314	 414345
1084607	 452157	 1434737	 58460	 1421321	 1421153	 1429932	 566446	 1430117	 957398	 1405419	 1405140	 952607	 532556
1030589	 469366	 1536483	 56855	 1198288	 1198786	 1264921	 414811	 1265626	 836142	 1531643	 1531617	 1092949	 438952
1100838	 455300	 1457763	 57159	 1396416	 1396519	 1441302	 496109	 1441181	 964518	 1453586	 1453448	 1026386	 625670
