# --- Read time in mikroseconds ---
# MPI_Comm_size: 4
# configfile: mein-adios-fork/examples/heatTransfer/heat_bp3_sync.xml
# inputOutput: /home/urz/kduwe/ht-output/heat-bp3-4nodes.bp
# analysisOutput: /home/urz/kduwe/ht-output/heat-bp3-analysis-output.bp
# N 	 M 	 nx 	 ny 	 steps 	 iterations
3542	170	3487	 3376	 3488	 3818
3608	176	3670	 3436	 3487	 3842
3586	157	3506	 3502	 3499	 3839
3546	176	3491	 3374	 3478	 3841
3557	194	3516	 3381	 3475	 3859
3568	195	3530	 3401	 3472	 3872
3528	204	3430	 3377	 3451	 3857
3541	222	3401	 3388	 3468	 3909
3576	211	3482	 3411	 3499	 3915
3548	194	3439	 3417	 3480	 3859
3571	190	3486	 3439	 3477	 3884
3595	182	3628	 3388	 3511	 3855
3537	102	3520	 3422	 3524	 3683
3503	115	3501	 3379	 3478	 3656
3504	114	3496	 3384	 3504	 3635
3523	99	3502	 3407	 3501	 3682
3547	138	3500	 3374	 3605	 3711
3510	133	3485	 3392	 3472	 3694
3531	87	3537	 3498	 3460	 3631
3542	113	3625	 3424	 3472	 3649
3489	107	3483	 3387	 3455	 3633
3490	112	3481	 3386	 3471	 3625
3526	120	3598	 3385	 3470	 3653
3496	109	3531	 3373	 3458	 3624
3489	124	3478	 3374	 3454	 3653
3544	125	3532	 3400	 3516	 3729
3579	119	3650	 3429	 3570	 3670
3509	107	3533	 3411	 3469	 3626
3509	97	3527	 3396	 3475	 3639
3511	114	3542	 3389	 3482	 3634
3535	90	3556	 3451	 3501	 3634
3519	94	3532	 3425	 3494	 3627
3509	114	3541	 3383	 3487	 3628
3527	99	3540	 3405	 3506	 3658
3601	166	3529	 3402	 3680	 3796
3595	91	3622	 3488	 3563	 3708
3513	99	3553	 3412	 3469	 3620
3516	84	3522	 3418	 3477	 3647
3488	88	3491	 3368	 3475	 3618
3504	101	3509	 3386	 3505	 3618
3519	116	3560	 3397	 3481	 3641
3513	110	3524	 3404	 3468	 3658
3474	130	3397	 3390	 3453	 3659
3453	122	3380	 3368	 3450	 3617
3483	98	3422	 3392	 3471	 3647
3466	104	3419	 3358	 3449	 3638
3544	88	3462	 3522	 3499	 3693
3542	136	3527	 3405	 3515	 3724
3562	122	3415	 3707	 3470	 3656
3514	104	3414	 3548	 3459	 3637
3501	106	3411	 3471	 3476	 3648
3514	108	3433	 3451	 3488	 3685
3488	98	3423	 3419	 3473	 3638
3500	109	3425	 3451	 3469	 3657
3518	115	3471	 3439	 3495	 3670
3556	155	3553	 3391	 3474	 3806
3496	119	3479	 3388	 3453	 3666
3658	248	3515	 3435	 4059	 3625
Total runtime = 0.439117s

# --- Read time in mikroseconds ---
# MPI_Comm_size: 4
# configfile: mein-adios-fork/examples/heatTransfer/heat_bp3_sync.xml
# inputOutput: /home/urz/kduwe/ht-output/heat-bp3-4nodes.bp
# analysisOutput: /home/urz/kduwe/ht-output/heat-bp3-analysis-output.bp
# N 	 M 	 nx 	 ny 	 steps 	 iterations
2 	 2 	 4096 	 4096 	 100 	 10

# Mean 	 Sdev 	 Rank 0
29393	417	28990	 29569	 29120	 29896
16618	565	16689	 16213	 16059	 17511
16385	714	16280	 15619	 16128	 17516
16311	527	16062	 15932	 16074	 17179
16410	632	16245	 15939	 16005	 17454
16329	664	16217	 15640	 16063	 17398
16263	619	15867	 15907	 15969	 17311
16529	659	15948	 17127	 15810	 17232
16114	718	15935	 15744	 15482	 17298
16174	685	15839	 15834	 15699	 17327
16221	749	15587	 15931	 15899	 17470
16295	618	15953	 15876	 15999	 17353
16527	615	16029	 16093	 16426	 17560
16685	599	15971	 16952	 16307	 17511
16396	524	16062	 16070	 16181	 17273
16104	318	15844	 16101	 15915	 16559
16162	399	15780	 16056	 16044	 16771
16183	368	15964	 15999	 15968	 16802
16171	436	16165	 15828	 15855	 16839
16421	553	15539	 16909	 16360	 16876
16166	428	16079	 15885	 15860	 16843
16100	519	15602	 15891	 15987	 16923
16211	317	16284	 15839	 16033	 16688
16093	421	15785	 15796	 15981	 16810
16125	346	15883	 15956	 16007	 16657
16062	449	15532	 16276	 15812	 16631
16165	357	15722	 16105	 16113	 16720
16080	567	15524	 15905	 15891	 17002
16121	380	15819	 15800	 16153	 16713
15966	423	15605	 15740	 15853	 16667
15996	494	15456	 15832	 15894	 16802
16236	438	15830	 16393	 15837	 16884
16097	440	15710	 15805	 16112	 16764
16077	444	16104	 15722	 15737	 16748
16085	442	15777	 15891	 15841	 16832
16036	414	15676	 15843	 15904	 16722
15906	474	15645	 15666	 15617	 16698
16056	534	15627	 16275	 15534	 16791
16772	1730	15779	 15780	 15769	 19762
15982	408	15551	 15934	 15794	 16649
16008	301	15651	 15990	 15937	 16455
16182	339	15980	 15922	 16062	 16764
15971	378	15575	 15855	 15882	 16573
16023	390	15493	 16404	 15834	 16362
16130	281	16024	 16029	 15887	 16581
15881	140	15993	 15906	 15701	 15925
15744	129	15523	 15809	 15793	 15851
15895	112	15923	 15787	 15802	 16068
15939	415	15638	 15885	 15616	 16618
15791	254	15401	 16064	 15738	 15961
15755	220	15563	 15800	 15988	 15672
16052	188	16193	 15984	 15920	 16114
15938	209	15696	 15982	 15912	 16164
16049	121	16026	 15970	 16014	 16187
15827	252	15483	 15804	 15824	 16197
15940	349	15837	 16016	 15522	 16388
16242	433	15710	 16192	 16220	 16849
15877	273	15567	 15851	 15890	 16203
16038	325	15771	 15861	 15953	 16568
16011	240	16136	 15725	 15983	 16203
15873	228	15599	 15876	 15788	 16229
15796	125	15669	 15800	 15921	 15795
15884	452	15568	 16640	 15502	 15826
15849	424	15398	 15650	 15883	 16468
15726	198	15548	 15607	 15828	 15923
15906	245	15761	 15663	 15937	 16264
15769	324	15524	 15525	 15807	 16223
15806	227	15607	 15836	 15723	 16061
16098	591	15568	 17074	 15690	 16060
15966	379	15797	 15666	 15849	 16555
15972	290	15680	 15899	 15855	 16454
15854	254	15597	 15669	 15901	 16249
15994	237	16060	 15884	 15781	 16254
15901	224	15784	 15996	 15613	 16211
16087	339	15818	 16617	 15766	 16147
15971	257	15876	 15880	 15750	 16379
15917	254	15800	 15854	 15672	 16342
16116	462	15734	 16014	 15867	 16852
15865	285	15565	 15827	 15736	 16332
15728	284	15723	 15374	 15683	 16133
15913	282	15598	 16249	 15830	 15978
15848	344	15523	 16005	 15591	 16276
15687	316	15591	 15881	 15260	 16018
15891	225	15628	 15846	 15884	 16207
15919	287	15763	 15914	 15662	 16339
15819	257	15959	 15836	 15478	 16006
15730	316	15310	 15936	 15660	 16017
15860	210	15627	 16190	 15741	 15882
15729	211	15445	 15853	 15672	 15947
15856	171	15873	 15878	 15676	 15999
15893	176	15728	 16036	 15823	 15987
15876	256	16257	 15803	 15695	 15751
15812	187	15653	 15822	 15822	 15954
15857	204	15620	 16129	 15795	 15885
15847	156	15639	 15978	 15852	 15920
15875	205	15791	 16195	 15743	 15772
16068	448	15524	 15882	 16730	 16137
15924	143	16037	 15880	 15760	 16020
15782	79	15663	 15778	 15802	 15885
16148	562	15606	 16276	 15736	 16977
16110	458	15914	 15804	 15870	 16855
Total runtime = 1.77045s

# --- Read time in mikroseconds ---
# MPI_Comm_size: 12
# configfile: mein-adios-fork/examples/heatTransfer/heat_bp3_sync.xml
# inputOutput: /home/urz/kduwe/ht-output/heat-bp3-4nodes.bp
# analysisOutput: /home/urz/kduwe/ht-output/heat-bp3-analysis-output.bp
# N 	 M 	 nx 	 ny 	 steps 	 iterations
4 	 3 	 1024 	 1024 	 100 	 10

# Mean 	 Sdev 	 Rank 0
3709	558	2932	 4001	 3835	 3950	 3821	 2697	 3106	 4234	 4249	 3138	 4319	 4232
1982	414	1789	 2507	 1650	 1553	 2446	 1696	 1688	 2419	 1647	 1471	 2502	 2426
1926	504	2688	 1874	 1104	 1597	 2367	 1672	 2699	 1837	 1094	 1932	 2133	 2126
1988	423	2348	 2357	 1269	 2116	 2165	 2204	 2338	 1549	 1528	 2287	 2397	 1303
1987	489	2736	 1933	 1136	 2075	 2085	 2138	 2357	 1519	 1574	 2490	 2506	 1303
1970	490	2666	 1876	 1097	 2132	 2155	 2208	 2358	 1577	 1529	 2431	 1198	 2414
1883	433	2203	 1461	 1526	 2124	 1998	 2122	 1925	 2651	 1064	 2370	 1567	 1593
1824	330	2190	 1463	 1533	 1737	 2376	 1744	 1562	 2222	 1514	 1625	 2311	 1611
1843	412	2497	 1780	 1060	 1532	 1442	 2186	 2107	 2106	 2084	 2282	 1492	 1556
1934	430	2557	 1758	 1061	 2236	 2182	 1087	 2163	 1959	 1898	 2162	 2043	 2109
1841	344	2165	 1437	 1511	 2274	 1494	 1512	 2150	 2041	 2005	 1629	 1514	 2370
1811	442	2172	 1454	 1524	 1833	 2592	 1059	 2252	 1545	 1564	 1566	 2468	 1703
1924	465	1810	 1038	 2574	 2090	 2118	 2147	 2251	 1552	 1531	 2297	 1265	 2426
1879	508	2470	 1768	 1014	 2200	 2037	 2038	 1466	 1502	 2157	 2784	 1120	 2003
1798	539	1755	 2453	 1028	 1774	 2487	 1030	 2208	 1493	 1433	 2373	 2353	 1191
1709	405	1944	 1550	 1278	 1424	 1493	 2110	 2438	 1781	 1012	 2306	 1559	 1616
1827	412	1691	 2399	 943	 1504	 2178	 1509	 2033	 2108	 2072	 1565	 1575	 2348
1975	473	1774	 2415	 1006	 2041	 2085	 2100	 2075	 2169	 2166	 1971	 2778	 1130
1971	353	2181	 1479	 1007	 2171	 2202	 2101	 1826	 2051	 2139	 2144	 2156	 2196
1826	414	2133	 1431	 962	 1703	 2405	 1308	 1563	 1954	 1988	 2139	 2161	 2167
1811	362	2063	 1391	 943	 2238	 1648	 1632	 1649	 1994	 1934	 2071	 2049	 2131
1736	429	2068	 1387	 935	 1055	 1751	 2414	 1485	 1805	 1742	 1936	 2086	 2169
1672	400	2058	 1393	 927	 2140	 1497	 1491	 1147	 2025	 1410	 1818	 2053	 2113
1758	495	2093	 1434	 981	 2104	 2119	 2126	 909	 2412	 1790	 1269	 1575	 2292
1730	396	2151	 1457	 987	 2049	 2056	 1815	 1329	 1614	 1585	 2088	 2316	 1323
1674	466	2162	 1445	 980	 1905	 1925	 1582	 884	 1729	 2331	 1255	 1559	 2338
2650	1313	3981	 1404	 947	 3002	 1357	 1071	 3201	 4015	 4635	 3125	 3909	 1161
1654	421	2074	 1395	 944	 2050	 1458	 1069	 1431	 1993	 1466	 2424	 1746	 1806
1803	435	2077	 1377	 932	 1118	 2444	 1763	 1890	 1779	 1876	 2017	 2168	 2202
1693	334	2032	 1368	 931	 1428	 1562	 1995	 1681	 1631	 1671	 1827	 2075	 2118
1697	352	1713	 2172	 988	 1382	 2125	 1332	 1592	 1566	 1626	 1751	 2048	 2080
1741	412	2134	 1437	 994	 2266	 2280	 1172	 1592	 1541	 1612	 1711	 2063	 2100
1666	378	2097	 1397	 954	 2213	 1534	 1283	 1535	 1486	 1534	 1756	 2080	 2131
1683	469	2067	 1387	 937	 2001	 1164	 2550	 1746	 1216	 1240	 1738	 2044	 2107
1578	368	2043	 1374	 930	 2115	 1476	 1370	 1491	 1488	 1498	 1315	 2289	 1552
1676	519	2030	 1363	 924	 2204	 2206	 1163	 1484	 1494	 1488	 1079	 2705	 1978
1643	514	1691	 780	 981	 2065	 2104	 1896	 1460	 1503	 1492	 1912	 1143	 2698
1631	407	1750	 776	 992	 2011	 2035	 1723	 1635	 1484	 1615	 2330	 1593	 1632
1642	528	1754	 770	 1001	 1995	 2025	 1645	 1458	 1618	 1520	 1095	 1990	 2834
1543	417	1720	 779	 963	 2159	 1566	 1218	 1550	 1520	 1485	 1600	 2345	 1611
1619	499	1678	 772	 948	 1033	 2419	 1725	 1485	 1522	 1475	 2098	 2113	 2164
1630	413	2054	 1373	 933	 1099	 2157	 2030	 1477	 1513	 1468	 1543	 1576	 2343
1623	447	1645	 776	 936	 2067	 2117	 2066	 1467	 1513	 1471	 1524	 1562	 2332
1647	454	2084	 1423	 978	 1788	 2540	 1052	 1461	 1515	 1485	 1510	 1567	 2363
1718	386	2122	 1434	 982	 2194	 1531	 1503	 1458	 1513	 1475	 2122	 2123	 2160
2566	1250	4196	 3457	 2945	 1059	 1850	 5059	 1149	 1198	 3074	 1719	 1744	 3349
1888	411	2523	 1636	 1085	 2169	 2180	 2054	 1480	 1527	 1480	 2080	 2219	 2224
1636	388	2146	 1478	 928	 1542	 2150	 1251	 1240	 1297	 1782	 1829	 2018	 1974
1618	456	2062	 1372	 913	 2071	 1441	 1174	 1474	 1517	 1474	 2325	 2385	 1209
1658	490	2027	 1358	 920	 1299	 2150	 1994	 1460	 1514	 1460	 1075	 1934	 2709
1653	467	2136	 1439	 988	 2525	 1837	 958	 1452	 1511	 1476	 1552	 2369	 1594
1698	411	2134	 1428	 991	 1525	 2184	 1210	 1471	 1525	 1467	 2104	 2122	 2219
1685	391	2114	 1402	 938	 1801	 1724	 2308	 1464	 1506	 1456	 2342	 1573	 1600
1681	492	2036	 1359	 925	 2463	 1784	 933	 1242	 1299	 1776	 2104	 2118	 2135
1618	521	1648	 767	 933	 2445	 1763	 958	 1467	 1523	 1469	 2138	 2197	 2114
1684	476	1643	 766	 927	 2093	 2108	 2057	 1216	 1351	 1839	 2096	 2138	 1977
1625	387	1706	 763	 988	 1962	 2013	 1902	 1460	 1543	 1485	 1901	 2022	 1755
1649	337	2119	 1412	 978	 1503	 2170	 1388	 1566	 1519	 1461	 1950	 2007	 1715
1622	366	2138	 1436	 976	 1499	 2180	 1363	 1801	 1303	 1225	 1950	 1944	 1649
1674	393	2072	 1387	 939	 1671	 1653	 2223	 2187	 1685	 1017	 1814	 1822	 1629
1601	400	2047	 1371	 929	 1776	 2416	 974	 1481	 1530	 1478	 1785	 1792	 1641
1583	305	2033	 1359	 920	 1486	 2092	 1439	 1469	 1517	 1464	 1773	 1784	 1668
1547	414	2027	 1371	 914	 1760	 2419	 986	 1775	 1293	 1219	 1628	 1661	 1521
1570	300	2103	 1408	 971	 1495	 2178	 1520	 1461	 1528	 1482	 1591	 1621	 1484
1615	440	1769	 2216	 997	 1049	 1809	 2562	 1432	 1726	 1119	 1583	 1612	 1506
1634	529	2235	 1469	 948	 1802	 2778	 1006	 2182	 995	 1507	 1577	 1597	 1522
1559	436	2152	 1384	 934	 1007	 1716	 2455	 988	 1717	 1667	 1558	 1585	 1550
1581	454	2051	 1382	 941	 1918	 2581	 1130	 910	 1696	 1658	 1570	 1584	 1559
1501	377	2019	 1354	 914	 1358	 2190	 1508	 777	 1617	 1572	 1557	 1583	 1571
1567	470	2079	 1419	 973	 1025	 1801	 2577	 793	 1663	 1629	 1585	 1692	 1577
1592	478	2128	 1427	 981	 2218	 2191	 1155	 772	 1495	 1987	 2007	 1389	 1357
1642	458	2118	 1422	 974	 2093	 2050	 2112	 783	 1501	 1996	 2000	 1338	 1319
1559	472	2067	 1384	 939	 1794	 2485	 1015	 775	 1485	 1969	 1594	 1604	 1599
1666	596	2043	 1357	 919	 1842	 1881	 1867	 776	 1470	 3159	 1343	 1369	 1970
1558	497	2033	 1370	 926	 2427	 941	 1716	 2203	 869	 1666	 1296	 1342	 1908
1565	537	2028	 1361	 923	 2201	 925	 1713	 1349	 837	 2262	 1750	 1091	 2348
1518	351	2089	 1418	 976	 1627	 1373	 1403	 1469	 945	 2199	 1540	 1596	 1581
1492	353	2140	 1425	 989	 1647	 1376	 1417	 1346	 829	 2024	 1559	 1590	 1567
1294	399	2118	 1413	 950	 803	 1412	 1374	 809	 816	 1316	 1888	 1327	 1313
1552	598	2063	 1378	 937	 1610	 1373	 1399	 1313	 794	 1820	 1679	 3171	 1090
1451	478	2021	 1354	 917	 1382	 923	 2049	 1817	 795	 1286	 2250	 1630	 996
1448	419	2031	 1351	 915	 1602	 1347	 1381	 1834	 790	 1289	 1577	 2239	 1024
1401	355	2109	 1431	 968	 1609	 1312	 1378	 1317	 796	 1814	 1064	 1710	 1310
1574	620	2170	 1441	 999	 2219	 978	 1764	 1835	 791	 1299	 898	 1555	 2944
1381	469	2162	 1421	 989	 798	 1423	 1422	 1315	 788	 1816	 1431	 819	 2193
1339	452	2116	 1402	 959	 802	 1276	 1257	 1322	 789	 1827	 1421	 815	 2090
1348	483	2079	 1402	 937	 802	 1179	 1045	 1834	 792	 1298	 1584	 946	 2288
1419	483	2038	 1373	 936	 834	 2146	 1485	 1827	 788	 1291	 2016	 1476	 822
1386	514	2029	 1364	 925	 935	 1699	 2208	 1316	 796	 780	 1566	 2131	 893
1323	498	2100	 1426	 982	 780	 2134	 1393	 1331	 794	 776	 1970	 1386	 815
1420	483	2144	 1445	 997	 774	 1555	 2094	 1820	 784	 1288	 1391	 1933	 817
1424	494	2118	 1406	 963	 775	 2155	 1450	 1905	 803	 1363	 1954	 1384	 818
1409	494	2063	 1378	 941	 768	 2049	 1366	 2036	 787	 1381	 1959	 1380	 806
1303	471	2051	 1367	 932	 776	 1500	 1994	 1344	 798	 779	 1931	 1355	 809
1296	473	2039	 1375	 928	 772	 2045	 1344	 815	 795	 1315	 1946	 1372	 812
1304	466	2037	 1372	 937	 772	 1493	 1975	 806	 793	 1320	 1399	 1930	 823
1412	478	2131	 1436	 990	 771	 1542	 2019	 1836	 788	 1289	 1955	 1378	 814
1308	472	1752	 765	 998	 778	 2087	 1325	 1319	 783	 1815	 1924	 1360	 801
1305	467	1714	 768	 955	 770	 2053	 1340	 1326	 790	 1817	 1943	 1378	 812
1214	454	1686	 779	 955	 770	 2040	 1328	 1326	 791	 780	 1941	 1368	 811
1333	497	2164	 1411	 931	 823	 1542	 2032	 1357	 794	 775	 1986	 1372	 815
Total runtime = 0.279158s

# --- Read time in mikroseconds ---
# MPI_Comm_size: 12
# configfile: mein-adios-fork/examples/heatTransfer/heat_bp3_sync.xml
# inputOutput: /home/urz/kduwe/ht-output/heat-bp3-4nodes.bp
# analysisOutput: /home/urz/kduwe/ht-output/heat-bp3-analysis-output.bp
# N 	 M 	 nx 	 ny 	 steps 	 iterations
4 	 3 	 2048 	 2048 	 100 	 10

# Mean 	 Sdev 	 Rank 0
12428	2398	14694	 9581	 14086	 13065	 7390	 12440	 15558	 10109	 14334	 11907	 11079	 14902
8209	1581	9631	 9650	 9455	 6224	 7316	 6170	 7725	 10586	 7210	 7251	 10538	 6760
7977	1700	9736	 9920	 4919	 6238	 7202	 6178	 10021	 6667	 7158	 9340	 8848	 9504
7967	1724	9688	 7054	 7072	 6525	 3756	 6550	 9286	 9427	 9452	 9016	 8596	 9193
7315	1715	9463	 6743	 6603	 6722	 3697	 6737	 10249	 7043	 7330	 9862	 6562	 6774
6673	1874	9536	 6879	 6726	 8083	 3695	 4875	 7553	 4531	 4659	 9875	 6814	 6859
7175	1752	9433	 6853	 6908	 6329	 3593	 6525	 5238	 7837	 5942	 8830	 9218	 9398
6972	1597	9480	 6790	 6721	 6318	 3552	 6422	 5542	 7174	 5808	 8232	 8728	 8897
6998	1769	9354	 6987	 6884	 7829	 3492	 4724	 5477	 7103	 5728	 8685	 8758	 8964
7118	1674	9359	 6793	 6687	 8541	 3397	 8599	 5814	 6971	 5806	 9707	 6838	 6905
7130	1670	9440	 6675	 6778	 8491	 3438	 8452	 5779	 6930	 5798	 9734	 6998	 7057
7220	1692	9567	 7018	 7009	 8624	 3407	 8633	 5889	 6887	 5909	 9759	 6953	 6992
6869	1917	9146	 6862	 6885	 8667	 3409	 8616	 5748	 3668	 5882	 9711	 6888	 6955
7073	1997	7634	 4422	 10466	 8691	 3381	 8646	 5671	 6918	 5749	 9589	 6834	 6883
7220	1752	9761	 7124	 6644	 8729	 3408	 8697	 5691	 7200	 5723	 9734	 6968	 6965
6646	1927	9264	 6879	 6717	 7594	 3486	 4575	 5684	 6988	 5715	 7592	 4649	 10609
6609	1819	9409	 6937	 6812	 8768	 3427	 8866	 5877	 3644	 5927	 5825	 6126	 7694
6256	1481	7863	 4817	 5119	 6384	 3425	 9262	 5739	 7084	 5750	 5914	 6101	 7623
6556	1794	6848	 4302	 9357	 10003	 3447	 6975	 5793	 7315	 5782	 5775	 5696	 7386
5917	1661	7044	 4280	 9047	 6635	 3581	 6860	 5843	 7033	 5809	 7328	 3824	 3727
5719	1999	5815	 6096	 3634	 9513	 3402	 6225	 7325	 3543	 4438	 8923	 3686	 6030
5695	2068	7135	 4366	 3554	 9464	 3422	 6771	 7007	 3558	 4388	 8804	 3623	 6259
5969	2181	9082	 6439	 3438	 9308	 3416	 6685	 7026	 3558	 4323	 8716	 3644	 5996
5675	1931	6884	 4284	 3560	 5867	 3543	 6234	 9347	 3497	 6697	 8555	 3619	 6022
6033	2231	7023	 4349	 3541	 9566	 3411	 6915	 9136	 3474	 6443	 8753	 3631	 6161
5958	2184	6783	 4186	 3519	 9220	 3408	 6479	 9147	 3482	 6544	 6377	 3620	 8738
8351	5424	17058	 3947	 6039	 16377	 3434	 6292	 11723	 3648	 4409	 17485	 3618	 6193
6417	2724	6946	 4276	 3508	 9091	 3391	 6554	 9643	 4053	 7010	 12365	 3645	 6524
6246	2339	9121	 6450	 3405	 5861	 3535	 6053	 6542	 3517	 9700	 10066	 3617	 7091
6504	2459	9005	 6344	 3408	 6245	 3400	 9297	 9943	 3525	 6696	 9642	 3616	 6935
6604	2547	9029	 6256	 3420	 9598	 3452	 6590	 9946	 3521	 6364	 10209	 3657	 7210
6066	2426	6814	 9780	 3441	 9375	 3435	 6491	 6167	 3557	 3704	 9694	 3648	 6692
6444	2422	9897	 6701	 3416	 9268	 3432	 6481	 8256	 5975	 3489	 9913	 3650	 6850
6304	2298	9066	 6377	 3394	 9238	 3416	 6498	 8164	 5915	 3480	 9675	 3635	 6791
5927	2344	9130	 6441	 3406	 9161	 3438	 6482	 5786	 3539	 3523	 9746	 3654	 6823
5910	2336	9076	 6415	 3432	 9110	 3415	 6481	 5803	 3503	 3517	 9758	 3642	 6772
6229	2248	8948	 6383	 3413	 8988	 3414	 6411	 7874	 3434	 5757	 9682	 3653	 6802
6373	2262	9107	 6424	 3418	 9084	 3426	 6323	 8242	 3956	 6110	 9840	 3658	 6898
