
# --- Write time in mikroseconds ---
# configfile: mein-adios-fork/examples/heatTransfer/heat_bp4_sync.xml
# outputfile: /home/urz/kduwe/ht-output/heat-bp4-4nodes.bp
# MPI_Comm_size: 4
# N 	 M 	 nx 	 ny 	 steps 	 iterations
# N 	 M 	 nx 	 ny 	 steps 	 iterations
2 	 2 	 2048 	 2048 	 100 	 10

# Mean 	 Sdev 	 Rank 0
43626	 386	 44049	 43244	 43680	 43534
34967	 227	 35138	 35046	 34869	 34817
34496	 312	 34866	 34365	 34409	 34347
34362	 333	 34749	 34001	 34235	 34465
33905	 331	 34253	 33986	 33486	 33897
34630	 334	 35126	 34746	 34334	 34314
34364	 220	 34571	 34509	 34208	 34169
33746	 394	 34323	 33630	 33382	 33651
34280	 320	 34761	 34246	 33984	 34130
33420	 246	 33838	 33364	 33240	 33238
33453	 555	 34223	 33485	 33298	 32809
33759	 297	 33741	 33551	 34076	 33671
33583	 367	 34055	 33532	 33485	 33263
33962	 866	 35230	 33590	 34169	 32859
33800	 453	 34205	 33116	 34033	 33848
33245	 507	 34000	 33268	 32968	 32746
33699	 345	 33821	 33967	 33267	 33744
33474	 222	 33338	 33824	 33497	 33237
34523	 420	 35117	 34415	 34489	 34073
33471	 561	 34356	 33415	 33237	 32877
32601	 319	 33008	 32168	 32447	 32781
33687	 374	 34177	 33541	 33658	 33375
32605	 354	 33122	 32201	 32517	 32581
32958	 223	 32934	 32989	 32950	 32962
33537	 566	 34365	 33435	 32925	 33426
33920	 995	 34947	 32326	 34176	 34234
33352	 520	 33998	 32602	 33281	 33528
34131	 335	 34598	 33648	 34139	 34139
34994	 2004	 37037	 31939	 36496	 34505
35056	 1679	 36829	 32540	 36262	 34595
42068	 5738	 48599	 38546	 46567	 34561
41411	 6945	 49370	 47255	 34487	 34535
1047523	 1013885	 2062702	 2060115	 33185	 34090
33821	 414	 34412	 33385	 33739	 33750
33935	 493	 34695	 33441	 33642	 33963
34244	 410	 34825	 33963	 34154	 34037
34024	 360	 34440	 33541	 34207	 33909
33899	 617	 34755	 33075	 34032	 33735
33841	 566	 34717	 33355	 33645	 33650
35387	 740	 36425	 34333	 35429	 35361
34440	 531	 35336	 33975	 34315	 34134
34016	 616	 34749	 33145	 34020	 34153
49562	 673	 50303	 48648	 50104	 49193
34877	 491	 35691	 34519	 34610	 34689
34118	 540	 35033	 33642	 33964	 33833
33716	 697	 34730	 32761	 33718	 33655
34387	 361	 34783	 34006	 34465	 34297
33952	 632	 34610	 32965	 34128	 34107
33977	 1021	 35006	 32364	 34533	 34008
33676	 373	 34223	 33393	 33610	 33480
33389	 671	 34408	 33033	 33389	 32729
33917	 577	 34652	 33051	 34119	 33846
33139	 652	 34017	 32284	 32947	 33310
33017	 354	 33535	 32660	 33056	 32818
33667	 520	 34365	 33324	 33946	 33033
33846	 532	 34720	 33424	 33511	 33730
33549	 186	 33711	 33392	 33443	 33651
32827	 476	 33525	 32749	 32401	 32636
34215	 998	 35451	 32713	 34639	 34057
33366	 573	 34162	 32630	 33280	 33394
33166	 1135	 34759	 33660	 32167	 32081
33030	 331	 33526	 32971	 33028	 32595
32667	 372	 33177	 32593	 32465	 32436
32836	 401	 33386	 32519	 32927	 32514
32440	 127	 32660	 32342	 32384	 32374
37749	 2128	 39208	 34085	 39021	 38683
38878	 3576	 42098	 33035	 41459	 38920
1317593	 742011	 1747001	 32396	 1746368	 1744610
647391	 612323	 1260253	 35575	 1259176	 34562
34933	 1518	 36859	 35937	 33549	 33390
34677	 1213	 36224	 35444	 33637	 33406
34665	 1018	 35637	 35678	 33636	 33712
34564	 1153	 35816	 35584	 33612	 33245
34906	 518	 35724	 34973	 34533	 34394
35047	 1713	 37209	 36200	 33549	 33233
35269	 1395	 36905	 36341	 34137	 33696
34086	 893	 35124	 34809	 33346	 33065
35392	 642	 36058	 34585	 35912	 35015
38936	 1863	 40771	 35878	 39852	 39246
36448	 611	 37189	 36843	 35927	 35835
36508	 453	 37196	 36041	 36630	 36165
35910	 232	 35892	 35702	 36061	 35987
36197	 319	 36658	 35856	 36117	 36158
36584	 463	 37266	 36600	 36296	 36176
36308	 325	 36430	 36322	 36544	 35939
36324	 1503	 37956	 33931	 37085	 36325
35468	 728	 35813	 34251	 36170	 35638
36117	 1446	 37468	 33690	 36850	 36460
35884	 816	 36525	 34548	 36435	 36030
35109	 851	 35954	 33742	 35670	 35070
36181	 1087	 37283	 34537	 36925	 35982
35466	 1315	 36702	 33395	 36497	 35270
35572	 972	 36330	 33906	 36120	 35932
35372	 1964	 37340	 32142	 36256	 35753
34786	 2067	 36797	 31376	 35876	 35097
35762	 1290	 36925	 33605	 36364	 36156
35150	 1291	 35978	 32944	 35957	 35723
34297	 827	 34823	 32936	 34556	 34876
33883	 997	 34672	 32187	 34344	 34330
34342	 1192	 35375	 32323	 35007	 34663
Total runtime = 13.6311s
# File Size:
total 24G
drwxr-xr-x. 2 kduwe iks    7 Aug 18 02:24 .
drwxr-xr-x. 3 kduwe iks    1 Aug 18 02:24 ..
-rw-r--r--. 1 kduwe iks 6.4G Aug 18 02:24 data.0
-rw-r--r--. 1 kduwe iks 6.4G Aug 18 02:24 data.1
-rw-r--r--. 1 kduwe iks 4.4G Aug 18 02:24 data.2
-rw-r--r--. 1 kduwe iks 6.4G Aug 18 02:24 data.3
-rw-r--r--. 1 kduwe iks 104K Aug 18 02:24 md.0
-rw-r--r--. 1 kduwe iks 6.4K Aug 18 02:24 md.idx
-rw-r--r--. 1 kduwe iks 1.4K Aug 18 02:24 profiling.json

# --- Write time in mikroseconds ---
# configfile: mein-adios-fork/examples/heatTransfer/heat_bp4_sync.xml
# outputfile: /home/urz/kduwe/ht-output/heat-bp4-4nodes.bp
# MPI_Comm_size: 12
# N 	 M 	 nx 	 ny 	 steps 	 iterations
4 	 3 	 1024 	 1024 	 100 	 10

# Mean 	 Sdev 	 Rank 0
20818	 2818	 23534	 17171	 22450	 22274	 22737	 15813	 23005	 20996	 22915	 23084	 20144	 15696
21345	 4923	 24583	 15139	 19944	 24291	 24676	 13642	 24318	 24847	 24729	 24417	 24604	 10959
17546	 2918	 19904	 15381	 19751	 19731	 19721	 13836	 19317	 19198	 18844	 18903	 15494	 10480
17759	 3270	 20037	 15392	 19540	 19667	 20385	 11193	 19985	 19145	 19080	 19127	 18797	 10769
17738	 3028	 20755	 15062	 19298	 18622	 20738	 13233	 20425	 18496	 18550	 18843	 18257	 10580
16990	 3287	 19431	 15920	 19064	 19502	 19624	 10426	 18759	 16051	 19550	 19569	 15501	 10493
17260	 3186	 19365	 14936	 18993	 19136	 19427	 10502	 19399	 18314	 19098	 18961	 18215	 10781
17221	 3266	 19886	 15311	 19272	 19338	 19933	 10601	 19883	 18732	 18664	 18838	 15252	 10945
19039	 3091	 21360	 18115	 21392	 21434	 21275	 12907	 21207	 17486	 21260	 21221	 17782	 13032
18817	 2897	 20998	 17568	 20609	 21003	 21081	 12669	 20633	 17256	 21188	 21151	 17922	 13726
17161	 2275	 19122	 13962	 18796	 18741	 18952	 13206	 18750	 17338	 18586	 18499	 16986	 13005
17146	 2275	 18995	 14374	 18792	 18788	 18859	 12841	 18715	 17459	 18475	 18394	 17180	 12884
17060	 2610	 19244	 13803	 19000	 18768	 18749	 12145	 18851	 16766	 19105	 19051	 16746	 12503
17221	 2375	 19218	 14134	 18501	 19019	 19099	 12653	 18552	 17063	 19100	 19075	 17020	 13223
16923	 2491	 18957	 13856	 18434	 18485	 18699	 12301	 18564	 16650	 19055	 18957	 16686	 12433
16972	 2523	 19107	 13857	 18833	 18888	 18505	 12321	 18404	 16635	 19016	 18986	 16664	 12452
16813	 2384	 18809	 13825	 18560	 18498	 18121	 12368	 18026	 16781	 18814	 18716	 16754	 12488
16601	 2205	 18698	 14317	 18523	 18558	 17273	 12787	 17223	 14488	 18562	 18508	 17318	 12962
16673	 2271	 18761	 13979	 18549	 18550	 17176	 12384	 17109	 16948	 18640	 18577	 16822	 12585
16899	 2426	 19152	 13933	 18095	 18117	 18413	 12340	 18313	 16883	 19082	 19016	 16932	 12523
16749	 2405	 18885	 13760	 18408	 18522	 18258	 12252	 17880	 16453	 18615	 18790	 16699	 12474
16588	 2222	 18520	 13924	 18052	 18068	 17677	 12352	 17477	 16743	 18552	 18478	 16715	 12498
16526	 2280	 18717	 13740	 17823	 17729	 17611	 12289	 17627	 16601	 18638	 18587	 16605	 12352
16435	 2446	 18947	 13551	 17329	 17589	 18092	 12039	 17961	 16286	 18848	 18570	 16053	 11958
16532	 2178	 18582	 13803	 17487	 17550	 17917	 12638	 17784	 16592	 18529	 18519	 16539	 12446
16531	 2246	 18678	 13803	 17999	 17940	 17384	 12271	 17314	 16608	 18599	 18606	 16663	 12511
16642	 2203	 18970	 14024	 17465	 17518	 17475	 12463	 17399	 16983	 18878	 18868	 16961	 12704
16635	 2157	 18968	 14070	 17328	 17313	 17905	 12588	 17545	 16710	 18587	 18861	 16980	 12774
16409	 2394	 19079	 13595	 17297	 17288	 17379	 12099	 17242	 16328	 19077	 19012	 16326	 12197
16739	 2052	 18835	 14850	 17543	 17615	 17657	 13083	 17877	 14451	 18782	 18720	 17986	 13472
16516	 2651	 18864	 14208	 17516	 17590	 17604	 9952	 17525	 17173	 18942	 18866	 17127	 12834
16529	 2237	 18963	 13893	 17278	 17317	 17374	 12334	 17316	 16882	 18869	 18777	 16847	 12502
16884	 2395	 19050	 13920	 17836	 17823	 18666	 12399	 18576	 16970	 18932	 18955	 16933	 12554
16660	 2423	 19205	 13754	 17990	 18036	 17638	 12277	 17518	 16605	 19133	 18972	 16520	 12283
16511	 2095	 18305	 13886	 18109	 18241	 17827	 12523	 17465	 16607	 17720	 17933	 16859	 12658
16124	 2085	 17693	 13602	 17416	 17391	 17689	 12094	 17468	 16452	 17607	 17506	 16356	 12215
16197	 2142	 17860	 13599	 17640	 17430	 17551	 11918	 17686	 16564	 17603	 17632	 16572	 12316
16381	 2042	 18117	 13911	 17344	 17530	 18055	 12402	 17999	 16900	 17604	 17372	 16774	 12564
16116	 2053	 17661	 13603	 17515	 17546	 17408	 12174	 17342	 16433	 17635	 17393	 16429	 12259
16218	 2043	 17850	 13747	 17727	 17824	 17499	 12258	 17425	 16596	 17387	 17340	 16569	 12401
15802	 2747	 17711	 14391	 17696	 17613	 17528	 10247	 17429	 14477	 17573	 17548	 17231	 10181
15591	 2819	 17791	 14738	 17236	 17605	 17780	 9974	 17600	 14833	 17650	 17607	 14351	 9937
15868	 2363	 17599	 14465	 17257	 17309	 17506	 12766	 17456	 17291	 17256	 17220	 14353	 9939
16153	 2026	 17750	 13710	 17507	 17464	 17219	 12075	 17283	 16508	 17715	 17632	 16458	 12518
16225	 2150	 18293	 13833	 17209	 17302	 17378	 12248	 17265	 16539	 18337	 17972	 16280	 12047
16636	 2321	 18629	 13864	 17310	 17342	 18617	 12325	 18571	 16739	 18631	 18538	 16678	 12394
16388	 2107	 18089	 13876	 17708	 17713	 18090	 12373	 18011	 16666	 17616	 17494	 16640	 12381
16298	 2028	 17848	 13906	 17409	 17436	 17563	 12370	 17468	 16717	 17928	 17785	 16710	 12443
16629	 2160	 18681	 14109	 18475	 18535	 17999	 12577	 17829	 16776	 17689	 17558	 16751	 12576
16137	 2028	 17732	 13653	 17199	 17336	 17512	 12368	 17451	 16464	 17670	 17590	 16449	 12230
17113	 2981	 21323	 13765	 21059	 20708	 17653	 12205	 17616	 16642	 17985	 17551	 16529	 12324
16382	 2224	 18208	 13849	 18042	 17966	 18131	 12293	 17999	 16575	 17789	 17407	 16269	 12063
16189	 2052	 18026	 13762	 17893	 17892	 17324	 12207	 17153	 16559	 17316	 17257	 16528	 12351
16287	 2066	 18154	 13756	 17986	 17921	 17287	 12316	 17213	 16820	 17594	 17302	 16666	 12433
16131	 2556	 18379	 14964	 18216	 18079	 17666	 13105	 17888	 14452	 18051	 17965	 14797	 10018
15481	 2724	 17576	 14555	 17428	 17486	 17572	 10256	 17379	 14085	 17471	 17513	 14383	 10077
15917	 2033	 17699	 13926	 17512	 17496	 16902	 12373	 16768	 13910	 17721	 17562	 16729	 12414
15915	 1965	 17669	 13958	 17675	 17607	 17007	 12632	 16690	 13742	 17354	 17316	 16761	 12580
16369	 2110	 18509	 13970	 16912	 16925	 18430	 12420	 18294	 16776	 17659	 17465	 16656	 12419
16120	 1967	 17638	 13888	 16976	 16905	 17560	 12203	 17399	 16591	 17652	 17570	 16653	 12406
16077	 1985	 17831	 13799	 16871	 16982	 17113	 12208	 16978	 16537	 17901	 17800	 16567	 12337
16378	 2190	 18633	 13853	 17416	 17446	 16994	 12273	 16925	 16687	 18661	 18604	 16645	 12407
16447	 2041	 18182	 14077	 17945	 17941	 17293	 12465	 17135	 16801	 17991	 18057	 16843	 12636
16114	 1993	 17769	 13860	 17431	 17470	 16917	 12264	 16730	 16553	 17840	 17699	 16514	 12330
16044	 1951	 17789	 13815	 16894	 16931	 17034	 12272	 16881	 16503	 17845	 17723	 16488	 12361
15959	 2143	 18184	 13886	 17265	 17049	 16664	 12096	 16801	 14007	 18235	 18051	 16852	 12424
16240	 1872	 17766	 14531	 17262	 17355	 17500	 12965	 17367	 14152	 17822	 17689	 17440	 13041
16197	 3234	 18889	 15354	 16961	 18779	 18892	 9819	 18796	 13983	 18945	 18873	 14671	 10408
16074	 3213	 18724	 15131	 16989	 18578	 18716	 9933	 18688	 13915	 18795	 18723	 14640	 10057
16112	 3293	 18597	 15008	 16627	 18996	 19170	 9779	 18696	 14289	 18915	 18794	 14424	 10051
16152	 3248	 18911	 15170	 16722	 18738	 18919	 10243	 18836	 13934	 18980	 18891	 14488	 9998
16212	 3310	 18985	 15358	 16700	 18777	 18997	 9789	 18822	 14738	 19035	 18981	 14418	 9951
16547	 3488	 19505	 15893	 16912	 19210	 19412	 9895	 19368	 14509	 19849	 19395	 14549	 10069
16105	 3327	 18873	 15231	 16933	 18679	 18887	 9819	 18766	 14049	 18929	 18938	 14314	 9849
16155	 3404	 18936	 15278	 16781	 18743	 18916	 9783	 18837	 14089	 19487	 19005	 14228	 9788
16322	 3227	 18913	 15319	 17596	 18803	 18909	 9810	 18828	 14167	 18967	 18902	 15194	 10463
16490	 3249	 18928	 15340	 18285	 18949	 19194	 10437	 18996	 14372	 19139	 19185	 14740	 10315
16163	 3247	 18854	 15245	 17157	 18702	 18793	 9874	 18734	 13994	 18883	 18821	 14807	 10098
16258	 3338	 19042	 15416	 17164	 18895	 18962	 9815	 18959	 13990	 19067	 19016	 14691	 10086
16655	 3525	 19647	 16071	 17479	 19471	 19486	 9988	 19561	 14618	 19704	 19375	 14493	 9973
16245	 3289	 18979	 15332	 17275	 18807	 18909	 9880	 18855	 14014	 18988	 18959	 14819	 10128
20095	 3182	 22717	 19192	 21260	 22499	 22663	 14111	 22593	 17949	 22768	 22660	 18803	 13926
16243	 3158	 18890	 15193	 17474	 18681	 18795	 10242	 18650	 14013	 18896	 18883	 14864	 10336
16112	 3291	 18960	 15300	 16684	 18825	 18966	 9735	 18572	 14270	 18701	 18916	 14458	 9963
16126	 3325	 18931	 15321	 16722	 18832	 18811	 9661	 18766	 13933	 18971	 18888	 14710	 9970
16242	 3308	 19042	 15415	 16774	 18923	 19010	 9718	 18991	 13940	 19075	 19031	 14525	 10465
16391	 3502	 19405	 15781	 16563	 19240	 19344	 9646	 19268	 14311	 19369	 19327	 14495	 9948
16073	 3323	 18895	 15288	 16574	 18725	 18870	 9611	 18726	 13972	 18901	 18857	 14493	 9969
16002	 3302	 18831	 15217	 16535	 18717	 18657	 9597	 18606	 13809	 18871	 18773	 14462	 9950
16334	 3366	 19113	 15622	 17871	 18850	 18826	 9887	 18970	 14057	 19204	 19088	 14493	 10037
21899	 6401	 27069	 19318	 25604	 26973	 27006	 9770	 26880	 17925	 27131	 26991	 17858	 10267
15965	 3154	 18500	 14975	 17384	 18461	 18464	 9751	 18306	 13862	 18564	 18448	 14785	 10081
16421	 2824	 18803	 15091	 16773	 18880	 18826	 9755	 18605	 14064	 18878	 18757	 14980	 13651
15931	 3205	 18687	 15067	 16680	 18768	 18742	 9605	 18125	 14010	 18369	 18553	 14554	 10022
16013	 3184	 18707	 15105	 16509	 18717	 18827	 10015	 18517	 13870	 18661	 18583	 14592	 10061
16073	 3182	 18696	 15161	 17115	 18566	 18594	 9719	 18535	 14006	 18758	 18766	 14607	 10360
15994	 3204	 18563	 15109	 16209	 18700	 18671	 9794	 18576	 14159	 18799	 18737	 14554	 10064
15939	 3270	 18665	 15144	 16422	 18575	 18598	 9587	 18601	 13786	 18824	 18658	 14470	 9944
18246	 3233	 20949	 17449	 18805	 20850	 20872	 12024	 20895	 16121	 21070	 20931	 16715	 12273
18350	 2883	 20932	 17425	 18574	 20578	 20679	 11544	 20863	 15894	 20973	 20603	 16577	 15566
Total runtime = 3.38856s
# File Size:
total 19G
drwxr-xr-x. 2 kduwe iks    7 Aug 18 02:25 .
drwxr-xr-x. 3 kduwe iks    1 Aug 18 02:24 ..
-rw-r--r--. 1 kduwe iks 4.8G Aug 18 02:25 data.0
-rw-r--r--. 1 kduwe iks 4.8G Aug 18 02:25 data.1
-rw-r--r--. 1 kduwe iks 4.8G Aug 18 02:25 data.2
-rw-r--r--. 1 kduwe iks 4.8G Aug 18 02:25 data.3
-rw-r--r--. 1 kduwe iks 292K Aug 18 02:25 md.0
-rw-r--r--. 1 kduwe iks 6.4K Aug 18 02:25 md.idx
-rw-r--r--. 1 kduwe iks 3.2K Aug 18 02:25 profiling.json

# --- Write time in mikroseconds ---
# configfile: mein-adios-fork/examples/heatTransfer/heat_bp4_sync.xml
# outputfile: /home/urz/kduwe/ht-output/heat-bp4-4nodes.bp
# MPI_Comm_size: 12
# N 	 M 	 nx 	 ny 	 steps 	 iterations
4 	 3 	 2048 	 2048 	 100 	 10

# Mean 	 Sdev 	 Rank 0
77967	 15426	 93129	 77735	 76119	 76824	 92727	 47955	 92998	 68528	 92840	 92978	 72438	 51344
163537	 94098	 244528	 66019	 238560	 242999	 242419	 37766	 242711	 58465	 244398	 244127	 59734	 40724
65865	 13367	 77094	 63366	 66383	 77250	 76840	 38115	 76901	 58075	 76842	 76516	 60499	 42504
67353	 13475	 78678	 64938	 70769	 78449	 78304	 41232	 77581	 59852	 77760	 77610	 62300	 40774
67552	 14295	 81010	 67141	 65827	 67218	 81310	 37704	 80847	 61266	 80795	 80993	 63425	 43088
66519	 13974	 79856	 66309	 65784	 67152	 79767	 37632	 79422	 57655	 79589	 79706	 62188	 43179
67247	 12729	 76862	 63525	 71299	 77525	 77177	 41284	 76599	 62021	 76878	 77569	 63831	 42396
69812	 14187	 80953	 66738	 76943	 81064	 80388	 42983	 80849	 60939	 80786	 81203	 62902	 42004
74719	 12993	 84165	 69628	 77308	 83521	 82837	 48080	 83429	 65967	 84146	 84579	 83454	 49525
76165	 14076	 87678	 73909	 77266	 87956	 87227	 46966	 87375	 67569	 87268	 87889	 72181	 50696
69080	 13989	 80195	 66206	 74657	 80325	 79560	 42504	 80187	 60092	 80150	 80633	 62575	 41881
65633	 13629	 76850	 63205	 67866	 76921	 76402	 38508	 76679	 58473	 76591	 77366	 58091	 40654
64322	 13114	 74578	 57898	 66517	 73118	 74353	 37563	 74353	 72319	 72522	 72990	 56962	 38697
68674	 14718	 80753	 66739	 69293	 81527	 81257	 40017	 80725	 57389	 80602	 81309	 61991	 42486
66212	 12737	 76511	 63037	 71249	 76542	 76069	 42190	 76093	 58452	 76169	 77013	 59646	 41580
68684	 13809	 79890	 66064	 72472	 79955	 79442	 40860	 79037	 61157	 79113	 80050	 63949	 42220
67319	 13811	 78321	 64505	 69908	 78417	 78172	 38087	 78145	 60193	 78024	 78536	 63377	 42145
66240	 13523	 77134	 63582	 67020	 77336	 77330	 38185	 77035	 61842	 76860	 77690	 59234	 41640
65154	 14120	 76753	 63321	 66467	 77161	 76622	 37971	 76338	 59573	 76122	 77220	 56293	 38018
66745	 14338	 78605	 65066	 67327	 78751	 78534	 37934	 78466	 58657	 78551	 78957	 59008	 41088
65083	 13142	 76003	 63453	 66823	 76169	 75408	 38030	 75697	 56799	 75531	 76093	 59131	 41860
63822	 13571	 75034	 61687	 65823	 75126	 74778	 37662	 74471	 58320	 74457	 75413	 55352	 37750
67285	 14121	 78423	 65272	 70057	 78860	 78362	 37670	 78007	 60484	 77946	 78878	 62458	 41004
64797	 12654	 74329	 60372	 69313	 72955	 73913	 40429	 73723	 72317	 72502	 73268	 56202	 38252
62749	 12929	 73226	 60433	 66273	 73476	 73197	 37782	 72796	 55722	 72777	 73787	 55321	 38201
67212	 14245	 78602	 62305	 69278	 79148	 78641	 37633	 78609	 60898	 78436	 79291	 62232	 41474
67008	 12780	 77027	 64181	 69495	 77228	 76964	 40049	 76753	 61449	 76293	 77333	 64614	 42714
65883	 14022	 77300	 63576	 67342	 77730	 77574	 38319	 76995	 58752	 76852	 77840	 58826	 39500
67063	 12972	 77314	 64328	 73362	 77561	 76931	 41640	 76608	 60360	 76463	 77239	 61445	 41513
67236	 13931	 78686	 64806	 69026	 78897	 78669	 38488	 78236	 60547	 77971	 78577	 61154	 41785
65655	 12982	 75954	 60022	 70347	 73461	 73254	 39516	 73135	 57720	 75820	 76146	 72846	 39639
66603	 11044	 75685	 61900	 73657	 74174	 73816	 52807	 75771	 60077	 75496	 75241	 60259	 40354
159224	 307110	 1176827	 62373	 73111	 79439	 78951	 40001	 78389	 57925	 77170	 79420	 64368	 42725
64902	 11186	 75793	 58210	 68248	 70324	 70021	 38226	 70455	 56294	 75398	 75542	 69794	 50527
75878	 16679	 99428	 63411	 99677	 99278	 75823	 50040	 76895	 58205	 80843	 79048	 74265	 53630
76882	 13580	 95087	 63360	 96680	 96683	 77313	 57656	 78010	 77667	 79122	 79491	 63073	 58447
82767	 18536	 108982	 65114	 108590	 108026	 91932	 57024	 83007	 61673	 84868	 84042	 82105	 57842
68684	 14924	 85055	 67128	 77553	 84194	 65435	 40380	 67804	 61782	 85120	 85180	 60740	 43843
71703	 10044	 81426	 59621	 78044	 78315	 81141	 52549	 82445	 72649	 73699	 74298	 71956	 54295
