# --- Read time in mikroseconds ---
# MPI_Comm_size: 4
# configfile: mein-adios-fork/examples/heatTransfer/heat_bp4_sync.xml
# inputOutput: /home/urz/kduwe/ht-output/heat-bp4-4nodes.bp
# analysisOutput: /home/urz/kduwe/ht-output/heat-bp4-analysis-output.bp
# N 	 M 	 nx 	 ny 	 steps 	 iterations
28416	13943	4633	 32834	 36558	 39642
26879	15022	4688	 38445	 42680	 21703
21927	9832	4921	 26827	 28319	 27641
26099	13419	4514	 27250	 31608	 41024
35121	17838	4503	 41441	 47569	 46972
26319	7715	13683	 26444	 32320	 32830
28887	15906	4494	 40842	 25195	 45020
35742	18432	4441	 41510	 45361	 51658
22088	10946	4846	 33878	 28558	 21072
17235	8707	4498	 29079	 18032	 17334
15659	6604	4388	 17577	 20476	 20195
22554	13546	4522	 22838	 20223	 42635
24739	12398	4424	 28240	 38064	 28231
34494	17795	3969	 45385	 47732	 40893
27110	14134	4052	 41040	 27691	 35658
19684	9068	4248	 22117	 26323	 26051
24064	11656	3951	 30132	 29775	 32399
30674	15541	4377	 34072	 42722	 41527
28991	14024	4732	 37372	 37885	 35976
21350	10425	4244	 25404	 32375	 23379
34745	21136	3927	 28676	 45442	 60936
30052	14627	4894	 36777	 41243	 37295
31468	16352	3967	 42169	 45229	 34509
22686	13152	4341	 33057	 16281	 37066
25639	14668	4345	 44510	 31751	 21953
34676	19133	4173	 55565	 44547	 34421
28757	14234	4114	 36923	 37510	 36484
31722	16031	4508	 42656	 35660	 44065
17299	7813	3796	 21078	 22465	 21860
20145	9349	4225	 25311	 23119	 27928
22039	10770	4004	 23730	 31255	 29169
19546	10076	3756	 30484	 18409	 25535
24287	12225	3795	 33696	 26101	 33559
22575	12112	4553	 34472	 32769	 18506
24469	12068	3767	 28840	 33520	 31749
25224	14570	4085	 19279	 38693	 38842
30782	15965	4108	 41807	 44256	 32960
22338	10521	4127	 28335	 27907	 28983
23684	12807	4681	 19688	 37867	 32502
18043	9122	4096	 26471	 15705	 25903
20078	10001	4415	 28557	 18334	 29008
20617	12413	3663	 38668	 18947	 21190
37571	19594	3656	 49057	 49819	 47752
28412	14318	3670	 38215	 35755	 36010
19138	9658	3762	 20767	 21571	 30455
26024	13033	3649	 33639	 35822	 30989
19452	9437	4699	 19023	 23653	 30436
25313	12822	3751	 36437	 27848	 33218
23932	13162	4150	 35300	 19866	 36414
17850	7917	4163	 22846	 22754	 21639
41321	23552	3669	 44821	 48252	 68542
19819	9885	4148	 21950	 31543	 21636
21749	10321	4429	 31496	 26620	 24454
25820	12172	4928	 30428	 35058	 32866
24899	12442	3651	 34171	 33135	 28639
27434	13879	4302	 39611	 36598	 29226
21254	9643	4587	 27730	 25958	 26741
24774	13320	3646	 23411	 33973	 38068
19405	9192	4793	 19993	 22831	 30005
24128	12101	3705	 26743	 31749	 34315
25538	15274	4949	 40419	 16739	 40045
20385	9873	4588	 28021	 19525	 29406
16275	7353	3965	 21896	 21942	 17297
22877	11128	3647	 29993	 28087	 29784
Total runtime = 7.2953s

# --- Read time in mikroseconds ---
# MPI_Comm_size: 4
# configfile: mein-adios-fork/examples/heatTransfer/heat_bp4_sync.xml
# inputOutput: /home/urz/kduwe/ht-output/heat-bp4-4nodes.bp
# analysisOutput: /home/urz/kduwe/ht-output/heat-bp4-analysis-output.bp
# N 	 M 	 nx 	 ny 	 steps 	 iterations
2 	 2 	 4096 	 4096 	 100 	 10

# Mean 	 Sdev 	 Rank 0
119786	51736	35987	 132049	 177633	 133476
102978	56784	19598	 153623	 81636	 157058
99367	59468	18258	 157476	 66564	 155172
122544	59230	23585	 170333	 166114	 130145
123701	58036	23620	 149424	 164718	 157045
85318	39981	23511	 92269	 135336	 90158
93220	41981	23439	 118673	 131961	 98810
105886	53819	20623	 156296	 99150	 147476
111707	60590	19912	 134776	 105057	 187084
109007	60630	19951	 160073	 86513	 169494
111982	61277	18633	 98196	 179269	 151831
112055	56462	18329	 129510	 130779	 169604
116201	56682	18335	 143356	 147299	 155815
101564	52300	17884	 148174	 96871	 143328
90715	47533	17539	 150622	 99023	 95678
93135	45866	17621	 95459	 133473	 125990
103098	50519	17167	 142230	 116552	 136445
86807	43995	16799	 82573	 118147	 129711
113031	56348	16831	 155773	 149513	 130007
85702	42892	17217	 130351	 111603	 83638
101727	59620	16445	 149177	 76049	 165240
362304	456160	16613	 1147341	 138778	 146486
129997	64883	17914	 162130	 165046	 174898
78534	37582	16867	 112473	 104856	 79941
94457	46258	18390	 114543	 102414	 142482
104958	57607	18033	 89202	 166248	 146351
102713	49492	17762	 137362	 135454	 120276
83841	43489	18667	 108248	 73480	 134971
67550	31558	17783	 104571	 68664	 79182
108757	56339	17694	 106572	 150346	 160419
90295	43761	18897	 105744	 98791	 137748
105051	50801	18062	 146501	 127310	 128333
115148	56257	17819	 151903	 146141	 144729
103937	56292	18724	 91283	 168107	 137637
113260	55885	18080	 153891	 128408	 152664
97316	50565	17406	 142135	 90194	 139531
96124	52464	17811	 139848	 147818	 79022
89576	41965	18059	 102229	 114736	 123282
101128	52882	18073	 143823	 92581	 150036
102505	51295	17200	 132867	 109778	 150177
111783	54493	17984	 133234	 146798	 149116
140039	97691	17742	 122338	 290982	 129097
119063	43787	50004	 152039	 161198	 113014
104812	59511	18436	 82095	 148440	 170279
137185	98901	18478	 78939	 170955	 280368
114054	57877	18421	 124176	 141088	 172533
80348	41983	17037	 122411	 113849	 68098
104785	53742	17986	 138350	 104248	 158558
100798	49497	17737	 108591	 140391	 136473
92166	46040	17955	 124223	 90280	 136209
79359	39171	17854	 112044	 114640	 72898
98754	49789	18206	 96719	 142662	 137429
92237	46151	17516	 112425	 96683	 142326
117604	65934	17756	 99332	 184048	 169282
107682	57697	18477	 134458	 102211	 175585
128819	64448	17728	 155679	 172250	 169622
91429	43836	18249	 128918	 97263	 121288
75762	38716	19289	 75251	 128571	 79938
100266	52495	17984	 148157	 91319	 143607
88621	40941	17769	 111085	 110631	 114999
106763	54194	18259	 113656	 163960	 131178
118140	63630	17601	 171930	 109100	 173929
80484	43003	17536	 75526	 90944	 137932
111780	60602	18683	 161966	 97290	 169181
110997	86500	17971	 252598	 91437	 81985
90163	45093	18967	 125805	 83830	 132050
120827	70389	18181	 210158	 152115	 102856
110922	57148	18953	 160557	 157044	 107135
84978	40668	16610	 92219	 118757	 112327
109451	54687	18330	 135797	 162668	 121009
81753	40941	18200	 89218	 132564	 87033
95853	45264	17827	 128208	 115723	 121655
100454	47867	18561	 116566	 129163	 137528
98218	56596	18749	 161311	 71890	 140922
91211	45982	17830	 136633	 87609	 122774
102554	56425	17159	 150195	 86359	 156505
120853	66208	17719	 191490	 110842	 163363
106822	51383	17947	 133195	 135490	 140657
105665	51217	17261	 135193	 141088	 129121
79857	35946	17643	 100576	 98617	 102592
118824	58395	18049	 150465	 160216	 146568
94423	47281	17777	 128892	 93271	 137754
106184	51147	17744	 139208	 131029	 136755
114288	58160	17928	 119589	 153850	 165786
98672	47145	17376	 132034	 125740	 119541
97956	45913	18833	 131801	 121347	 119843
84214	43403	17185	 128523	 75319	 115832
87758	43539	18363	 92032	 102604	 138036
85711	41279	20256	 102862	 86728	 133000
94529	51926	17641	 76303	 139152	 145023
107126	53308	18068	 113955	 146247	 150236
86809	46503	17636	 148763	 91156	 89681
90097	44028	18293	 99561	 138073	 104464
124214	61997	18668	 141752	 163042	 173397
94332	44302	18561	 129825	 118824	 110121
84998	42015	17725	 82735	 112283	 127252
102410	48697	18507	 129014	 137989	 124133
92817	47351	17532	 142037	 89443	 122257
85325	42795	17355	 85914	 133765	 104268
107558	58403	17921	 93987	 152160	 166167
67004	28808	17719	 88174	 85914	 76211
Total runtime = 16.4166s

# --- Read time in mikroseconds ---
# MPI_Comm_size: 12
# configfile: mein-adios-fork/examples/heatTransfer/heat_bp4_sync.xml
# inputOutput: /home/urz/kduwe/ht-output/heat-bp4-4nodes.bp
# analysisOutput: /home/urz/kduwe/ht-output/heat-bp4-analysis-output.bp
# N 	 M 	 nx 	 ny 	 steps 	 iterations
4 	 3 	 1024 	 1024 	 100 	 10

# Mean 	 Sdev 	 Rank 0
3931	615	3028	 4243	 4301	 3131	 4421	 4443	 4461	 4334	 3068	 4336	 3032	 4374
2399	320	2989	 1985	 1901	 2381	 2048	 2074	 2659	 2535	 2560	 2559	 2560	 2547
2261	675	3671	 2684	 1502	 2415	 1632	 1664	 3038	 1890	 1657	 3055	 1996	 1939
2238	551	3067	 1593	 3084	 1212	 2313	 2363	 2616	 1704	 1739	 2402	 2345	 2420
2255	609	3704	 2630	 1444	 2186	 2142	 2112	 2785	 2044	 1172	 2258	 2329	 2259
2122	322	2974	 1945	 1939	 2154	 2072	 2111	 2395	 1695	 1710	 2060	 2213	 2198
1979	470	2961	 1938	 1927	 2222	 1526	 1558	 2669	 1958	 1123	 1826	 2036	 2006
1972	570	2960	 1926	 1916	 2567	 1852	 1105	 2320	 1663	 1681	 990	 2017	 2676
2009	366	2433	 2477	 2473	 2239	 1481	 1549	 2340	 1646	 1676	 1731	 2042	 2026
2030	492	2550	 2627	 2650	 2204	 1459	 1518	 1871	 2568	 1104	 1740	 2052	 2024
1972	420	2249	 2392	 2444	 1495	 1472	 2163	 2533	 1892	 1114	 1798	 2074	 2046
2041	682	3725	 1648	 2833	 1506	 1467	 2141	 2516	 1073	 1863	 1732	 2030	 1969
2055	455	3076	 2126	 2098	 2011	 2062	 2088	 2665	 2045	 1199	 1638	 1911	 1751
1938	583	2999	 2019	 1947	 1880	 2614	 1068	 2355	 1362	 2426	 1317	 2082	 1197
1877	477	3013	 2000	 2010	 2189	 1457	 1502	 2275	 1638	 1647	 2120	 1542	 1131
1969	683	3692	 2659	 1458	 2134	 1462	 1501	 2273	 1654	 1647	 1047	 2393	 1708
1870	418	2936	 1933	 1858	 2117	 1454	 1501	 2273	 1613	 1661	 1473	 1540	 2082
1986	453	2937	 1934	 1868	 2522	 1034	 1841	 2258	 1648	 1629	 1988	 2082	 2091
1930	557	2942	 1939	 1859	 1825	 1048	 2570	 2578	 1967	 1109	 2229	 1574	 1529
1880	482	2908	 1905	 1873	 2157	 1508	 1503	 2230	 1628	 1589	 2454	 1794	 1017
1943	475	2929	 1905	 1906	 2117	 1463	 1483	 1729	 1067	 2552	 2037	 2058	 2080
1896	462	2926	 1916	 1903	 2122	 1470	 1485	 1672	 985	 2286	 1968	 2011	 2019
1989	415	2933	 1922	 1907	 2024	 2034	 2038	 2315	 1024	 1688	 1882	 2059	 2046
1937	457	2943	 1875	 1923	 2099	 1979	 2082	 2408	 1744	 941	 1524	 1853	 1877
1933	485	2433	 2439	 2488	 2055	 1836	 2043	 2174	 1536	 756	 1946	 1359	 2133
1800	517	2945	 1884	 1934	 2023	 1754	 2016	 2080	 1546	 757	 1194	 1449	 2022
1733	541	2929	 1872	 1925	 2083	 1233	 1464	 1517	 1777	 761	 1138	 2078	 2029
1744	535	2933	 1876	 1914	 2133	 1157	 1470	 1530	 1812	 761	 1401	 1678	 2264
1832	466	2941	 1896	 1920	 1981	 1599	 1924	 1572	 1852	 760	 1690	 1989	 1866
1810	462	2915	 1846	 1901	 2072	 1684	 2060	 1557	 1733	 782	 1720	 1841	 1613
1796	515	2896	 1875	 1910	 2014	 1691	 1926	 1584	 1707	 785	 2086	 2084	 995
1747	546	2918	 1843	 1910	 2061	 1398	 1393	 1511	 2127	 790	 2043	 1978	 995
1760	514	2875	 1747	 1868	 2328	 1640	 1006	 1683	 1683	 785	 1950	 1825	 1734
1780	497	2949	 1914	 1909	 1582	 2121	 1341	 1569	 2132	 785	 1839	 1630	 1590
1738	554	2916	 1868	 1906	 2507	 1903	 976	 1645	 1636	 780	 1708	 1501	 1515
1769	481	2390	 2421	 2470	 1603	 2191	 1462	 1589	 1608	 784	 1662	 1558	 1496
1775	490	2970	 1904	 1942	 1942	 2056	 1954	 1567	 1571	 780	 1622	 1474	 1523
1811	517	1855	 2929	 1887	 1830	 2144	 2115	 2288	 1423	 785	 1592	 1407	 1477
1685	510	2779	 1737	 1621	 1261	 2236	 1610	 2084	 1492	 779	 1817	 1074	 1736
1770	646	2504	 1693	 1673	 892	 2909	 2328	 2227	 1478	 776	 1652	 975	 2137
1621	422	2503	 1666	 1697	 1292	 2081	 1486	 2084	 1488	 783	 1473	 1433	 1467
1706	600	3015	 2161	 1244	 1795	 2474	 1134	 2075	 1489	 787	 1446	 1409	 1450
1647	648	3108	 2224	 1260	 1861	 1051	 2597	 1134	 1054	 1347	 1740	 1191	 1198
1616	466	2560	 1686	 1703	 2177	 1474	 1487	 2048	 1422	 757	 1705	 1183	 1198
1665	529	2525	 1704	 1673	 1493	 2117	 1505	 1523	 1914	 764	 1100	 1101	 2567
1506	589	2509	 1677	 1706	 1718	 2673	 1005	 1524	 934	 764	 999	 984	 1588
1747	578	2242	 2267	 2282	 1930	 2549	 1018	 2038	 1452	 760	 1455	 924	 2050
1663	638	3090	 1236	 2200	 1689	 2182	 993	 2045	 1452	 756	 1482	 932	 1907
1585	513	2528	 1695	 1695	 1984	 1395	 853	 2006	 1439	 761	 1625	 964	 2079
1477	653	2995	 2135	 1231	 1877	 1295	 729	 2014	 1465	 754	 1485	 978	 774
1520	531	2498	 1688	 1707	 1884	 1297	 754	 2006	 1467	 760	 1962	 1460	 759
1554	534	2533	 1697	 1708	 2088	 1444	 862	 1978	 1418	 761	 1960	 1443	 759
1574	559	2284	 2259	 2305	 1775	 1300	 776	 1610	 1619	 768	 1968	 1462	 770
1590	591	2334	 2318	 2363	 1759	 1287	 758	 1952	 1419	 755	 1940	 1440	 755
1507	534	2609	 1786	 1809	 1756	 1280	 763	 1971	 1453	 757	 1575	 1576	 756
1519	633	3023	 2172	 1284	 1273	 1791	 760	 1933	 1413	 765	 1530	 1536	 759
1497	519	2572	 1688	 1739	 1758	 1286	 769	 1983	 1469	 763	 1584	 1593	 765
1507	530	2570	 1721	 1707	 1768	 1300	 764	 1959	 1444	 758	 1912	 1413	 774
1493	531	2571	 1624	 1642	 1750	 1274	 758	 1966	 1462	 760	 1427	 1936	 752
1470	479	2255	 1632	 1618	 1763	 1276	 766	 1983	 1482	 765	 1420	 1919	 763
1477	490	2267	 2027	 1749	 1756	 1283	 763	 1943	 1442	 759	 1486	 1495	 755
1501	649	2047	 3123	 1176	 1260	 1777	 759	 1968	 1458	 757	 1463	 1473	 755
1487	620	1957	 2969	 1050	 1761	 1292	 762	 2028	 1494	 759	 1506	 1516	 759
1320	581	1749	 2551	 986	 783	 800	 787	 1430	 1978	 766	 1876	 1385	 760
1371	648	2014	 2866	 1162	 779	 794	 781	 1389	 1916	 760	 1370	 1873	 751
1414	607	2707	 1994	 1069	 1273	 785	 772	 1456	 1994	 768	 1939	 1447	 773
1313	564	1724	 2430	 973	 777	 796	 792	 1458	 2002	 759	 1901	 1388	 756
1324	421	1719	 978	 987	 1261	 776	 1770	 1519	 925	 1950	 1878	 1373	 763
1297	430	1732	 972	 996	 1248	 763	 1748	 1398	 1922	 758	 1887	 1386	 758
1333	440	1466	 861	 2067	 1254	 769	 1752	 1906	 1423	 762	 1485	 1494	 759
1272	427	1543	 867	 923	 1773	 787	 1268	 1912	 1422	 759	 1881	 1370	 767
1288	483	1477	 858	 2079	 762	 1317	 774	 1442	 1972	 766	 1884	 1370	 762
2440	1602	4352	 862	 1472	 2895	 816	 779	 3562	 4162	 756	 4148	 4731	 755
1388	584	2081	 857	 1468	 761	 2460	 770	 1450	 1973	 756	 1904	 1409	 772
1355	468	1476	 859	 2098	 768	 1996	 1271	 1412	 1931	 782	 1458	 1461	 748
1279	461	2119	 873	 1495	 768	 1524	 770	 1536	 1553	 759	 1857	 1352	 753
1203	427	1524	 881	 901	 771	 1540	 774	 1373	 1904	 763	 1363	 1886	 756
1285	475	2111	 867	 1490	 773	 1424	 781	 1874	 1386	 762	 1859	 1354	 749
1201	443	1513	 875	 887	 777	 1275	 775	 2053	 1515	 760	 1863	 1365	 756
1278	460	2114	 872	 1492	 761	 1273	 771	 2025	 1525	 893	 1430	 1435	 753
1186	436	2111	 868	 1493	 768	 781	 785	 1517	 1524	 761	 1438	 1442	 749
2825	1265	4177	 874	 3559	 769	 767	 2781	 4158	 3623	 2801	 3525	 4096	 2778
1236	496	2110	 864	 1487	 789	 779	 780	 1386	 1899	 759	 1881	 1355	 753
1225	488	2100	 862	 1482	 772	 773	 775	 1855	 1375	 757	 1854	 1351	 751
1133	426	1507	 870	 890	 775	 777	 782	 1385	 1914	 763	 1849	 1345	 749
1180	420	1508	 871	 887	 767	 764	 1281	 1902	 1412	 765	 1884	 1373	 753
1182	419	1570	 885	 891	 762	 765	 1282	 1895	 1405	 760	 1863	 1357	 756
1145	449	1507	 882	 879	 769	 775	 776	 1367	 2030	 755	 1874	 1378	 752
1320	504	2075	 1471	 861	 764	 766	 1268	 1907	 1423	 758	 2130	 1578	 846
1307	482	2079	 1463	 865	 767	 763	 1269	 1372	 1897	 756	 1515	 2027	 919
1175	421	1484	 875	 879	 763	 760	 1269	 1399	 1924	 762	 1878	 1363	 749
1172	415	1489	 874	 880	 769	 767	 1275	 1893	 1402	 760	 1347	 1867	 750
1295	450	1490	 871	 877	 2060	 864	 1411	 1863	 1367	 756	 1866	 1370	 752
1255	425	1484	 867	 876	 1792	 750	 1284	 1871	 1386	 765	 1361	 1869	 758
1251	422	1495	 891	 872	 1246	 756	 1750	 1361	 1884	 759	 1871	 1373	 760
1254	423	1481	 878	 876	 1766	 763	 1279	 1880	 1388	 761	 1352	 1876	 753
1244	431	1480	 842	 825	 1260	 755	 1777	 1369	 1888	 754	 1357	 1866	 758
1233	425	1392	 817	 829	 1755	 754	 1259	 1867	 1393	 763	 1347	 1869	 760
1228	424	1392	 824	 818	 1261	 760	 1762	 1361	 1880	 756	 1339	 1841	 750
1118	418	1395	 817	 828	 799	 783	 784	 1868	 1403	 758	 1867	 1361	 753
1146	445	1398	 812	 834	 778	 783	 780	 1888	 1391	 755	 2001	 1486	 853
Total runtime = 0.334496s

# --- Read time in mikroseconds ---
# MPI_Comm_size: 12
# configfile: mein-adios-fork/examples/heatTransfer/heat_bp4_sync.xml
# inputOutput: /home/urz/kduwe/ht-output/heat-bp4-4nodes.bp
# analysisOutput: /home/urz/kduwe/ht-output/heat-bp4-analysis-output.bp
# N 	 M 	 nx 	 ny 	 steps 	 iterations
4 	 3 	 2048 	 2048 	 100 	 10

# Mean 	 Sdev 	 Rank 0
59754	33046	10737	 16707	 15384	 95920	 71832	 43197	 92870	 103865	 50078	 45423	 69986	 101054
47027	25397	10209	 10058	 9152	 41229	 81303	 58652	 28099	 53164	 72543	 67511	 70547	 61858
60614	34825	8851	 13155	 5747	 68505	 62839	 83387	 82335	 120949	 84532	 84487	 75440	 37151
41572	22888	14799	 10615	 6114	 85534	 57828	 31492	 61754	 35843	 56498	 60834	 40488	 37068
49887	26206	14689	 10295	 5886	 48358	 48587	 73153	 39034	 70725	 74353	 80687	 78806	 54077
42780	27510	14399	 10060	 5900	 31307	 71490	 103211	 62352	 33178	 48242	 65485	 28485	 39256
43145	23589	9915	 14195	 5739	 85868	 56184	 45497	 32576	 72588	 55172	 37934	 56513	 45565
85987	68104	14733	 10073	 5740	 93912	 90455	 93053	 77440	 68094	 89923	 221144	 46967	 220320
53063	31157	6090	 6079	 6166	 24885	 76785	 63216	 72092	 94104	 63654	 78063	 70282	 75342
36989	20783	10388	 14613	 5571	 33649	 67906	 45803	 76906	 25385	 50716	 37292	 41346	 34302
40784	22690	10392	 5730	 5831	 75924	 55580	 45725	 47720	 63563	 47731	 33735	 65079	 32405
37445	21279	12758	 8551	 4657	 61741	 47211	 31734	 72617	 19873	 49574	 49440	 56215	 34978
56625	36331	10621	 7501	 4460	 97527	 97431	 28521	 30588	 85136	 80661	 91215	 91146	 54695
39128	22592	8093	 4917	 4739	 52150	 44280	 56718	 79367	 31985	 62119	 49071	 39243	 36864
39120	22383	7807	 11016	 4506	 36582	 53102	 70012	 33565	 63188	 47616	 69049	 24352	 48652
66079	74168	11535	 8181	 4846	 77214	 293330	 37759	 95666	 33038	 70740	 44647	 77828	 38171
45311	28893	7998	 11106	 4860	 31701	 64480	 62389	 85481	 54728	 76001	 36102	 86686	 22208
36744	21498	11212	 7831	 4510	 41515	 33108	 42973	 47987	 19786	 70095	 49979	 40108	 71832
49359	27964	10969	 7640	 4538	 57214	 61597	 50234	 40525	 72216	 53596	 77541	 99109	 57133
46162	27941	9955	 6890	 4411	 55731	 50364	 81735	 96272	 43093	 68708	 30615	 49181	 56996
56873	34217	6479	 9564	 3909	 77091	 56893	 70292	 55417	 114888	 88827	 90613	 67227	 41280
39972	24485	9706	 7017	 4280	 46507	 53287	 33019	 62135	 21327	 58409	 58496	 39385	 86098
46345	30783	9261	 3873	 6627	 96861	 73381	 49025	 23075	 59649	 26556	 59946	 89837	 58058
54490	33125	9847	 6982	 4330	 66999	 39655	 88506	 98586	 41624	 73244	 54497	 101651	 67964
46516	25075	7049	 9689	 4603	 59946	 52117	 61191	 58969	 76784	 47901	 37996	 78212	 63743
39268	28161	6434	 3886	 3631	 57680	 82108	 21518	 66363	 21862	 49761	 80036	 21394	 56545
48377	31740	6687	 4080	 4053	 61025	 49725	 41420	 48633	 101000	 65618	 30990	 96992	 70311
45050	33034	6444	 4052	 4041	 89318	 63055	 18953	 94863	 17740	 64759	 51811	 40566	 85000
61376	36121	6131	 3749	 3740	 69286	 65768	 95316	 61254	 80544	 108308	 105107	 76980	 60339
39065	26784	6467	 4015	 4036	 64852	 32913	 17971	 70808	 43606	 34971	 38724	 63308	 87119
36871	25030	3830	 3745	 3754	 52889	 40686	 57096	 15412	 64178	 47098	 79764	 51170	 22839
43863	29212	6803	 4121	 4085	 63020	 56331	 44849	 90555	 22075	 63804	 27356	 59248	 84111
45611	32701	6136	 3684	 3675	 99931	 68051	 29931	 36368	 59921	 27051	 74839	 96130	 41624
54246	33675	6674	 4408	 9152	 47462	 50590	 81050	 54876	 50903	 83231	 56010	 89474	 117125
57314	32805	6777	 4187	 4211	 70147	 61481	 71892	 59666	 81777	 98796	 99261	 56822	 72757
